customer_id,plan_type,monthly_price,start_date,end_date,is_active,auto_renew
C000599,Basic,199,2025-11-03,,1,1
C000600,Premium,999,2025-11-18,,1,0
C000601,Premium,999,2025-10-05,,1,1
C000602,Standard,499,2024-07-21,,1,1
C000603,Basic,199,2024-10-07,,1,1
C000604,Premium,999,2025-05-01,,1,1
C000605,Standard,499,2025-02-15,,1,0
C000606,Standard,499,2025-08-22,,1,1
C000607,Premium,999,2025-03-10,,1,1
C000608,Standard,499,2025-05-13,2025-12-29,0,0
C000609,Standard,499,2025-07-16,2025-11-14,0,0
C000610,Standard,499,2025-10-31,,1,0
C000611,Basic,199,2025-06-21,,1,0
C000612,Basic,199,2025-09-12,,1,1
C000613,Standard,499,2025-06-07,2025-12-11,0,0
C000614,Basic,199,2025-06-29,2025-12-21,0,0
C000615,Premium,999,2025-10-11,,1,0
C000616,Standard,499,2025-04-07,,1,1
C000617,Basic,199,2025-05-13,,1,0
C000618,Basic,199,2025-03-18,2025-10-04,0,0
C000619,Standard,499,2025-02-25,,1,1
C000620,Premium,999,2024-11-04,,1,0
C000621,Premium,999,2025-01-17,,1,1
C000622,Basic,199,2025-05-23,,1,0
C000623,Basic,199,2024-11-03,,1,1
C000624,Premium,999,2025-01-09,,1,0
C000625,Standard,499,2025-01-16,,1,0
C000626,Basic,199,2025-02-10,,1,1
C000627,Basic,199,2025-11-11,,1,0
C000628,Premium,999,2025-04-13,,1,1
C000629,Basic,199,2025-04-19,,1,1
C000630,Standard,499,2024-10-14,,1,1
C000631,Standard,499,2025-01-18,,1,1
C000632,Basic,199,2025-05-03,2025-09-11,0,0
C000633,Premium,999,2025-02-21,2025-05-02,0,0
C000634,Basic,199,2025-07-08,,1,1
C000635,Basic,199,2025-01-03,,1,1
C000636,Premium,999,2025-05-09,,1,1
C000637,Standard,499,2024-07-18,,1,1
C000638,Standard,499,2024-11-10,,1,1
C000639,Standard,499,2025-04-10,,1,1
C000640,Basic,199,2024-08-19,,1,0
C000641,Basic,199,2024-08-28,,1,1
C000642,Premium,999,2025-04-29,,1,1
C000643,Standard,499,2024-11-10,,1,1
C000644,Basic,199,2025-11-18,,1,1
C000645,Standard,499,2024-10-17,2025-07-12,0,0
C000646,Premium,999,2024-07-16,,1,0
C000647,Standard,499,2025-04-21,,1,1
C000648,Standard,499,2025-10-27,2025-12-28,0,0
C000649,Standard,499,2025-11-06,,1,0
C000650,Basic,199,2025-09-28,,1,1
C000651,Basic,199,2025-06-17,,1,0
C000652,Premium,999,2025-01-08,2025-10-04,0,0
C000653,Premium,999,2024-08-25,,1,1
C000654,Standard,499,2025-03-19,,1,1
C000655,Basic,199,2025-11-05,,1,1
C000656,Standard,499,2024-10-28,,1,1
C000657,Basic,199,2024-09-08,,1,1
C000658,Premium,999,2025-08-18,2025-11-05,0,0
C000659,Standard,499,2025-11-19,,1,1
C000660,Standard,499,2024-09-17,,1,1
C000661,Basic,199,2024-08-27,,1,1
C000662,Premium,999,2024-12-06,,1,1
C000663,Premium,999,2024-12-03,,1,1
C000664,Basic,199,2025-05-11,,1,1
C000665,Standard,499,2024-09-29,,1,0
C000666,Basic,199,2025-03-15,,1,1
C000667,Standard,499,2024-11-02,,1,1
C000668,Premium,999,2025-09-03,,1,0
C000669,Basic,199,2025-02-20,2025-11-10,0,0
C000670,Basic,199,2025-07-28,,1,1
C000671,Premium,999,2025-10-08,,1,1
C000672,Basic,199,2025-09-30,,1,0
C000673,Basic,199,2025-05-04,2025-11-08,0,0
C000674,Standard,499,2025-09-16,,1,1
C000675,Premium,999,2025-05-12,,1,1
C000676,Premium,999,2024-09-03,2025-05-29,0,0
C000677,Standard,499,2024-10-13,,1,0
C000678,Basic,199,2025-02-01,,1,1
C000679,Standard,499,2025-02-05,,1,0
C000680,Basic,199,2025-03-31,,1,0
C000681,Basic,199,2024-09-25,,1,1
C000682,Standard,499,2024-12-11,,1,1
C000683,Basic,199,2025-03-06,,1,1
C000684,Standard,499,2024-12-28,,1,1
C000685,Basic,199,2024-09-18,,1,1
C000686,Premium,999,2024-12-11,,1,1
C000687,Standard,499,2024-07-06,,1,1
C000688,Basic,199,2025-08-26,,1,0
C000689,Basic,199,2025-10-08,,1,0
C000690,Basic,199,2025-10-28,2025-12-23,0,0
C000691,Premium,999,2025-04-28,,1,1
C000692,Premium,999,2024-08-06,,1,0
C000693,Basic,199,2025-02-26,,1,1
C000694,Premium,999,2025-04-25,,1,0
C000695,Basic,199,2025-04-19,,1,0
C000696,Standard,499,2025-10-11,,1,1
C000697,Basic,199,2024-09-14,2025-02-05,0,0
C000698,Standard,499,2025-02-28,,1,1
C000699,Basic,199,2025-03-31,,1,1
C000700,Basic,199,2025-01-22,,1,1
C000701,Standard,499,2025-09-12,,1,1
C000702,Basic,199,2024-10-29,,1,1
C000703,Premium,999,2025-02-19,,1,1
C000704,Premium,999,2024-12-03,,1,1
C000705,Basic,199,2025-04-02,,1,1
C000706,Basic,199,2024-11-26,,1,0
C000707,Standard,499,2024-09-15,,1,0
C000708,Premium,999,2024-09-03,,1,1
C000709,Standard,499,2024-12-20,2025-04-02,0,0
C000710,Standard,499,2025-05-14,,1,1
C000711,Standard,499,2025-04-25,2025-10-04,0,0
C000712,Basic,199,2025-09-26,2025-12-18,0,0
C000713,Premium,999,2024-11-08,,1,1
C000714,Standard,499,2025-10-26,2025-12-08,0,0
C000715,Basic,199,2025-05-11,,1,0
C000716,Premium,999,2025-08-20,2025-12-05,0,0
C000717,Premium,999,2025-04-08,,1,1
C000718,Premium,999,2025-11-28,,1,0
C000719,Basic,199,2025-11-21,,1,1
C000720,Basic,199,2025-09-25,2025-12-16,0,0
C000721,Basic,199,2024-09-24,,1,1
C000722,Standard,499,2024-08-13,,1,1
C000723,Standard,499,2025-09-19,,1,1
C000724,Premium,999,2025-05-30,,1,1
C000725,Premium,999,2025-03-17,,1,1
C000726,Basic,199,2024-07-30,,1,1
C000727,Basic,199,2024-10-05,,1,0
C000728,Basic,199,2025-02-23,,1,1
C000729,Standard,499,2024-07-25,,1,0
C000730,Basic,199,2025-04-05,,1,0
C000731,Basic,199,2024-08-14,2025-05-20,0,0
C000732,Basic,199,2024-12-30,2025-02-13,0,0
C000733,Basic,199,2025-10-28,2025-12-30,0,0
C000734,Standard,499,2025-09-29,,1,0
C000735,Standard,499,2025-04-14,,1,1
C000736,Basic,199,2025-01-05,,1,0
C000737,Standard,499,2025-09-23,,1,1
C000738,Premium,999,2025-11-19,,1,0
C000739,Basic,199,2024-10-05,2025-07-05,0,0
C000740,Basic,199,2025-10-28,2025-12-19,0,0
C000741,Standard,499,2025-06-25,2025-12-16,0,0
C000742,Standard,499,2025-08-26,,1,1
C000743,Premium,999,2025-06-10,,1,1
C000744,Basic,199,2025-05-28,,1,1
C000745,Standard,499,2024-10-19,,1,1
C000746,Standard,499,2024-12-15,2025-04-11,0,0
C000747,Basic,199,2025-06-06,2025-11-27,0,0
C000748,Standard,499,2025-08-29,,1,1
C000749,Standard,499,2025-11-23,,1,1
C000750,Basic,199,2025-04-25,,1,1
C000751,Premium,999,2025-08-18,,1,1
C000752,Basic,199,2024-08-10,,1,1
C000753,Standard,499,2025-10-12,,1,0
C000754,Basic,199,2024-10-02,,1,1
C000755,Standard,499,2025-05-22,2025-12-16,0,0
C000756,Standard,499,2025-03-19,,1,0
C000757,Basic,199,2025-05-31,,1,1
C000758,Basic,199,2024-10-30,,1,0
C000759,Basic,199,2025-08-21,2025-11-24,0,0
C000760,Basic,199,2024-07-05,2025-04-21,0,0
C000761,Standard,499,2025-10-20,,1,1
C000762,Standard,499,2025-08-31,,1,1
C000763,Standard,499,2024-08-28,2024-11-18,0,0
C000764,Basic,199,2025-01-12,,1,1
C000765,Standard,499,2025-07-09,,1,0
C000766,Basic,199,2025-11-26,,1,1
C000767,Basic,199,2025-09-29,,1,1
C000768,Standard,499,2024-08-25,,1,1
C000769,Standard,499,2025-01-28,,1,1
C000770,Basic,199,2025-04-03,,1,0
C000771,Standard,499,2024-11-15,,1,1
C000772,Premium,999,2025-04-24,,1,0
C000773,Standard,499,2025-09-25,2025-12-04,0,0
C000774,Premium,999,2025-11-12,,1,1
C000775,Premium,999,2024-11-05,,1,0
C000776,Standard,499,2024-08-02,,1,1
C000777,Basic,199,2025-03-06,2025-05-29,0,0
C000778,Basic,199,2024-12-13,,1,0
C000779,Basic,199,2025-05-18,,1,0
C000780,Basic,199,2024-07-18,,1,1
C000781,Basic,199,2025-08-25,,1,1
C000782,Standard,499,2024-10-07,,1,0
C000783,Standard,499,2025-02-19,,1,1
C000784,Basic,199,2024-10-28,,1,1
C000785,Standard,499,2025-10-19,,1,1
C000786,Standard,499,2024-11-01,,1,1
C000787,Basic,199,2024-12-08,,1,1
C000788,Standard,499,2025-11-26,,1,0
C000789,Standard,499,2025-04-28,,1,1
C000790,Basic,199,2025-04-09,,1,0
C000791,Basic,199,2025-09-02,,1,1
C000792,Standard,499,2025-11-10,,1,1
C000793,Basic,199,2025-10-30,2025-12-13,0,0
C000794,Premium,999,2025-03-10,2025-05-15,0,0
C000795,Standard,499,2025-10-14,,1,1
C000796,Basic,199,2024-11-29,,1,1
C000797,Premium,999,2025-07-31,,1,0
C000798,Standard,499,2025-01-15,,1,1
C000799,Basic,199,2024-11-20,,1,1
C000800,Basic,199,2024-09-13,,1,1
C000801,Basic,199,2025-04-12,,1,1
C000802,Basic,199,2025-09-01,,1,1
C000803,Basic,199,2025-06-17,,1,1
C000804,Basic,199,2025-04-03,,1,0
C000805,Basic,199,2024-07-06,,1,1
C000806,Standard,499,2025-04-19,,1,0
C000807,Standard,499,2025-05-05,2025-11-05,0,0
C000808,Standard,499,2025-11-17,,1,1
C000809,Basic,199,2024-12-03,,1,1
C000810,Standard,499,2025-10-04,,1,0
C000811,Basic,199,2025-11-11,,1,1
C000812,Basic,199,2025-06-22,,1,0
C000813,Standard,499,2025-06-09,,1,0
C000814,Standard,499,2025-07-25,,1,1
C000815,Standard,499,2025-10-13,2025-12-18,0,0
C000816,Standard,499,2025-05-29,,1,1
C000817,Premium,999,2025-01-13,,1,0
C000818,Standard,499,2025-03-05,2025-11-01,0,0
C000819,Premium,999,2025-07-31,,1,1
C000820,Basic,199,2025-02-28,,1,1
C000821,Basic,199,2025-08-28,,1,1
C000822,Premium,999,2024-08-17,,1,1
C000823,Premium,999,2025-05-25,,1,1
C000824,Premium,999,2025-10-31,,1,1
C000825,Basic,199,2025-07-29,2025-12-28,0,0
C000826,Basic,199,2025-08-03,2025-12-13,0,0
C000827,Standard,499,2024-12-06,,1,1
C000828,Standard,499,2025-11-23,,1,1
C000829,Premium,999,2024-08-10,,1,1
C000830,Standard,499,2024-11-10,,1,1
C000831,Basic,199,2025-11-30,,1,1
C000832,Basic,199,2025-06-08,,1,1
C000833,Basic,199,2024-10-14,2025-02-02,0,0
C000834,Basic,199,2025-09-27,,1,0
C000835,Premium,999,2024-10-14,,1,0
C000836,Standard,499,2025-10-14,,1,0
C000837,Standard,499,2024-07-19,2025-04-21,0,0
C000838,Basic,199,2024-11-28,2025-07-12,0,0
C000839,Basic,199,2025-08-27,,1,0
C000840,Standard,499,2024-12-09,2025-02-10,0,0
C000841,Basic,199,2024-09-18,2025-04-10,0,0
C000842,Basic,199,2025-10-27,2025-12-04,0,0
C000843,Basic,199,2025-04-01,,1,0
C000844,Standard,499,2025-06-15,,1,0
C000845,Standard,499,2025-08-15,2025-12-05,0,0
C000846,Premium,999,2024-09-24,2025-06-03,0,0
C000847,Standard,499,2025-06-05,,1,0
C000848,Standard,499,2025-07-28,,1,1
C000849,Standard,499,2025-05-24,,1,1
C000850,Basic,199,2025-11-15,2025-12-13,0,0
C000851,Basic,199,2024-08-09,,1,1
C000852,Premium,999,2024-09-12,,1,0
C000853,Basic,199,2025-03-01,,1,0
C000854,Premium,999,2025-04-24,,1,1
C000855,Premium,999,2025-02-21,2025-07-21,0,0
C000856,Standard,499,2024-10-04,,1,1
C000857,Basic,199,2025-09-21,2025-12-09,0,0
C000858,Standard,499,2024-10-12,2024-12-20,0,0
C000859,Basic,199,2024-10-14,,1,1
C000860,Basic,199,2025-10-01,,1,1
C000861,Premium,999,2024-12-21,,1,1
C000862,Premium,999,2025-05-06,2025-12-27,0,0
C000863,Basic,199,2024-08-02,,1,1
C000864,Standard,499,2024-08-20,2025-05-14,0,0
C000865,Premium,999,2025-06-01,,1,1
C000866,Basic,199,2024-08-30,,1,1
C000867,Standard,499,2025-04-30,,1,1
C000868,Standard,499,2025-07-06,,1,0
C000869,Standard,499,2025-07-22,2025-12-13,0,0
C000870,Standard,499,2025-09-18,,1,1
C000871,Standard,499,2024-11-30,,1,0
C000872,Premium,999,2025-03-11,,1,1
C000873,Standard,499,2025-08-29,,1,1
C000874,Standard,499,2025-01-04,,1,1
C000875,Basic,199,2024-12-25,,1,1
C000876,Basic,199,2024-12-30,,1,0
C000877,Premium,999,2024-09-22,,1,1
C000878,Basic,199,2025-07-30,,1,0
C000879,Premium,999,2025-03-07,2025-05-25,0,0
C000880,Standard,499,2025-11-25,,1,1
C000881,Premium,999,2024-11-27,,1,1
C000882,Basic,199,2025-02-26,,1,0
C000883,Standard,499,2025-10-19,,1,1
C000884,Basic,199,2025-03-21,,1,1
C000885,Basic,199,2025-10-17,,1,1
C000886,Basic,199,2025-03-22,,1,1
C000887,Standard,499,2024-07-13,,1,1
C000888,Standard,499,2025-10-23,,1,0
C000889,Premium,999,2025-04-24,,1,0
C000890,Premium,999,2024-12-12,,1,0
C000891,Basic,199,2024-09-17,,1,1
C000892,Standard,499,2025-09-29,,1,1
C000893,Premium,999,2025-06-22,,1,1
C000894,Standard,499,2025-05-06,,1,0
C000895,Standard,499,2025-09-11,,1,1
C000896,Basic,199,2025-03-17,2025-11-29,0,0
C000897,Premium,999,2025-10-14,,1,1
C000898,Standard,499,2025-05-09,,1,1
C000899,Premium,999,2025-01-23,,1,0
C000900,Basic,199,2025-08-01,,1,1
C000901,Standard,499,2025-11-10,,1,1
C000902,Basic,199,2024-10-21,2025-02-18,0,0
C000903,Premium,999,2025-03-03,,1,1
C000904,Standard,499,2025-07-29,,1,1
C000905,Standard,499,2025-07-06,,1,1
C000906,Basic,199,2025-05-02,,1,1
C000907,Basic,199,2025-05-02,,1,1
C000908,Standard,499,2024-07-26,,1,1
C000909,Basic,199,2025-08-13,,1,0
C000910,Premium,999,2025-04-11,,1,1
C000911,Premium,999,2024-07-12,,1,0
C000912,Premium,999,2024-08-23,,1,0
C000913,Standard,499,2025-11-24,2025-12-18,0,0
C000914,Premium,999,2025-04-23,,1,0
C000915,Basic,199,2025-02-24,,1,1
C000916,Premium,999,2025-06-29,,1,1
C000917,Premium,999,2025-02-13,,1,1
C000918,Basic,199,2025-01-14,2025-03-20,0,0
C000919,Basic,199,2025-03-17,2025-06-10,0,0
C000920,Basic,199,2024-11-21,2025-07-03,0,0
C000921,Standard,499,2024-10-11,,1,1
C000922,Basic,199,2024-08-13,,1,1
C000923,Standard,499,2025-05-16,,1,0
C000924,Premium,999,2025-09-28,,1,1
C000925,Basic,199,2024-08-07,,1,1
C000926,Premium,999,2025-07-12,2025-12-15,0,0
C000927,Basic,199,2024-11-15,,1,0
C000928,Standard,499,2024-10-04,2024-12-04,0,0
C000929,Premium,999,2025-05-02,2025-07-17,0,0
C000930,Premium,999,2025-06-03,,1,0
C000931,Basic,199,2025-09-02,2025-12-04,0,0
C000932,Standard,499,2024-12-30,2025-04-10,0,0
C000933,Basic,199,2025-01-25,,1,0
C000934,Standard,499,2024-11-16,,1,1
C000935,Basic,199,2025-07-13,,1,1
C000936,Basic,199,2025-11-29,,1,1
C000937,Standard,499,2025-04-09,,1,1
C000938,Standard,499,2024-12-19,,1,1
C000939,Standard,499,2025-03-24,,1,1
C000940,Basic,199,2025-11-09,,1,0
C000941,Standard,499,2025-05-02,,1,1
C000942,Standard,499,2025-06-15,2025-07-15,0,0
C000943,Standard,499,2024-10-29,,1,1
C000944,Basic,199,2025-10-26,,1,1
C000945,Basic,199,2024-09-19,,1,1
C000946,Standard,499,2024-11-25,,1,1
C000947,Premium,999,2025-02-20,,1,0
C000948,Basic,199,2025-08-14,,1,1
C000949,Premium,999,2025-07-13,2025-10-26,0,0
C000950,Basic,199,2024-10-04,,1,1
C000951,Standard,499,2025-08-12,,1,1
C000952,Premium,999,2024-07-18,,1,1
C000953,Standard,499,2025-03-31,,1,1
C000954,Premium,999,2024-11-07,,1,0
C000955,Premium,999,2025-10-12,,1,1
C000956,Standard,499,2025-07-16,2025-10-30,0,0
C000957,Basic,199,2025-03-29,,1,1
C000958,Basic,199,2025-07-29,,1,1
C000959,Basic,199,2025-07-19,,1,1
C000960,Basic,199,2024-10-22,,1,1
C000961,Standard,499,2025-02-28,,1,1
C000962,Basic,199,2025-10-29,,1,1
C000963,Basic,199,2024-07-29,,1,1
C000964,Standard,499,2025-06-04,2025-12-13,0,0
C000965,Basic,199,2025-02-15,2025-08-13,0,0
C000966,Standard,499,2024-09-06,,1,1
C000967,Standard,499,2025-10-22,,1,0
C000968,Premium,999,2025-05-09,2025-12-24,0,0
C000969,Standard,499,2025-08-26,,1,1
C000970,Standard,499,2024-10-31,2025-07-16,0,0
C000971,Basic,199,2024-11-24,,1,0
C000972,Basic,199,2024-08-19,2024-12-27,0,0
C000973,Premium,999,2024-08-11,,1,0
C000974,Standard,499,2025-05-11,,1,0
C000975,Basic,199,2025-11-20,,1,0
C000976,Premium,999,2024-10-30,,1,0
C000977,Basic,199,2024-10-11,,1,0
C000978,Basic,199,2025-03-01,,1,1
C000979,Premium,999,2024-11-19,,1,0
C000980,Basic,199,2025-08-05,,1,1
C000981,Basic,199,2025-10-11,,1,1
C000982,Basic,199,2025-07-18,,1,1
C000983,Basic,199,2025-09-06,,1,1
C000984,Basic,199,2024-12-09,,1,0
C000985,Standard,499,2025-09-01,,1,0
C000986,Basic,199,2024-10-13,,1,0
C000987,Premium,999,2025-11-17,,1,1
C000988,Basic,199,2025-08-25,,1,1
C000989,Premium,999,2025-04-16,2025-08-29,0,0
C000990,Standard,499,2024-08-06,,1,1
C000991,Premium,999,2025-07-18,,1,0
C000992,Standard,499,2025-02-11,2025-08-22,0,0
C000993,Basic,199,2025-10-01,,1,0
C000994,Basic,199,2025-10-02,,1,1
C000995,Premium,999,2025-03-02,2025-09-01,0,0
C000996,Standard,499,2025-07-10,,1,1
C000997,Standard,499,2024-10-13,,1,1
C000998,Standard,499,2025-07-15,,1,1
C000999,Basic,199,2025-07-06,2025-12-01,0,0
C001000,Standard,499,2024-09-04,,1,0
C001001,Standard,499,2025-08-15,,1,1
C001002,Basic,199,2025-04-12,,1,0
C001003,Premium,999,2025-01-14,,1,1
C001004,Basic,199,2024-11-06,,1,0
C001005,Basic,199,2025-10-12,,1,1
C001006,Premium,999,2024-10-05,2025-06-14,0,0
C001007,Basic,199,2025-02-06,2025-08-31,0,0
C001008,Standard,499,2024-07-25,,1,1
C001009,Basic,199,2024-08-24,,1,0
C001010,Premium,999,2025-06-10,,1,1
C001011,Basic,199,2025-03-10,,1,1
C001012,Premium,999,2024-11-09,,1,0
C001013,Basic,199,2025-01-30,,1,0
C001014,Premium,999,2024-09-12,,1,0
C001015,Basic,199,2025-02-01,,1,0
C001016,Premium,999,2025-02-10,,1,0
C001017,Standard,499,2025-02-27,2025-05-13,0,0
C001018,Basic,199,2025-06-05,2025-07-09,0,0
C001019,Premium,999,2024-12-02,,1,1
C001020,Basic,199,2024-07-06,,1,0
C001021,Basic,199,2025-04-13,,1,1
C001022,Premium,999,2024-11-29,2025-09-16,0,0
C001023,Basic,199,2024-11-14,,1,1
C001024,Basic,199,2025-03-17,,1,1
C001025,Basic,199,2024-12-29,,1,0
C001026,Basic,199,2024-10-24,,1,1
C001027,Basic,199,2024-07-30,,1,1
C001028,Premium,999,2024-11-15,2025-07-09,0,0
C001029,Premium,999,2024-07-19,,1,1
C001030,Premium,999,2025-07-05,2025-10-08,0,0
C001031,Basic,199,2025-03-04,,1,1
C001032,Standard,499,2025-05-31,2025-11-27,0,0
C001033,Basic,199,2024-07-20,,1,1
C001034,Basic,199,2024-12-29,,1,1
C001035,Standard,499,2025-04-01,,1,1
C001036,Standard,499,2024-08-26,,1,1
C001037,Basic,199,2024-11-10,,1,1
C001038,Premium,999,2025-09-08,,1,1
C001039,Standard,499,2024-10-28,,1,1
C001040,Standard,499,2024-09-07,2024-11-07,0,0
C001041,Premium,999,2025-11-03,,1,0
C001042,Standard,499,2025-10-06,2025-12-02,0,0
C001043,Basic,199,2025-07-09,2025-09-04,0,0
C001044,Standard,499,2024-10-23,2024-11-22,0,0
C001045,Standard,499,2025-10-09,2025-12-27,0,0
C001046,Standard,499,2025-12-01,,1,0
C001047,Basic,199,2025-02-15,,1,1
C001048,Premium,999,2024-08-17,,1,0
C001049,Basic,199,2025-05-08,2025-10-29,0,0
C001050,Standard,499,2025-10-16,,1,1
C001051,Basic,199,2024-08-04,,1,1
C001052,Standard,499,2024-09-04,,1,0
C001053,Premium,999,2025-11-06,,1,1
C001054,Basic,199,2025-08-19,,1,1
C001055,Standard,499,2025-09-13,,1,1
C001056,Basic,199,2024-10-22,,1,0
C001057,Basic,199,2025-11-18,,1,0
C001058,Standard,499,2025-10-01,2025-11-15,0,0
C001059,Standard,499,2024-09-17,,1,1
C001060,Premium,999,2024-09-24,,1,1
C001061,Basic,199,2025-05-29,,1,0
C001062,Standard,499,2024-12-02,,1,1
C001063,Standard,499,2024-09-09,,1,1
C001064,Basic,199,2024-11-10,,1,0
C001065,Premium,999,2025-04-11,,1,1
C001066,Premium,999,2025-06-01,,1,1
C001067,Basic,199,2025-07-29,,1,1
C001068,Premium,999,2025-05-01,,1,1
C001069,Basic,199,2025-10-11,,1,1
C001070,Basic,199,2025-09-17,,1,1
C001071,Standard,499,2024-10-13,,1,1
C001072,Basic,199,2024-10-29,2025-03-28,0,0
C001073,Standard,499,2025-02-09,,1,0
C001074,Basic,199,2025-09-17,,1,1
C001075,Basic,199,2025-10-09,,1,1
C001076,Premium,999,2025-02-22,,1,1
C001077,Premium,999,2025-08-31,2025-12-08,0,0
C001078,Basic,199,2025-06-16,2025-12-10,0,0
C001079,Premium,999,2025-10-11,,1,1
C001080,Basic,199,2025-08-16,,1,1
C001081,Basic,199,2025-09-02,2025-12-08,0,0
C001082,Standard,499,2024-10-09,2025-05-22,0,0
C001083,Standard,499,2025-05-20,,1,1
C001084,Basic,199,2025-09-14,2025-12-18,0,0
C001085,Basic,199,2025-05-20,2025-12-13,0,0
C001086,Basic,199,2025-03-22,,1,1
C001087,Premium,999,2025-07-22,,1,1
C001088,Basic,199,2024-12-07,,1,0
C001089,Basic,199,2025-11-01,,1,1
C001090,Basic,199,2024-09-10,,1,1
C001091,Basic,199,2024-10-05,,1,1
C001092,Basic,199,2024-09-29,2025-02-14,0,0
C001093,Premium,999,2024-10-07,,1,1
C001094,Premium,999,2025-09-19,,1,1
C001095,Basic,199,2024-10-10,,1,0
C001096,Standard,499,2025-07-20,,1,1
C001097,Basic,199,2024-11-14,,1,1
C001098,Standard,499,2024-09-03,,1,0
C001099,Basic,199,2025-06-06,,1,0
C001100,Basic,199,2024-11-06,,1,1
C001101,Basic,199,2025-08-28,,1,1
C001102,Standard,499,2025-07-01,,1,1
C001103,Standard,499,2025-09-10,2025-12-15,0,0
C001104,Standard,499,2024-08-25,,1,1
C001105,Basic,199,2025-04-24,,1,0
C001106,Premium,999,2025-05-19,2025-08-28,0,0
C001107,Basic,199,2025-06-29,,1,0
C001108,Standard,499,2024-10-18,,1,1
C001109,Standard,499,2025-02-06,,1,0
C001110,Standard,499,2024-12-09,,1,1
C001111,Standard,499,2025-11-09,,1,1
C001112,Basic,199,2025-02-18,,1,1
C001113,Basic,199,2024-10-22,2025-02-25,0,0
C001114,Standard,499,2025-06-27,2025-12-04,0,0
C001115,Standard,499,2025-07-15,2025-12-04,0,0
C001116,Standard,499,2024-10-29,,1,1
C001117,Basic,199,2025-04-15,,1,1
C001118,Standard,499,2025-02-20,,1,1
C001119,Basic,199,2025-09-16,2025-12-26,0,0
C001120,Basic,199,2024-07-30,2025-01-23,0,0
C001121,Premium,999,2025-04-03,2025-07-06,0,0
C001122,Standard,499,2024-08-02,,1,1
C001123,Premium,999,2025-01-04,,1,0
C001124,Premium,999,2025-04-09,,1,0
C001125,Standard,499,2025-05-16,2025-08-22,0,0
C001126,Standard,499,2025-06-16,,1,1
C001127,Basic,199,2025-06-28,,1,1
C001128,Basic,199,2024-07-10,,1,0
C001129,Basic,199,2025-01-05,,1,1
C001130,Basic,199,2024-11-27,,1,0
C001131,Basic,199,2025-08-18,,1,0
C001132,Standard,499,2024-09-13,2024-10-18,0,0
C001133,Standard,499,2024-11-26,,1,1
C001134,Premium,999,2024-08-04,,1,1
C001135,Premium,999,2024-10-05,,1,1
C001136,Basic,199,2025-02-09,2025-04-16,0,0
C001137,Standard,499,2025-07-24,2025-08-31,0,0
C001138,Basic,199,2025-09-06,,1,1
C001139,Premium,999,2025-10-11,,1,0
C001140,Basic,199,2025-06-18,2025-09-29,0,0
C001141,Standard,499,2024-12-12,,1,1
C001142,Standard,499,2025-07-17,2025-12-09,0,0
C001143,Basic,199,2025-05-19,,1,1
C001144,Standard,499,2025-06-01,,1,1
C001145,Standard,499,2024-09-28,,1,1
C001146,Standard,499,2024-08-26,,1,0
C001147,Basic,199,2024-12-10,,1,1
C001148,Standard,499,2024-12-12,,1,0
C001149,Basic,199,2024-08-23,2025-05-03,0,0
C001150,Premium,999,2024-09-25,,1,0
C001151,Premium,999,2025-04-08,,1,1
C001152,Standard,499,2025-09-30,,1,1
C001153,Standard,499,2025-09-11,,1,0
C001154,Standard,499,2025-11-13,,1,1
C001155,Premium,999,2025-09-29,2025-12-28,0,0
C001156,Premium,999,2025-09-01,,1,1
C001157,Basic,199,2025-04-09,,1,1
C001158,Standard,499,2025-02-09,,1,1
C001159,Basic,199,2024-10-28,,1,1
C001160,Standard,499,2025-06-22,,1,1
C001161,Basic,199,2025-09-17,,1,1
C001162,Standard,499,2024-10-25,,1,1
C001163,Basic,199,2025-04-20,,1,1
C001164,Premium,999,2025-11-14,,1,0
C001165,Premium,999,2025-05-15,,1,1
C001166,Premium,999,2024-08-19,,1,1
C001167,Basic,199,2025-02-14,,1,1
C001168,Basic,199,2025-08-12,,1,1
C001169,Standard,499,2024-08-29,,1,0
C001170,Premium,999,2024-07-11,2024-10-19,0,0
C001171,Premium,999,2025-01-29,,1,1
C001172,Standard,499,2025-05-08,,1,1
C001173,Basic,199,2025-02-05,,1,1
C001174,Standard,499,2024-11-21,2025-07-21,0,0
C001175,Premium,999,2025-03-22,2025-12-10,0,0
C001176,Basic,199,2025-04-26,,1,1
C001177,Standard,499,2025-06-04,,1,1
C001178,Basic,199,2024-11-03,,1,1
C001179,Premium,999,2024-07-11,,1,1
C001180,Standard,499,2025-11-25,,1,1
C001181,Premium,999,2025-09-17,,1,1
C001182,Standard,499,2024-12-30,2025-09-03,0,0
C001183,Standard,499,2024-11-13,,1,0
C001184,Standard,499,2025-07-28,,1,1
C001185,Basic,199,2025-02-24,,1,1
C001186,Basic,199,2025-11-28,,1,0
C001187,Standard,499,2025-07-01,,1,1
C001188,Basic,199,2024-09-15,2025-01-15,0,0
C001189,Basic,199,2025-08-14,,1,0
C001190,Basic,199,2024-08-16,,1,0
C001191,Standard,499,2025-09-23,,1,0
C001192,Basic,199,2024-07-23,2025-04-11,0,0
C001193,Standard,499,2025-10-17,,1,1
