customer_id,age,gender,location,signup_date,device_type,acquisition_channel
C000479,33,Female,Chennai,2025-05-05,Android,Referral
C000480,28,Male,Pune,2025-08-07,Android,Ads
C000481,41,Female,Kolkata,2025-09-06,Android,Organic
C000482,19,Male,Lucknow,2025-02-14,Android,Ads
C000483,43,Female,Indore,2025-11-15,Web,Partner
C000484,24,Male,Ahmedabad,2025-02-13,Android,Organic
C000485,49,Male,Indore,2025-04-09,Android,Organic
C000486,21,Other,Indore,2025-09-23,Android,Ads
C000487,28,Male,Ghaziabad,2025-11-13,Web,Ads
C000488,32,Male,Bangalore,2024-08-02,Android,Ads
C000489,32,Male,Mumbai,2025-08-06,Android,Ads
C000490,36,Female,Jaipur,2025-06-13,iOS,Partner
C000491,19,Female,Jaipur,2025-08-22,Android,Referral
C000492,31,Female,Delhi,2024-12-20,Android,Organic
C000493,33,Male,Bhopal,2025-10-25,iOS,Referral
C000494,26,Female,Ahmedabad,2024-11-11,Android,Referral
C000495,36,Male,Kolkata,2024-07-31,Web,Partner
C000496,18,Female,Nagpur,2025-08-11,iOS,Ads
C000497,28,Female,Mumbai,2024-07-31,Android,Organic
C000498,24,Female,Vadodara,2024-09-27,Android,Referral
C000499,28,Female,Thane,2025-09-15,iOS,Referral
C000500,46,Female,Mumbai,2024-11-19,iOS,Ads
C000501,46,Female,Lucknow,2025-10-19,Android,Organic
C000502,44,Male,Mumbai,2025-01-06,Android,Referral
C000503,27,Female,Kanpur,2024-08-24,Android,Organic
C000504,41,Male,Surat,2025-03-27,iOS,Organic
C000505,33,Male,Visakhapatnam,2025-07-27,Web,Organic
C000506,32,Male,Hyderabad,2025-06-04,iOS,Ads
C000507,31,Male,Pune,2025-02-05,Android,Ads
C000508,49,Male,Kanpur,2025-10-12,Android,Organic
C000509,45,Female,Nagpur,2025-06-03,iOS,Organic
C000510,39,Male,Chennai,2025-06-14,Web,Organic
C000511,30,Male,Kolkata,2025-07-27,Android,Organic
C000512,32,Female,Delhi,2025-04-14,Android,Ads
C000513,37,Male,Pune,2025-09-08,Android,Organic
C000514,26,Female,Indore,2025-03-19,Android,Organic
C000515,41,Female,Indore,2024-09-25,iOS,Ads
C000516,22,Female,Lucknow,2025-10-28,Web,Organic
C000517,35,Female,Hyderabad,2024-07-23,Android,Organic
C000518,18,Male,Bangalore,2024-08-26,Android,Referral
C000519,26,Male,Indore,2025-06-27,Android,Ads
C000520,52,Male,Kolkata,2025-02-18,Web,Partner
C000521,42,Female,Thane,2024-09-12,Android,Ads
C000522,47,Male,Ahmedabad,2024-08-14,Android,Partner
C000523,25,Male,Chennai,2024-08-04,Android,Organic
C000524,33,Male,Bangalore,2025-03-14,Android,Ads
C000525,44,Female,Bangalore,2025-01-24,iOS,Ads
C000526,38,Male,Nagpur,2024-07-24,Android,Partner
C000527,37,Other,Delhi,2024-12-07,Android,Ads
C000528,48,Male,Mumbai,2025-03-05,iOS,Partner
C000529,21,Male,Kanpur,2024-11-10,Android,Ads
C000530,30,Male,Ahmedabad,2025-10-31,Android,Referral
C000531,18,Female,Vadodara,2024-10-29,Web,Partner
C000532,21,Female,Jaipur,2025-02-12,iOS,Partner
C000533,42,Male,Indore,2025-10-23,iOS,Referral
C000534,22,Male,Patna,2025-03-23,iOS,Organic
C000535,39,Female,Lucknow,2025-07-16,Web,Organic
C000536,48,Male,Jaipur,2024-12-22,Android,Organic
C000537,30,Male,Kolkata,2024-10-29,Android,Organic
C000538,37,Male,Mumbai,2024-12-18,Android,Organic
C000539,39,Male,Chennai,2025-05-18,Android,Ads
C000540,19,Male,Lucknow,2024-10-22,Android,Referral
C000541,25,Male,Nagpur,2024-07-30,Web,Organic
C000542,21,Male,Hyderabad,2025-05-19,Web,Ads
C000543,26,Female,Mumbai,2025-07-23,Android,Ads
C000544,39,Male,Delhi,2025-08-14,Android,Partner
C000545,26,Female,Hyderabad,2025-01-23,Android,Organic
C000546,31,Male,Visakhapatnam,2024-09-19,Web,Ads
C000547,21,Female,Lucknow,2025-03-09,Android,Partner
C000548,44,Male,Kanpur,2024-10-16,iOS,Organic
C000549,26,Female,Delhi,2025-05-08,Web,Referral
C000550,47,Male,Bangalore,2024-11-04,Android,Partner
C000551,32,Female,Indore,2024-08-15,iOS,Organic
C000552,18,Male,Thane,2025-06-24,Android,Partner
C000553,30,Male,Nagpur,2025-09-15,iOS,Referral
C000554,21,Female,Jaipur,2025-07-18,Android,Organic
C000555,37,Female,Delhi,2024-09-12,Android,Organic
C000556,29,Male,Vadodara,2025-06-18,Web,Ads
C000557,33,Female,Bhopal,2024-07-16,iOS,Partner
C000558,28,Male,Surat,2025-09-07,Android,Organic
C000559,26,Male,Kanpur,2025-11-17,Android,Referral
C000560,22,Other,Mumbai,2024-10-20,Android,Organic
C000561,40,Male,Delhi,2025-09-20,iOS,Referral
C000562,30,Female,Bhopal,2025-07-09,Android,Referral
C000563,28,Male,Delhi,2025-10-17,iOS,Ads
C000564,30,Female,Vadodara,2024-12-07,Android,Ads
C000565,25,Female,Lucknow,2025-09-22,Android,Partner
C000566,28,Other,Vadodara,2024-12-31,iOS,Ads
C000567,34,Female,Lucknow,2025-04-06,Android,Referral
C000568,21,Male,Bhopal,2025-11-11,Web,Organic
C000569,23,Female,Nagpur,2025-10-23,iOS,Referral
C000570,45,Male,Bhopal,2025-09-23,Android,Referral
C000571,28,Female,Patna,2025-04-04,iOS,Ads
C000572,26,Female,Ahmedabad,2025-05-30,Android,Referral
C000573,18,Female,Patna,2025-03-12,Android,Ads
C000574,40,Female,Nagpur,2024-09-30,Android,Partner
C000575,21,Male,Pune,2025-04-15,iOS,Organic
C000576,31,Female,Patna,2025-10-08,Android,Organic
C000577,18,Male,Kolkata,2025-03-10,Android,Referral
C000578,40,Female,Jaipur,2025-10-22,Android,Referral
C000579,43,Male,Kolkata,2025-07-27,Android,Ads
C000580,36,Female,Patna,2025-06-13,Android,Partner
C000581,18,Male,Visakhapatnam,2024-08-02,Android,Referral
C000582,40,Female,Kanpur,2025-11-22,Android,Partner
C000583,23,Male,Bangalore,2025-06-01,Android,Ads
C000584,20,Female,Chennai,2025-01-06,Android,Organic
C000585,28,Male,Pune,2025-11-15,iOS,Ads
C000586,27,Female,Lucknow,2025-02-06,iOS,Partner
C000587,26,Male,Lucknow,2025-07-02,Android,Ads
C000588,44,Female,Vadodara,2025-03-25,Web,Partner
C000589,52,Male,Hyderabad,2025-06-17,Android,Referral
C000590,18,Female,Lucknow,2025-04-16,Android,Ads
C000591,25,Male,Patna,2025-04-12,iOS,Ads
C000592,33,Female,Bangalore,2024-07-14,iOS,Ads
C000593,28,Male,Bangalore,2025-01-15,Web,Referral
C000594,35,Male,Chennai,2024-09-29,Web,Organic
C000595,41,Female,Bhopal,2025-03-08,Android,Partner
C000596,39,Male,Ghaziabad,2025-08-24,Web,Ads
C000597,38,Male,Nagpur,2025-11-16,Web,Partner
C000598,48,Female,Surat,2025-03-07,Android,Ads
C000599,18,Other,Nagpur,2025-11-03,Web,Ads
C000600,46,Female,Vadodara,2025-11-18,Android,Ads
C000601,27,Male,Kolkata,2025-10-05,iOS,Referral
C000602,39,Male,Nagpur,2024-07-21,Android,Organic
C000603,21,Female,Hyderabad,2024-10-07,Android,Partner
C000604,22,Male,Chennai,2025-05-01,iOS,Ads
C000605,38,Female,Vadodara,2025-02-15,Android,Partner
C000606,18,Male,Chennai,2025-08-22,iOS,Partner
C000607,41,Other,Indore,2025-03-10,Android,Referral
C000608,44,Female,Hyderabad,2025-05-13,Android,Ads
C000609,33,Female,Kanpur,2025-07-16,Android,Ads
C000610,33,Male,Kolkata,2025-10-31,iOS,Referral
C000611,23,Female,Vadodara,2025-06-21,iOS,Ads
C000612,38,Male,Lucknow,2025-09-12,iOS,Referral
C000613,35,Female,Mumbai,2025-06-07,iOS,Referral
C000614,22,Female,Bhopal,2025-06-29,Android,Ads
C000615,28,Male,Hyderabad,2025-10-11,Android,Ads
C000616,30,Male,Jaipur,2025-04-07,Android,Organic
C000617,28,Female,Patna,2025-05-13,Web,Organic
C000618,18,Male,Visakhapatnam,2025-03-18,iOS,Partner
C000619,38,Female,Thane,2025-02-25,Android,Referral
C000620,29,Male,Vadodara,2024-11-04,Android,Organic
C000621,32,Male,Pune,2025-01-17,Android,Partner
C000622,26,Female,Patna,2025-05-23,iOS,Organic
C000623,36,Female,Kolkata,2024-11-03,Android,Ads
C000624,33,Male,Vadodara,2025-01-09,iOS,Organic
C000625,44,Female,Kanpur,2025-01-16,Android,Partner
C000626,36,Female,Bangalore,2025-02-10,Android,Partner
C000627,29,Female,Mumbai,2025-11-11,Web,Ads
C000628,24,Male,Chennai,2025-04-13,Android,Ads
C000629,40,Male,Mumbai,2025-04-19,Web,Ads
C000630,29,Female,Ahmedabad,2024-10-14,Android,Referral
C000631,30,Female,Pune,2025-01-18,Android,Organic
C000632,30,Male,Thane,2025-05-03,Android,Ads
C000633,27,Female,Surat,2025-02-21,iOS,Referral
C000634,30,Male,Patna,2025-07-08,iOS,Ads
C000635,51,Male,Indore,2025-01-03,Android,Organic
C000636,21,Female,Jaipur,2025-05-09,Android,Ads
C000637,23,Female,Chennai,2024-07-18,iOS,Referral
C000638,45,Male,Hyderabad,2024-11-10,Android,Partner
C000639,28,Female,Kanpur,2025-04-10,Android,Organic
C000640,27,Female,Mumbai,2024-08-19,Android,Ads
C000641,42,Female,Nagpur,2024-08-28,iOS,Ads
C000642,18,Female,Mumbai,2025-04-29,Android,Organic
C000643,40,Male,Bangalore,2024-11-10,Android,Ads
C000644,32,Male,Ahmedabad,2025-11-18,Android,Organic
C000645,36,Male,Patna,2024-10-17,Android,Organic
C000646,36,Female,Bhopal,2024-07-16,Android,Referral
C000647,25,Female,Ghaziabad,2025-04-21,iOS,Ads
C000648,42,Male,Ghaziabad,2025-10-27,Android,Partner
C000649,26,Male,Bhopal,2025-11-06,Android,Ads
C000650,36,Male,Delhi,2025-09-28,Android,Ads
C000651,44,Male,Visakhapatnam,2025-06-17,iOS,Organic
C000652,45,Female,Lucknow,2025-01-08,Android,Organic
C000653,29,Female,Pune,2024-08-25,Web,Partner
C000654,36,Male,Lucknow,2025-03-19,Android,Referral
C000655,28,Female,Vadodara,2025-11-05,Android,Organic
C000656,57,Female,Ghaziabad,2024-10-28,Android,Referral
C000657,39,Female,Jaipur,2024-09-08,iOS,Partner
C000658,32,Male,Visakhapatnam,2025-08-18,iOS,Organic
C000659,35,Male,Jaipur,2025-11-19,Android,Organic
C000660,36,Male,Jaipur,2024-09-17,Android,Organic
C000661,36,Female,Chennai,2024-08-27,Android,Partner
C000662,29,Female,Pune,2024-12-06,Android,Organic
C000663,28,Female,Surat,2024-12-03,Android,Organic
C000664,30,Male,Ahmedabad,2025-05-11,Android,Ads
C000665,20,Male,Indore,2024-09-29,iOS,Ads
C000666,39,Male,Delhi,2025-03-15,Android,Referral
C000667,23,Other,Lucknow,2024-11-02,Android,Ads
C000668,21,Male,Bhopal,2025-09-03,Android,Ads
C000669,31,Male,Bhopal,2025-02-20,Android,Partner
C000670,30,Other,Vadodara,2025-07-28,Android,Organic
C000671,34,Female,Surat,2025-10-08,Android,Organic
C000672,26,Female,Kolkata,2025-09-30,Android,Referral
C000673,28,Male,Kolkata,2025-05-04,Web,Referral
C000674,38,Female,Pune,2025-09-16,Android,Ads
C000675,38,Male,Bhopal,2025-05-12,Android,Organic
C000676,37,Female,Nagpur,2024-09-03,iOS,Referral
C000677,32,Male,Bangalore,2024-10-13,Android,Referral
C000678,33,Male,Jaipur,2025-02-01,Web,Partner
C000679,34,Female,Bangalore,2025-02-05,Android,Referral
C000680,25,Female,Kolkata,2025-03-31,iOS,Organic
C000681,46,Female,Visakhapatnam,2024-09-25,iOS,Referral
C000682,45,Male,Bangalore,2024-12-11,Web,Organic
C000683,39,Male,Delhi,2025-03-06,iOS,Partner
C000684,27,Female,Kanpur,2024-12-28,Android,Referral
C000685,37,Female,Kolkata,2024-09-18,iOS,Ads
C000686,41,Other,Lucknow,2024-12-11,Android,Ads
C000687,19,Female,Surat,2024-07-06,iOS,Organic
C000688,48,Female,Bhopal,2025-08-26,Android,Organic
C000689,18,Female,Bhopal,2025-10-08,iOS,Organic
C000690,39,Male,Patna,2025-10-28,iOS,Referral
C000691,46,Male,Jaipur,2025-04-28,Web,Ads
C000692,30,Male,Vadodara,2024-08-06,Android,Organic
C000693,30,Male,Delhi,2025-02-26,iOS,Referral
C000694,38,Female,Mumbai,2025-04-25,Android,Organic
C000695,50,Female,Bhopal,2025-04-19,Android,Referral
C000696,29,Female,Patna,2025-10-11,Android,Ads
C000697,24,Male,Bangalore,2024-09-14,iOS,Ads
C000698,27,Male,Mumbai,2025-02-28,iOS,Organic
C000699,18,Male,Kolkata,2025-03-31,iOS,Partner
C000700,40,Female,Vadodara,2025-01-22,Android,Organic
C000701,26,Male,Vadodara,2025-09-12,iOS,Organic
C000702,29,Female,Surat,2024-10-29,Android,Ads
C000703,41,Male,Ahmedabad,2025-02-19,Android,Partner
C000704,28,Male,Chennai,2024-12-03,Android,Organic
C000705,39,Female,Ghaziabad,2025-04-02,iOS,Referral
C000706,21,Female,Jaipur,2024-11-26,Android,Referral
C000707,41,Male,Thane,2024-09-15,Android,Ads
C000708,35,Female,Indore,2024-09-03,iOS,Ads
C000709,31,Other,Hyderabad,2024-12-20,Android,Organic
C000710,33,Other,Ahmedabad,2025-05-14,iOS,Ads
C000711,19,Female,Ghaziabad,2025-04-25,Android,Referral
C000712,33,Female,Visakhapatnam,2025-09-26,Android,Organic
C000713,30,Male,Delhi,2024-11-08,Web,Ads
C000714,19,Female,Ghaziabad,2025-10-26,Android,Organic
C000715,25,Male,Bhopal,2025-05-11,iOS,Ads
C000716,30,Other,Lucknow,2025-08-20,Android,Ads
C000717,25,Male,Delhi,2025-04-08,Android,Partner
C000718,18,Male,Surat,2025-11-28,iOS,Ads
C000719,42,Female,Lucknow,2025-11-21,Android,Organic
C000720,30,Male,Vadodara,2025-09-25,Web,Organic
C000721,18,Male,Indore,2024-09-24,Android,Ads
C000722,53,Female,Surat,2024-08-13,Android,Ads
C000723,44,Female,Jaipur,2025-09-19,iOS,Referral
C000724,28,Female,Pune,2025-05-30,Android,Ads
C000725,23,Male,Thane,2025-03-17,Android,Referral
C000726,36,Female,Ghaziabad,2024-07-30,Web,Partner
C000727,34,Male,Visakhapatnam,2024-10-05,iOS,Organic
C000728,37,Male,Bangalore,2025-02-23,Android,Referral
C000729,23,Female,Thane,2024-07-25,iOS,Organic
C000730,42,Female,Indore,2025-04-05,Web,Ads
C000731,27,Female,Ahmedabad,2024-08-14,Android,Ads
C000732,38,Female,Hyderabad,2024-12-30,Android,Referral
C000733,24,Male,Lucknow,2025-10-28,Android,Ads
C000734,58,Female,Delhi,2025-09-29,Web,Referral
C000735,38,Male,Indore,2025-04-14,iOS,Organic
C000736,60,Female,Ahmedabad,2025-01-05,iOS,Organic
C000737,40,Female,Lucknow,2025-09-23,Web,Organic
C000738,26,Female,Patna,2025-11-19,Android,Referral
C000739,40,Female,Thane,2024-10-05,Android,Organic
C000740,41,Female,Chennai,2025-10-28,Android,Ads
C000741,35,Female,Nagpur,2025-06-25,Android,Organic
C000742,38,Male,Patna,2025-08-26,iOS,Organic
C000743,39,Male,Delhi,2025-06-10,iOS,Organic
C000744,22,Female,Nagpur,2025-05-28,Android,Organic
C000745,21,Female,Indore,2024-10-19,Android,Ads
C000746,24,Male,Lucknow,2024-12-15,iOS,Ads
C000747,33,Male,Hyderabad,2025-06-06,Android,Organic
C000748,29,Male,Thane,2025-08-29,Android,Referral
C000749,22,Female,Ahmedabad,2025-11-23,iOS,Organic
C000750,39,Male,Thane,2025-04-25,Android,Ads
C000751,34,Male,Indore,2025-08-18,Web,Referral
C000752,33,Female,Jaipur,2024-08-10,Android,Ads
C000753,29,Female,Ghaziabad,2025-10-12,iOS,Partner
C000754,28,Male,Bangalore,2024-10-02,iOS,Ads
C000755,23,Male,Thane,2025-05-22,Android,Referral
C000756,41,Female,Visakhapatnam,2025-03-19,Android,Referral
C000757,24,Male,Bhopal,2025-05-31,Android,Partner
C000758,34,Other,Hyderabad,2024-10-30,Android,Partner
C000759,48,Female,Surat,2025-08-21,Android,Organic
C000760,28,Male,Ahmedabad,2024-07-05,iOS,Organic
C000761,41,Female,Bangalore,2025-10-20,iOS,Referral
C000762,37,Male,Vadodara,2025-08-31,iOS,Ads
C000763,35,Male,Indore,2024-08-28,Android,Referral
C000764,36,Female,Jaipur,2025-01-12,iOS,Organic
C000765,31,Female,Bangalore,2025-07-09,Android,Referral
C000766,32,Male,Hyderabad,2025-11-26,Web,Organic
C000767,26,Male,Hyderabad,2025-09-29,Web,Organic
C000768,32,Male,Surat,2024-08-25,iOS,Partner
C000769,26,Male,Vadodara,2025-01-28,iOS,Organic
C000770,42,Female,Bhopal,2025-04-03,Android,Organic
C000771,18,Male,Visakhapatnam,2024-11-15,Android,Organic
C000772,36,Other,Lucknow,2025-04-24,iOS,Partner
C000773,35,Male,Visakhapatnam,2025-09-25,Android,Referral
C000774,34,Female,Bhopal,2025-11-12,Android,Referral
C000775,42,Female,Ghaziabad,2024-11-05,iOS,Ads
C000776,29,Female,Kolkata,2024-08-02,iOS,Ads
C000777,34,Male,Pune,2025-03-06,Android,Organic
C000778,18,Male,Indore,2024-12-13,Android,Organic
C000779,27,Male,Surat,2025-05-18,Android,Ads
C000780,40,Other,Kanpur,2024-07-18,iOS,Referral
C000781,18,Female,Indore,2025-08-25,Android,Organic
C000782,33,Female,Chennai,2024-10-07,Web,Organic
C000783,25,Female,Chennai,2025-02-19,iOS,Organic
C000784,30,Male,Ghaziabad,2024-10-28,Android,Ads
C000785,25,Female,Thane,2025-10-19,Android,Organic
C000786,19,Other,Mumbai,2024-11-01,Android,Organic
C000787,35,Male,Jaipur,2024-12-08,Web,Organic
C000788,31,Male,Bangalore,2025-11-26,Android,Partner
C000789,38,Female,Hyderabad,2025-04-28,iOS,Organic
C000790,39,Male,Bhopal,2025-04-09,Android,Referral
C000791,44,Male,Pune,2025-09-02,Android,Ads
C000792,33,Female,Indore,2025-11-10,Web,Ads
C000793,44,Female,Bhopal,2025-10-30,Android,Organic
C000794,22,Male,Patna,2025-03-10,iOS,Ads
C000795,41,Male,Bhopal,2025-10-14,Android,Organic
C000796,36,Female,Bhopal,2024-11-29,iOS,Organic
C000797,34,Female,Delhi,2025-07-31,iOS,Partner
C000798,36,Male,Lucknow,2025-01-15,Web,Ads
C000799,22,Female,Pune,2024-11-20,Android,Organic
C000800,20,Female,Thane,2024-09-13,Android,Ads
C000801,49,Female,Jaipur,2025-04-12,Android,Ads
C000802,30,Male,Pune,2025-09-01,Android,Referral
C000803,30,Male,Bhopal,2025-06-17,iOS,Ads
C000804,20,Female,Bangalore,2025-04-03,Android,Organic
C000805,18,Male,Visakhapatnam,2024-07-06,Android,Organic
C000806,31,Female,Ahmedabad,2025-04-19,iOS,Ads
C000807,28,Male,Delhi,2025-05-05,iOS,Ads
C000808,32,Male,Ghaziabad,2025-11-17,Web,Ads
C000809,32,Male,Bangalore,2024-12-03,Android,Referral
C000810,56,Male,Ahmedabad,2025-10-04,Android,Referral
C000811,28,Female,Delhi,2025-11-11,Android,Ads
C000812,47,Male,Vadodara,2025-06-22,Android,Partner
C000813,48,Female,Visakhapatnam,2025-06-09,Android,Organic
C000814,39,Female,Chennai,2025-07-25,Web,Ads
C000815,29,Male,Ghaziabad,2025-10-13,Android,Partner
C000816,18,Female,Visakhapatnam,2025-05-29,Android,Ads
C000817,36,Male,Lucknow,2025-01-13,Android,Ads
C000818,42,Female,Jaipur,2025-03-05,Android,Organic
C000819,49,Female,Kolkata,2025-07-31,Android,Referral
C000820,22,Male,Surat,2025-02-28,Android,Ads
C000821,29,Male,Delhi,2025-08-28,Android,Referral
C000822,22,Female,Kanpur,2024-08-17,Android,Organic
C000823,25,Female,Kanpur,2025-05-25,Android,Organic
C000824,38,Male,Bhopal,2025-10-31,iOS,Organic
C000825,25,Female,Kanpur,2025-07-29,Android,Organic
C000826,23,Male,Patna,2025-08-03,Android,Partner
C000827,39,Female,Nagpur,2024-12-06,Web,Partner
C000828,36,Male,Thane,2025-11-23,Android,Ads
C000829,35,Female,Bhopal,2024-08-10,iOS,Organic
C000830,25,Male,Hyderabad,2024-11-10,Web,Organic
C000831,44,Female,Kanpur,2025-11-30,Android,Ads
C000832,32,Female,Visakhapatnam,2025-06-08,iOS,Organic
C000833,55,Female,Mumbai,2024-10-14,Web,Referral
C000834,33,Female,Patna,2025-09-27,Android,Organic
C000835,18,Female,Bhopal,2024-10-14,Web,Referral
C000836,18,Female,Mumbai,2025-10-14,Android,Referral
C000837,38,Female,Lucknow,2024-07-19,Android,Ads
C000838,45,Female,Vadodara,2024-11-28,iOS,Referral
C000839,24,Female,Bhopal,2025-08-27,Web,Referral
C000840,53,Female,Indore,2024-12-09,iOS,Referral
C000841,48,Male,Delhi,2024-09-18,Android,Ads
C000842,34,Female,Kolkata,2025-10-27,Android,Organic
C000843,37,Male,Chennai,2025-04-01,iOS,Partner
C000844,40,Female,Kanpur,2025-06-15,Android,Ads
C000845,50,Female,Hyderabad,2025-08-15,Web,Referral
C000846,38,Other,Hyderabad,2024-09-24,Android,Ads
C000847,33,Male,Chennai,2025-06-05,Android,Organic
C000848,38,Male,Pune,2025-07-28,Android,Partner
C000849,37,Female,Kolkata,2025-05-24,Android,Organic
C000850,41,Male,Nagpur,2025-11-15,iOS,Partner
C000851,18,Male,Hyderabad,2024-08-09,Android,Organic
C000852,35,Female,Nagpur,2024-09-12,iOS,Ads
C000853,36,Female,Hyderabad,2025-03-01,Android,Ads
C000854,31,Male,Lucknow,2025-04-24,Android,Partner
C000855,39,Female,Ghaziabad,2025-02-21,iOS,Partner
C000856,51,Male,Mumbai,2024-10-04,Android,Referral
C000857,33,Female,Ahmedabad,2025-09-21,iOS,Ads
C000858,38,Male,Pune,2024-10-12,iOS,Organic
C000859,48,Female,Chennai,2024-10-14,iOS,Referral
C000860,33,Male,Bangalore,2025-10-01,Android,Ads
C000861,23,Female,Thane,2024-12-21,iOS,Referral
C000862,38,Male,Visakhapatnam,2025-05-06,Web,Referral
C000863,18,Female,Nagpur,2024-08-02,Android,Ads
C000864,18,Male,Thane,2024-08-20,iOS,Referral
C000865,35,Male,Vadodara,2025-06-01,Android,Referral
C000866,18,Female,Ghaziabad,2024-08-30,Android,Partner
C000867,18,Female,Indore,2025-04-30,Android,Ads
C000868,28,Male,Nagpur,2025-07-06,Web,Referral
C000869,24,Male,Kanpur,2025-07-22,iOS,Ads
C000870,30,Male,Jaipur,2025-09-18,Android,Organic
C000871,43,Male,Bangalore,2024-11-30,Android,Organic
C000872,34,Male,Surat,2025-03-11,Web,Organic
C000873,23,Male,Lucknow,2025-08-29,Android,Organic
C000874,45,Female,Mumbai,2025-01-04,Android,Organic
C000875,18,Female,Visakhapatnam,2024-12-25,Web,Partner
C000876,34,Male,Nagpur,2024-12-30,iOS,Ads
C000877,18,Other,Indore,2024-09-22,Android,Ads
C000878,34,Female,Mumbai,2025-07-30,Android,Ads
C000879,28,Male,Delhi,2025-03-07,Web,Ads
C000880,42,Male,Delhi,2025-11-25,Web,Organic
C000881,39,Female,Pune,2024-11-27,Android,Organic
C000882,26,Male,Jaipur,2025-02-26,Android,Partner
C000883,24,Male,Hyderabad,2025-10-19,Android,Referral
C000884,28,Female,Delhi,2025-03-21,Android,Ads
C000885,50,Female,Vadodara,2025-10-17,iOS,Ads
C000886,48,Male,Chennai,2025-03-22,Android,Organic
C000887,22,Female,Jaipur,2024-07-13,iOS,Ads
C000888,40,Female,Nagpur,2025-10-23,iOS,Ads
C000889,18,Female,Kanpur,2025-04-24,iOS,Referral
C000890,27,Female,Vadodara,2024-12-12,Web,Organic
C000891,22,Male,Jaipur,2024-09-17,Android,Referral
C000892,42,Female,Lucknow,2025-09-29,Android,Organic
C000893,19,Male,Vadodara,2025-06-22,iOS,Ads
C000894,36,Male,Lucknow,2025-05-06,iOS,Ads
C000895,32,Male,Kanpur,2025-09-11,Android,Ads
C000896,30,Male,Indore,2025-03-17,iOS,Ads
C000897,48,Male,Ahmedabad,2025-10-14,Android,Organic
C000898,49,Male,Bhopal,2025-05-09,Android,Ads
C000899,30,Male,Visakhapatnam,2025-01-23,Android,Organic
C000900,28,Female,Ghaziabad,2025-08-01,Web,Organic
C000901,18,Male,Hyderabad,2025-11-10,Android,Organic
C000902,31,Female,Kolkata,2024-10-21,Android,Ads
C000903,51,Male,Kanpur,2025-03-03,Web,Organic
C000904,30,Male,Patna,2025-07-29,iOS,Organic
C000905,39,Male,Pune,2025-07-06,iOS,Ads
C000906,18,Male,Chennai,2025-05-02,Android,Partner
C000907,27,Female,Lucknow,2025-05-02,Android,Referral
C000908,36,Male,Kolkata,2024-07-26,Android,Partner
C000909,33,Other,Indore,2025-08-13,iOS,Ads
C000910,40,Other,Kolkata,2025-04-11,iOS,Ads
C000911,25,Male,Indore,2024-07-12,iOS,Referral
C000912,18,Female,Kanpur,2024-08-23,iOS,Organic
C000913,43,Male,Kanpur,2025-11-24,Android,Organic
C000914,22,Female,Ahmedabad,2025-04-23,iOS,Organic
C000915,37,Female,Lucknow,2025-02-24,Android,Organic
