txn_id,customer_id,txn_date,amount,payment_status,payment_method
TXN00000489,C000048,2024-09-23,1048.68,success,NetBanking
TXN00000490,C000048,2024-10-23,1005.72,success,NetBanking
TXN00000491,C000048,2024-11-22,982.0,success,NetBanking
TXN00000492,C000048,2024-12-22,983.37,success,NetBanking
TXN00000493,C000048,2025-01-21,989.01,success,UPI
TXN00000494,C000048,2025-02-20,1002.26,success,UPI
TXN00000495,C000048,2025-03-22,967.27,success,UPI
TXN00000496,C000048,2025-04-21,997.07,success,Card
TXN00000497,C000048,2025-05-21,996.38,success,NetBanking
TXN00000498,C000048,2025-06-20,972.24,success,Card
TXN00000499,C000048,2025-07-20,989.49,success,UPI
TXN00000500,C000048,2025-08-19,984.84,success,Card
TXN00000501,C000048,2025-09-18,988.61,success,Card
TXN00000502,C000048,2025-10-18,1013.8,success,Card
TXN00000503,C000048,2025-11-17,1035.73,success,Wallet
TXN00000504,C000048,2025-12-17,950.22,success,Card
TXN00000505,C000049,2025-02-27,994.12,success,Card
TXN00000506,C000049,2025-03-29,1012.65,success,Card
TXN00000507,C000049,2025-04-28,1033.42,success,UPI
TXN00000508,C000049,2025-05-28,996.82,failed,Wallet
TXN00000509,C000049,2025-06-27,989.85,success,UPI
TXN00000510,C000049,2025-07-27,1036.93,success,NetBanking
TXN00000511,C000049,2025-08-26,1022.46,success,Wallet
TXN00000512,C000049,2025-09-25,1004.53,success,Card
TXN00000513,C000049,2025-10-25,1012.5,success,UPI
TXN00000514,C000049,2025-11-24,950.39,success,Wallet
TXN00000515,C000049,2025-12-24,1044.77,success,Wallet
TXN00000516,C000050,2024-10-15,195.67,success,UPI
TXN00000517,C000050,2024-11-14,193.78,success,Card
TXN00000518,C000050,2024-12-14,196.98,success,NetBanking
TXN00000519,C000050,2025-01-13,189.43,success,UPI
TXN00000520,C000050,2025-02-12,192.26,success,Card
TXN00000521,C000050,2025-03-14,202.78,success,UPI
TXN00000522,C000050,2025-04-13,196.79,success,NetBanking
TXN00000523,C000051,2025-07-28,196.87,failed,UPI
TXN00000524,C000051,2025-08-27,207.89,success,UPI
TXN00000525,C000051,2025-09-26,190.21,success,UPI
TXN00000526,C000051,2025-10-26,202.68,success,UPI
TXN00000527,C000051,2025-11-25,201.9,success,Card
TXN00000528,C000051,2025-12-25,208.37,success,Card
TXN00000529,C000052,2025-04-14,516.59,success,Wallet
TXN00000530,C000052,2025-05-14,477.46,success,NetBanking
TXN00000531,C000052,2025-06-13,484.87,success,UPI
TXN00000532,C000052,2025-07-13,513.42,success,Card
TXN00000533,C000052,2025-08-12,485.46,success,UPI
TXN00000534,C000052,2025-09-11,523.19,success,NetBanking
TXN00000535,C000052,2025-10-11,483.77,success,Card
TXN00000536,C000052,2025-11-10,514.49,success,NetBanking
TXN00000537,C000052,2025-12-10,512.32,success,Card
TXN00000538,C000053,2025-10-11,522.19,success,UPI
TXN00000539,C000053,2025-11-10,490.12,success,Card
TXN00000540,C000053,2025-12-10,499.16,success,NetBanking
TXN00000541,C000054,2025-07-12,204.07,success,Card
TXN00000542,C000054,2025-08-11,199.94,success,UPI
TXN00000543,C000054,2025-09-10,207.45,success,UPI
TXN00000544,C000054,2025-10-10,197.92,success,Wallet
TXN00000545,C000054,2025-11-09,189.5,success,NetBanking
TXN00000546,C000054,2025-12-09,192.29,success,Card
TXN00000547,C000055,2024-12-17,198.23,success,NetBanking
TXN00000548,C000055,2025-01-16,203.39,success,Wallet
TXN00000549,C000055,2025-02-15,204.39,success,NetBanking
TXN00000550,C000055,2025-03-17,196.64,success,NetBanking
TXN00000551,C000055,2025-04-16,195.39,success,Wallet
TXN00000552,C000055,2025-05-16,206.41,success,UPI
TXN00000553,C000055,2025-06-15,196.98,success,UPI
TXN00000554,C000056,2025-07-18,208.29,success,NetBanking
TXN00000555,C000056,2025-08-17,202.8,success,UPI
TXN00000556,C000056,2025-09-16,201.44,success,UPI
TXN00000557,C000056,2025-10-16,203.58,success,Card
TXN00000558,C000056,2025-11-15,193.46,success,Wallet
TXN00000559,C000056,2025-12-15,202.85,success,Wallet
TXN00000560,C000057,2025-07-02,206.12,success,Card
TXN00000561,C000057,2025-08-01,202.2,success,NetBanking
TXN00000562,C000057,2025-08-31,195.92,success,UPI
TXN00000563,C000057,2025-09-30,197.23,success,NetBanking
TXN00000564,C000057,2025-10-30,204.88,success,NetBanking
TXN00000565,C000057,2025-11-29,192.0,success,UPI
TXN00000566,C000057,2025-12-29,198.31,success,NetBanking
TXN00000567,C000058,2025-02-03,189.41,success,NetBanking
TXN00000568,C000058,2025-03-05,194.68,success,NetBanking
TXN00000569,C000058,2025-04-04,203.6,success,UPI
TXN00000570,C000058,2025-05-04,203.23,success,UPI
TXN00000571,C000058,2025-06-03,204.15,success,Card
TXN00000572,C000058,2025-07-03,200.45,success,UPI
TXN00000573,C000058,2025-08-02,204.43,success,UPI
TXN00000574,C000058,2025-09-01,193.09,success,UPI
TXN00000575,C000058,2025-10-01,207.53,success,UPI
TXN00000576,C000058,2025-10-31,193.51,success,Card
TXN00000577,C000058,2025-11-30,201.41,success,UPI
TXN00000578,C000058,2025-12-30,193.89,success,Card
TXN00000579,C000059,2025-04-03,1011.38,success,Card
TXN00000580,C000059,2025-05-03,1043.13,success,Card
TXN00000581,C000059,2025-06-02,1009.81,success,NetBanking
TXN00000582,C000059,2025-07-02,1009.5,success,UPI
TXN00000583,C000059,2025-08-01,1014.07,success,Wallet
TXN00000584,C000059,2025-08-31,1045.96,success,Card
TXN00000585,C000059,2025-09-30,1027.38,success,NetBanking
TXN00000586,C000059,2025-10-30,970.97,success,Card
TXN00000587,C000059,2025-11-29,1047.54,success,Card
TXN00000588,C000059,2025-12-29,998.88,success,Card
TXN00000589,C000060,2024-09-15,193.94,failed,UPI
TXN00000590,C000060,2024-10-15,194.86,success,UPI
TXN00000591,C000060,2024-11-14,189.65,success,Card
TXN00000592,C000060,2024-12-14,204.4,success,UPI
TXN00000593,C000060,2025-01-13,195.45,success,UPI
TXN00000594,C000060,2025-02-12,206.15,success,UPI
TXN00000595,C000060,2025-03-14,197.26,success,UPI
TXN00000596,C000060,2025-04-13,207.79,success,Card
TXN00000597,C000060,2025-05-13,199.1,success,Wallet
TXN00000598,C000060,2025-06-12,193.28,success,Card
TXN00000599,C000060,2025-07-12,189.52,success,Wallet
TXN00000600,C000060,2025-08-11,207.44,success,Card
TXN00000601,C000060,2025-09-10,198.86,success,UPI
TXN00000602,C000060,2025-10-10,192.31,success,Card
TXN00000603,C000060,2025-11-09,194.16,success,Wallet
TXN00000604,C000060,2025-12-09,193.43,success,UPI
TXN00000605,C000061,2024-12-26,208.43,success,UPI
TXN00000606,C000061,2025-01-25,192.31,success,UPI
TXN00000607,C000061,2025-02-24,190.62,success,UPI
TXN00000608,C000061,2025-03-26,201.34,success,UPI
TXN00000609,C000061,2025-04-25,193.84,success,Wallet
TXN00000610,C000061,2025-05-25,191.88,success,Card
TXN00000611,C000061,2025-06-24,199.36,success,NetBanking
TXN00000612,C000061,2025-07-24,198.55,success,UPI
TXN00000613,C000061,2025-08-23,191.28,success,UPI
TXN00000614,C000061,2025-09-22,192.03,success,NetBanking
TXN00000615,C000061,2025-10-22,191.86,success,UPI
TXN00000616,C000061,2025-11-21,203.56,success,Card
TXN00000617,C000061,2025-12-21,196.25,success,UPI
TXN00000618,C000062,2025-03-11,200.88,success,Card
TXN00000619,C000062,2025-04-10,192.44,success,NetBanking
TXN00000620,C000062,2025-05-10,208.7,success,UPI
TXN00000621,C000062,2025-06-09,198.52,success,Card
TXN00000622,C000062,2025-07-09,200.49,success,UPI
TXN00000623,C000062,2025-08-08,201.09,success,UPI
TXN00000624,C000062,2025-09-07,189.35,success,UPI
TXN00000625,C000062,2025-10-07,201.99,success,NetBanking
TXN00000626,C000062,2025-11-06,203.37,success,NetBanking
TXN00000627,C000062,2025-12-06,197.41,failed,Wallet
TXN00000628,C000063,2024-12-18,1014.36,success,NetBanking
TXN00000629,C000063,2025-01-17,1036.14,success,Card
TXN00000630,C000063,2025-02-16,983.32,success,UPI
TXN00000631,C000063,2025-03-18,1046.51,success,Card
TXN00000632,C000063,2025-04-17,994.18,success,Card
TXN00000633,C000063,2025-05-17,992.08,success,NetBanking
TXN00000634,C000063,2025-06-16,1045.49,success,Card
TXN00000635,C000063,2025-07-16,1040.76,success,UPI
TXN00000636,C000063,2025-08-15,953.39,success,Card
TXN00000637,C000063,2025-09-14,969.43,failed,Card
TXN00000638,C000064,2025-10-20,523.39,success,NetBanking
TXN00000639,C000064,2025-11-19,522.91,success,Card
TXN00000640,C000064,2025-12-19,511.82,success,Card
TXN00000641,C000065,2025-07-27,492.38,success,Card
TXN00000642,C000065,2025-08-26,485.78,success,Card
TXN00000643,C000065,2025-09-25,517.72,success,Card
TXN00000644,C000065,2025-10-25,521.23,success,UPI
TXN00000645,C000065,2025-11-24,499.59,success,UPI
TXN00000646,C000065,2025-12-24,477.92,success,UPI
TXN00000647,C000066,2025-04-06,195.07,success,UPI
TXN00000648,C000066,2025-05-06,205.02,success,Card
TXN00000649,C000066,2025-06-05,205.95,success,Card
TXN00000650,C000066,2025-07-05,195.6,success,Card
TXN00000651,C000066,2025-08-04,204.97,success,UPI
TXN00000652,C000066,2025-09-03,205.47,success,UPI
TXN00000653,C000066,2025-10-03,208.48,success,UPI
TXN00000654,C000066,2025-11-02,201.79,success,UPI
TXN00000655,C000066,2025-12-02,193.56,success,Card
TXN00000656,C000067,2025-02-13,1028.65,success,UPI
TXN00000657,C000067,2025-03-15,990.18,success,Wallet
TXN00000658,C000067,2025-04-14,996.06,success,UPI
TXN00000659,C000067,2025-05-14,975.61,success,Wallet
TXN00000660,C000067,2025-06-13,1043.23,success,Card
TXN00000661,C000067,2025-07-13,950.59,success,Card
TXN00000662,C000067,2025-08-12,1036.66,success,NetBanking
TXN00000663,C000068,2025-06-01,478.78,success,UPI
TXN00000664,C000068,2025-07-01,482.9,success,UPI
TXN00000665,C000068,2025-07-31,474.11,success,NetBanking
TXN00000666,C000068,2025-08-30,490.09,success,UPI
TXN00000667,C000068,2025-09-29,498.24,success,UPI
TXN00000668,C000068,2025-10-29,523.29,success,NetBanking
TXN00000669,C000068,2025-11-28,499.14,success,Card
TXN00000670,C000068,2025-12-28,515.3,success,UPI
TXN00000671,C000069,2024-08-30,204.2,success,Card
TXN00000672,C000069,2024-09-29,205.66,success,NetBanking
TXN00000673,C000069,2024-10-29,199.98,success,Wallet
TXN00000674,C000069,2024-11-28,208.41,success,NetBanking
TXN00000675,C000069,2024-12-28,201.09,success,NetBanking
TXN00000676,C000069,2025-01-27,203.93,success,Wallet
TXN00000677,C000069,2025-02-26,205.56,success,Card
TXN00000678,C000069,2025-03-28,201.61,success,Wallet
TXN00000679,C000069,2025-04-27,191.03,success,Card
TXN00000680,C000069,2025-05-27,202.81,success,NetBanking
TXN00000681,C000069,2025-06-26,208.25,failed,UPI
TXN00000682,C000069,2025-07-26,197.38,success,Wallet
TXN00000683,C000069,2025-08-25,201.39,success,UPI
TXN00000684,C000069,2025-09-24,198.84,success,UPI
TXN00000685,C000069,2025-10-24,193.32,success,NetBanking
TXN00000686,C000069,2025-11-23,200.97,success,UPI
TXN00000687,C000069,2025-12-23,201.57,success,NetBanking
TXN00000688,C000070,2025-02-23,198.69,success,UPI
TXN00000689,C000070,2025-03-25,190.16,failed,UPI
TXN00000690,C000071,2024-08-05,482.48,success,Card
TXN00000691,C000071,2024-09-04,508.6,success,UPI
TXN00000692,C000071,2024-10-04,481.99,success,UPI
TXN00000693,C000071,2024-11-03,522.26,success,Card
TXN00000694,C000071,2024-12-03,522.3,success,NetBanking
TXN00000695,C000071,2025-01-02,495.1,success,NetBanking
TXN00000696,C000071,2025-02-01,484.82,success,NetBanking
TXN00000697,C000071,2025-03-03,513.39,success,Card
TXN00000698,C000071,2025-04-02,510.4,success,NetBanking
TXN00000699,C000071,2025-05-02,475.54,success,Card
TXN00000700,C000071,2025-06-01,490.24,success,Card
TXN00000701,C000071,2025-07-01,488.07,success,UPI
TXN00000702,C000071,2025-07-31,493.25,success,UPI
TXN00000703,C000071,2025-08-30,507.27,success,NetBanking
TXN00000704,C000071,2025-09-29,504.93,success,Card
TXN00000705,C000071,2025-10-29,498.14,success,Card
TXN00000706,C000071,2025-11-28,501.95,success,Card
TXN00000707,C000071,2025-12-28,514.49,success,UPI
TXN00000708,C000072,2025-05-23,193.61,success,Card
TXN00000709,C000072,2025-06-22,190.36,success,UPI
TXN00000710,C000072,2025-07-22,196.59,failed,NetBanking
TXN00000711,C000072,2025-08-21,200.41,success,Card
TXN00000712,C000072,2025-09-20,192.52,success,Wallet
TXN00000713,C000072,2025-10-20,197.38,success,NetBanking
TXN00000714,C000072,2025-11-19,205.78,success,Card
TXN00000715,C000072,2025-12-19,190.34,success,UPI
TXN00000716,C000073,2025-08-18,195.51,success,UPI
TXN00000717,C000073,2025-09-17,200.23,success,UPI
TXN00000718,C000073,2025-10-17,200.23,success,NetBanking
TXN00000719,C000073,2025-11-16,199.21,success,UPI
TXN00000720,C000073,2025-12-16,208.86,success,NetBanking
TXN00000721,C000074,2025-04-04,1022.44,success,NetBanking
TXN00000722,C000074,2025-05-04,1001.02,success,Card
TXN00000723,C000074,2025-06-03,1040.43,success,UPI
TXN00000724,C000074,2025-07-03,961.38,success,Card
TXN00000725,C000074,2025-08-02,958.51,success,NetBanking
TXN00000726,C000074,2025-09-01,1005.04,success,Card
TXN00000727,C000074,2025-10-01,1038.29,success,UPI
TXN00000728,C000074,2025-10-31,1047.49,success,UPI
TXN00000729,C000074,2025-11-30,1020.78,success,Card
TXN00000730,C000074,2025-12-30,1006.51,success,Card
TXN00000731,C000075,2024-09-09,987.05,success,Card
TXN00000732,C000075,2024-10-09,1008.75,success,UPI
TXN00000733,C000075,2024-11-08,992.21,success,Wallet
TXN00000734,C000075,2024-12-08,1025.77,success,UPI
TXN00000735,C000075,2025-01-07,992.1,success,Wallet
TXN00000736,C000075,2025-02-06,1031.7,success,Card
TXN00000737,C000075,2025-03-08,982.79,success,UPI
TXN00000738,C000075,2025-04-07,949.19,failed,UPI
TXN00000739,C000075,2025-05-07,1046.5,success,NetBanking
TXN00000740,C000075,2025-06-06,1013.51,success,Card
TXN00000741,C000075,2025-07-06,1011.31,success,UPI
TXN00000742,C000075,2025-08-05,1004.45,success,NetBanking
TXN00000743,C000075,2025-09-04,961.27,success,Card
TXN00000744,C000075,2025-10-04,1007.11,success,UPI
TXN00000745,C000075,2025-11-03,991.9,success,UPI
TXN00000746,C000075,2025-12-03,1022.68,success,Card
TXN00000747,C000076,2025-02-05,486.17,success,UPI
TXN00000748,C000076,2025-03-07,476.46,success,UPI
TXN00000749,C000076,2025-04-06,504.4,success,NetBanking
TXN00000750,C000076,2025-05-06,488.76,failed,UPI
TXN00000751,C000076,2025-06-05,497.3,success,UPI
TXN00000752,C000076,2025-07-05,508.34,success,NetBanking
TXN00000753,C000076,2025-08-04,499.31,success,Card
TXN00000754,C000076,2025-09-03,521.92,success,NetBanking
TXN00000755,C000076,2025-10-03,505.42,success,UPI
TXN00000756,C000076,2025-11-02,478.96,success,Wallet
TXN00000757,C000076,2025-12-02,497.91,success,Card
TXN00000758,C000077,2025-05-22,987.45,success,UPI
TXN00000759,C000077,2025-06-21,980.89,success,UPI
TXN00000760,C000077,2025-07-21,1036.22,success,Card
TXN00000761,C000078,2025-02-06,205.94,success,UPI
TXN00000762,C000078,2025-03-08,201.96,success,Card
TXN00000763,C000078,2025-04-07,200.44,success,UPI
TXN00000764,C000078,2025-05-07,207.65,success,Card
TXN00000765,C000078,2025-06-06,198.78,success,UPI
TXN00000766,C000078,2025-07-06,207.77,success,UPI
TXN00000767,C000078,2025-08-05,201.97,success,NetBanking
TXN00000768,C000078,2025-09-04,206.76,success,UPI
TXN00000769,C000078,2025-10-04,197.24,success,UPI
TXN00000770,C000078,2025-11-03,208.3,success,UPI
TXN00000771,C000078,2025-12-03,199.54,success,Card
TXN00000772,C000079,2025-11-27,198.52,success,UPI
TXN00000773,C000079,2025-12-27,196.55,success,UPI
TXN00000774,C000080,2025-08-13,201.23,success,NetBanking
TXN00000775,C000080,2025-09-12,200.84,success,Card
TXN00000776,C000080,2025-10-12,207.94,success,Card
TXN00000777,C000080,2025-11-11,204.58,success,Card
TXN00000778,C000080,2025-12-11,203.0,success,Card
TXN00000779,C000081,2025-10-16,193.29,success,UPI
TXN00000780,C000081,2025-11-15,199.37,success,UPI
TXN00000781,C000081,2025-12-15,201.88,success,NetBanking
TXN00000782,C000082,2024-11-27,487.03,success,Card
TXN00000783,C000082,2024-12-27,499.64,success,Card
TXN00000784,C000082,2025-01-26,486.21,success,Card
TXN00000785,C000082,2025-02-25,485.03,success,Card
TXN00000786,C000082,2025-03-27,475.84,success,Card
TXN00000787,C000082,2025-04-26,512.53,success,UPI
TXN00000788,C000082,2025-05-26,499.78,success,UPI
TXN00000789,C000082,2025-06-25,491.78,success,Wallet
TXN00000790,C000082,2025-07-25,518.93,success,UPI
TXN00000791,C000082,2025-08-24,511.22,success,UPI
TXN00000792,C000082,2025-09-23,474.7,success,Wallet
TXN00000793,C000082,2025-10-23,475.88,success,Card
TXN00000794,C000082,2025-11-22,510.85,success,UPI
TXN00000795,C000082,2025-12-22,510.63,success,NetBanking
TXN00000796,C000083,2025-04-01,488.21,failed,NetBanking
TXN00000797,C000083,2025-05-01,497.63,success,Card
TXN00000798,C000083,2025-05-31,495.3,success,Card
TXN00000799,C000083,2025-06-30,485.73,success,UPI
TXN00000800,C000083,2025-07-30,475.01,success,UPI
TXN00000801,C000083,2025-08-29,499.61,success,Wallet
TXN00000802,C000083,2025-09-28,506.34,success,NetBanking
TXN00000803,C000083,2025-10-28,515.92,success,Card
TXN00000804,C000083,2025-11-27,474.23,success,Card
TXN00000805,C000083,2025-12-27,506.22,success,Card
TXN00000806,C000084,2024-11-23,206.45,failed,UPI
TXN00000807,C000084,2024-12-23,197.6,failed,UPI
TXN00000808,C000084,2025-01-22,194.7,success,UPI
TXN00000809,C000084,2025-02-21,194.69,success,UPI
TXN00000810,C000084,2025-03-23,189.41,success,NetBanking
TXN00000811,C000084,2025-04-22,197.0,success,Wallet
TXN00000812,C000084,2025-05-22,191.5,success,Wallet
TXN00000813,C000085,2025-03-13,509.18,success,Card
TXN00000814,C000085,2025-04-12,523.46,success,Card
TXN00000815,C000085,2025-05-12,488.74,success,UPI
TXN00000816,C000085,2025-06-11,475.56,success,UPI
TXN00000817,C000085,2025-07-11,507.94,failed,Card
TXN00000818,C000085,2025-08-10,489.78,success,UPI
TXN00000819,C000085,2025-09-09,491.95,success,NetBanking
TXN00000820,C000085,2025-10-09,484.33,success,UPI
TXN00000821,C000085,2025-11-08,499.07,success,UPI
TXN00000822,C000085,2025-12-08,504.3,success,UPI
TXN00000823,C000086,2025-03-30,496.25,failed,Card
TXN00000824,C000086,2025-04-29,506.56,success,UPI
TXN00000825,C000086,2025-05-29,481.48,failed,Card
TXN00000826,C000086,2025-06-28,517.2,success,UPI
TXN00000827,C000086,2025-07-28,500.09,success,UPI
TXN00000828,C000086,2025-08-27,476.83,success,UPI
TXN00000829,C000086,2025-09-26,479.33,success,UPI
TXN00000830,C000087,2025-09-15,493.15,success,Card
TXN00000831,C000087,2025-10-15,476.25,success,NetBanking
TXN00000832,C000087,2025-11-14,479.54,success,UPI
TXN00000833,C000087,2025-12-14,497.91,success,NetBanking
TXN00000834,C000088,2025-08-16,504.98,success,Card
TXN00000835,C000088,2025-09-15,504.27,success,Card
TXN00000836,C000088,2025-10-15,497.68,success,UPI
TXN00000837,C000088,2025-11-14,497.95,success,UPI
TXN00000838,C000088,2025-12-14,496.31,success,NetBanking
TXN00000839,C000089,2025-07-09,516.24,success,NetBanking
TXN00000840,C000089,2025-08-08,474.74,success,UPI
TXN00000841,C000089,2025-09-07,514.32,success,UPI
TXN00000842,C000089,2025-10-07,514.53,success,UPI
TXN00000843,C000089,2025-11-06,500.14,success,NetBanking
TXN00000844,C000089,2025-12-06,475.43,success,UPI
TXN00000845,C000090,2025-02-13,494.62,success,UPI
TXN00000846,C000090,2025-03-15,518.07,success,UPI
TXN00000847,C000090,2025-04-14,486.29,success,NetBanking
TXN00000848,C000090,2025-05-14,492.64,success,UPI
TXN00000849,C000090,2025-06-13,482.94,success,Card
TXN00000850,C000090,2025-07-13,518.5,success,Card
TXN00000851,C000090,2025-08-12,479.11,success,Wallet
TXN00000852,C000090,2025-09-11,482.38,success,NetBanking
TXN00000853,C000090,2025-10-11,515.61,success,UPI
TXN00000854,C000090,2025-11-10,503.79,success,NetBanking
TXN00000855,C000090,2025-12-10,483.25,success,Wallet
TXN00000856,C000091,2024-11-22,506.92,success,NetBanking
TXN00000857,C000091,2024-12-22,494.77,success,Wallet
TXN00000858,C000091,2025-01-21,517.32,failed,NetBanking
TXN00000859,C000091,2025-02-20,515.05,success,UPI
TXN00000860,C000091,2025-03-22,496.35,success,UPI
TXN00000861,C000091,2025-04-21,501.26,success,Card
TXN00000862,C000091,2025-05-21,490.42,success,Card
