ticket_id,customer_id,ticket_date,issue_type,resolution_time_hours,is_resolved
TKT000520,C000361,2025-10-26,AppBug,43.43,0
TKT000521,C000362,2025-05-31,Refund,5.05,1
TKT000522,C000362,2025-09-11,Account,32.56,1
TKT000523,C000363,2025-11-07,Billing,12.25,1
TKT000524,C000363,2025-12-22,Refund,35.09,1
TKT000525,C000364,2025-08-13,Account,10.4,1
TKT000526,C000366,2025-09-19,Billing,6.21,1
TKT000527,C000368,2025-04-09,Billing,24.91,1
TKT000528,C000368,2025-04-27,AppBug,22.92,1
TKT000529,C000369,2025-10-07,Network,78.2,1
TKT000530,C000369,2025-12-24,Refund,20.85,1
TKT000531,C000369,2025-10-11,Account,27.97,1
TKT000532,C000369,2025-10-08,AppBug,34.96,0
TKT000533,C000369,2025-11-06,Billing,65.99,1
TKT000534,C000371,2025-03-09,Account,15.97,0
TKT000535,C000372,2025-09-01,AppBug,25.1,1
TKT000536,C000373,2025-10-06,Billing,66.46,1
TKT000537,C000373,2025-09-29,Refund,76.59,1
TKT000538,C000373,2025-09-28,Billing,28.15,1
TKT000539,C000374,2025-10-01,Billing,38.84,1
TKT000540,C000374,2025-05-31,AppBug,13.74,1
TKT000541,C000376,2025-12-17,AppBug,16.21,1
TKT000542,C000377,2025-03-27,AppBug,5.37,1
TKT000543,C000377,2025-08-23,Refund,26.4,0
TKT000544,C000378,2025-10-23,Billing,39.9,0
TKT000545,C000378,2025-10-03,Billing,70.61,1
TKT000546,C000378,2025-06-30,Account,53.12,1
TKT000547,C000378,2025-10-03,AppBug,66.78,0
TKT000548,C000378,2025-05-08,Billing,28.72,1
TKT000549,C000378,2025-09-18,Refund,23.59,1
TKT000550,C000378,2025-11-19,Refund,64.2,0
TKT000551,C000379,2025-10-09,Network,58.75,0
TKT000552,C000379,2025-07-01,AppBug,45.37,0
TKT000553,C000379,2025-08-30,Account,75.88,0
TKT000554,C000379,2025-06-04,Billing,51.8,1
TKT000555,C000380,2025-09-10,Account,48.62,1
TKT000556,C000380,2025-09-26,Network,35.52,1
TKT000557,C000381,2025-11-23,Billing,75.49,1
TKT000558,C000381,2025-06-27,AppBug,59.43,1
TKT000559,C000382,2025-11-12,Network,14.47,0
TKT000560,C000383,2025-05-08,AppBug,5.98,1
TKT000561,C000383,2025-07-13,AppBug,22.45,1
TKT000562,C000386,2025-12-03,Network,16.72,1
TKT000563,C000386,2025-12-03,Network,34.48,1
TKT000564,C000386,2025-09-22,Refund,4.22,1
TKT000565,C000388,2025-07-18,Billing,29.29,1
TKT000566,C000389,2025-05-31,Billing,71.87,1
TKT000567,C000389,2025-06-14,Network,44.38,0
TKT000568,C000389,2025-05-14,Billing,65.45,1
TKT000569,C000389,2025-05-28,AppBug,35.37,1
TKT000570,C000389,2025-05-17,Account,21.5,1
TKT000571,C000391,2024-07-07,Billing,34.64,1
TKT000572,C000391,2024-07-14,Billing,34.51,0
TKT000573,C000391,2024-08-31,AppBug,23.78,1
TKT000574,C000391,2024-09-03,Refund,76.83,1
TKT000575,C000392,2025-09-04,Network,9.32,0
TKT000576,C000393,2025-09-30,Account,73.62,1
TKT000577,C000393,2025-06-30,Account,42.18,0
TKT000578,C000393,2025-09-22,AppBug,77.27,0
TKT000579,C000394,2025-02-06,Billing,20.78,1
TKT000580,C000394,2025-07-22,Network,5.36,1
TKT000581,C000396,2025-05-31,AppBug,21.22,0
TKT000582,C000396,2025-07-09,Billing,44.47,1
TKT000583,C000396,2025-07-07,Billing,22.04,1
TKT000584,C000396,2025-06-26,Billing,74.04,1
TKT000585,C000396,2025-06-18,AppBug,47.22,1
TKT000586,C000396,2025-07-14,Refund,33.14,1
TKT000587,C000396,2025-07-14,Account,22.03,1
TKT000588,C000396,2025-07-19,Network,67.91,0
TKT000589,C000397,2025-11-28,AppBug,62.64,1
TKT000590,C000398,2025-10-15,Network,4.58,1
TKT000591,C000400,2025-04-02,AppBug,61.37,1
TKT000592,C000400,2025-02-19,AppBug,51.24,0
TKT000593,C000400,2025-07-21,Account,73.39,1
TKT000594,C000401,2025-11-18,Account,26.04,1
TKT000595,C000401,2025-11-20,Refund,21.48,1
TKT000596,C000401,2025-12-21,AppBug,5.66,1
TKT000597,C000402,2024-12-27,Account,51.49,0
TKT000598,C000402,2024-12-28,Billing,41.36,1
TKT000599,C000403,2025-02-15,Billing,49.23,0
TKT000600,C000404,2025-11-01,Billing,1.41,1
TKT000601,C000404,2025-06-06,Account,34.35,1
TKT000602,C000405,2025-09-22,Network,10.46,1
TKT000603,C000407,2025-07-09,Billing,28.11,1
TKT000604,C000408,2025-07-01,Network,37.92,1
TKT000605,C000408,2025-07-17,Billing,53.06,0
TKT000606,C000410,2025-08-15,Account,9.39,1
TKT000607,C000410,2025-03-09,AppBug,27.97,1
TKT000608,C000411,2024-12-11,Account,14.8,1
TKT000609,C000411,2025-03-17,AppBug,21.8,1
TKT000610,C000413,2024-09-30,Billing,77.55,1
TKT000611,C000414,2025-06-18,Billing,46.97,1
TKT000612,C000414,2025-06-22,Billing,32.04,1
TKT000613,C000415,2025-11-20,Billing,25.91,1
TKT000614,C000416,2024-10-25,Account,64.79,1
TKT000615,C000416,2024-10-16,Refund,74.38,1
TKT000616,C000416,2024-12-01,Billing,34.64,1
TKT000617,C000416,2025-01-19,AppBug,37.21,1
TKT000618,C000417,2025-12-07,Refund,32.86,1
TKT000619,C000418,2025-12-04,AppBug,27.98,1
TKT000620,C000418,2025-12-13,Account,11.43,1
TKT000621,C000419,2025-06-26,Refund,22.21,1
TKT000622,C000419,2025-11-23,AppBug,13.66,1
TKT000623,C000420,2025-09-03,Network,19.38,1
TKT000624,C000420,2025-10-31,Account,9.09,1
TKT000625,C000421,2025-11-28,Network,28.62,1
TKT000626,C000421,2025-12-15,Billing,37.14,1
TKT000627,C000422,2025-10-07,AppBug,71.43,1
TKT000628,C000422,2025-12-20,AppBug,47.05,1
TKT000629,C000422,2025-12-09,Refund,76.4,1
TKT000630,C000422,2025-11-24,AppBug,34.08,0
TKT000631,C000422,2025-12-16,Refund,44.3,0
TKT000632,C000425,2025-04-09,Billing,2.8,1
TKT000633,C000425,2025-09-15,Account,29.13,1
TKT000634,C000426,2024-12-06,Network,11.48,1
TKT000635,C000427,2025-11-05,Refund,38.53,1
TKT000636,C000427,2025-10-29,Network,60.54,0
TKT000637,C000428,2025-12-24,AppBug,18.34,1
TKT000638,C000428,2025-05-19,Account,27.59,1
TKT000639,C000429,2025-08-10,Account,54.78,1
TKT000640,C000429,2025-08-06,Billing,58.51,0
TKT000641,C000430,2025-11-02,Billing,39.78,1
TKT000642,C000432,2025-04-05,Billing,10.63,1
TKT000643,C000432,2025-12-03,Network,22.77,1
TKT000644,C000439,2025-10-26,Network,4.22,1
TKT000645,C000440,2025-12-01,AppBug,10.12,1
TKT000646,C000440,2025-12-28,AppBug,27.12,1
TKT000647,C000441,2025-04-06,Network,21.6,1
TKT000648,C000441,2025-11-09,Account,18.28,1
TKT000649,C000442,2025-12-15,Billing,46.43,1
TKT000650,C000442,2025-12-17,Network,57.25,1
TKT000651,C000444,2025-06-13,Billing,14.88,1
TKT000652,C000444,2025-12-04,Refund,20.37,1
TKT000653,C000444,2025-12-20,Billing,15.84,1
TKT000654,C000445,2025-12-07,AppBug,18.52,1
TKT000655,C000447,2025-11-17,AppBug,31.6,1
TKT000656,C000449,2025-09-06,Network,37.79,1
TKT000657,C000449,2025-12-06,Billing,4.7,1
TKT000658,C000450,2025-11-21,AppBug,34.58,1
TKT000659,C000451,2024-10-31,Account,33.59,1
TKT000660,C000452,2025-12-10,AppBug,3.13,1
TKT000661,C000453,2025-10-31,Billing,1.26,1
TKT000662,C000453,2025-08-01,Network,1.44,1
TKT000663,C000455,2025-07-20,Network,19.87,1
TKT000664,C000455,2025-07-14,Account,22.94,1
TKT000665,C000458,2025-11-07,AppBug,11.39,0
TKT000666,C000458,2025-04-24,Refund,14.37,1
TKT000667,C000459,2025-02-06,Billing,58.39,1
TKT000668,C000459,2025-04-17,Billing,32.2,0
TKT000669,C000459,2025-03-24,Network,32.93,1
TKT000670,C000459,2025-02-18,Billing,21.07,1
TKT000671,C000460,2025-05-08,Refund,51.84,1
TKT000672,C000460,2025-03-03,Billing,58.03,1
TKT000673,C000460,2025-05-06,Network,77.43,0
TKT000674,C000460,2025-03-06,Refund,50.36,1
TKT000675,C000461,2025-08-11,Refund,33.93,1
TKT000676,C000461,2025-12-09,Billing,25.81,1
TKT000677,C000462,2025-01-31,Network,6.87,0
TKT000678,C000463,2025-10-27,AppBug,36.44,1
TKT000679,C000465,2025-10-25,Network,30.61,1
TKT000680,C000465,2025-10-23,Account,34.49,1
TKT000681,C000466,2025-09-18,Billing,38.14,1
TKT000682,C000466,2025-12-21,Refund,11.94,1
TKT000683,C000468,2025-11-25,Billing,13.52,1
TKT000684,C000470,2025-03-05,Account,8.03,0
TKT000685,C000472,2025-10-09,Billing,13.53,1
TKT000686,C000475,2025-12-24,AppBug,25.24,0
TKT000687,C000475,2025-08-17,Account,38.35,1
TKT000688,C000476,2025-12-23,Refund,8.88,1
TKT000689,C000477,2025-12-07,Refund,19.72,1
TKT000690,C000478,2025-07-03,Billing,6.74,1
TKT000691,C000479,2025-05-12,Account,28.42,1
TKT000692,C000480,2025-12-03,Network,27.54,0
TKT000693,C000486,2025-10-15,Account,39.87,1
TKT000694,C000486,2025-10-16,Account,25.98,1
TKT000695,C000487,2025-12-08,Refund,43.92,0
TKT000696,C000488,2024-08-13,Network,49.37,0
TKT000697,C000488,2024-08-23,Network,35.18,1
TKT000698,C000489,2025-11-20,Refund,2.7,1
TKT000699,C000492,2025-12-15,Network,28.81,1
TKT000700,C000493,2025-12-02,AppBug,23.91,1
TKT000701,C000494,2025-04-20,Network,8.36,1
TKT000702,C000497,2025-11-08,Refund,8.33,1
TKT000703,C000500,2025-05-31,Refund,28.19,1
TKT000704,C000501,2025-12-15,Account,38.66,1
TKT000705,C000502,2025-06-14,Refund,61.17,1
TKT000706,C000503,2025-10-11,Account,29.93,1
TKT000707,C000504,2025-08-09,Network,10.05,1
TKT000708,C000505,2025-10-22,Network,34.15,1
TKT000709,C000506,2025-12-28,AppBug,9.2,1
TKT000710,C000506,2025-07-21,Network,10.21,1
TKT000711,C000506,2025-07-28,Refund,37.22,1
TKT000712,C000506,2025-07-21,Billing,13.69,0
TKT000713,C000507,2025-03-17,Billing,4.4,1
TKT000714,C000509,2025-12-11,Billing,34.13,1
TKT000715,C000509,2025-11-04,Refund,35.57,0
TKT000716,C000509,2025-08-08,Account,24.24,1
TKT000717,C000509,2025-11-22,Network,18.14,1
TKT000718,C000510,2025-07-11,Billing,10.25,1
TKT000719,C000511,2025-11-15,Network,34.48,0
TKT000720,C000511,2025-12-10,Network,15.26,1
TKT000721,C000515,2024-10-04,Refund,11.06,1
TKT000722,C000515,2024-09-27,Network,33.13,1
TKT000723,C000516,2025-12-17,Account,11.75,1
TKT000724,C000516,2025-11-11,AppBug,6.79,0
TKT000725,C000520,2025-02-19,Network,66.55,1
TKT000726,C000520,2025-03-11,AppBug,40.34,0
TKT000727,C000522,2025-07-15,Refund,13.19,1
TKT000728,C000522,2025-04-15,Network,28.26,1
TKT000729,C000522,2025-04-06,AppBug,23.8,0
TKT000730,C000522,2025-08-03,Billing,2.58,1
TKT000731,C000524,2025-06-25,Network,48.58,1
TKT000732,C000524,2025-08-29,AppBug,35.9,1
TKT000733,C000524,2025-08-15,Billing,69.64,1
TKT000734,C000524,2025-07-16,Network,79.04,1
TKT000735,C000524,2025-05-30,AppBug,63.95,1
TKT000736,C000524,2025-08-19,AppBug,65.83,1
TKT000737,C000525,2025-12-05,AppBug,1.43,1
TKT000738,C000526,2024-10-24,Billing,75.18,1
TKT000739,C000526,2024-11-02,Refund,33.09,1
TKT000740,C000526,2024-10-09,AppBug,28.01,1
TKT000741,C000527,2025-01-20,AppBug,34.58,1
TKT000742,C000527,2025-02-09,Refund,38.13,1
TKT000743,C000528,2025-05-13,Refund,9.46,1
TKT000744,C000528,2025-03-12,AppBug,19.95,1
TKT000745,C000529,2024-12-04,Account,52.06,1
TKT000746,C000529,2024-11-24,Account,70.73,1
TKT000747,C000529,2025-02-22,Refund,45.55,1
TKT000748,C000529,2024-11-12,Refund,40.56,1
TKT000749,C000529,2025-02-07,AppBug,49.66,1
TKT000750,C000530,2025-11-12,Account,20.32,1
TKT000751,C000530,2025-12-24,Account,7.43,1
TKT000752,C000531,2024-11-11,Account,3.64,1
TKT000753,C000533,2025-11-18,Network,2.92,1
TKT000754,C000534,2025-11-24,Account,1.56,0
TKT000755,C000537,2024-11-16,Refund,61.62,1
TKT000756,C000537,2024-11-28,Refund,23.04,1
TKT000757,C000537,2024-12-23,Refund,36.16,1
TKT000758,C000537,2024-11-22,AppBug,35.77,1
TKT000759,C000537,2024-11-09,Network,61.03,1
TKT000760,C000542,2025-08-04,AppBug,9.64,1
TKT000761,C000543,2025-11-18,AppBug,78.59,1
TKT000762,C000544,2025-09-01,Billing,69.01,0
TKT000763,C000544,2025-10-13,AppBug,57.03,1
TKT000764,C000544,2025-10-07,Billing,55.11,0
TKT000765,C000544,2025-08-16,Network,72.19,0
TKT000766,C000544,2025-08-28,Refund,36.53,0
TKT000767,C000546,2024-12-13,Billing,7.38,1
TKT000768,C000546,2025-12-25,Network,18.81,1
TKT000769,C000547,2025-05-26,Account,22.73,1
TKT000770,C000548,2025-05-31,Billing,72.81,1
TKT000771,C000548,2025-06-21,Billing,22.37,1
TKT000772,C000548,2025-06-14,Billing,29.64,1
TKT000773,C000549,2025-05-13,Network,20.69,1
TKT000774,C000550,2025-06-22,Network,13.71,1
TKT000775,C000550,2025-08-30,Network,33.32,1
TKT000776,C000551,2024-12-17,AppBug,37.11,1
TKT000777,C000552,2025-08-14,Account,18.29,1
TKT000778,C000552,2025-09-07,AppBug,9.69,1
TKT000779,C000552,2025-11-16,Refund,39.55,1
TKT000780,C000553,2025-12-30,Network,2.47,1
TKT000781,C000553,2025-12-30,AppBug,3.85,1
TKT000782,C000553,2025-11-04,AppBug,16.42,1
TKT000783,C000555,2024-09-15,Refund,72.56,1
TKT000784,C000555,2024-10-03,Refund,46.33,1
TKT000785,C000555,2024-09-12,Account,43.09,1
TKT000786,C000556,2025-07-14,Account,21.71,1
TKT000787,C000556,2025-11-26,AppBug,9.81,1
TKT000788,C000557,2025-10-01,AppBug,31.67,1
TKT000789,C000558,2025-10-30,Network,2.31,1
TKT000790,C000558,2025-12-24,Billing,34.13,1
TKT000791,C000559,2025-12-18,Billing,16.71,1
TKT000792,C000560,2025-01-22,Refund,33.18,1
TKT000793,C000560,2025-01-02,Billing,57.37,1
TKT000794,C000562,2025-12-08,Billing,10.82,1
TKT000795,C000565,2025-12-24,Refund,17.47,1
TKT000796,C000565,2025-12-01,Network,30.4,1
TKT000797,C000566,2025-05-28,AppBug,7.16,0
TKT000798,C000567,2025-04-24,Network,6.54,1
TKT000799,C000567,2025-12-11,Billing,8.25,1
TKT000800,C000568,2025-12-06,Account,37.25,1
TKT000801,C000569,2025-12-24,AppBug,2.11,1
TKT000802,C000570,2025-11-27,Network,34.53,1
TKT000803,C000571,2025-05-11,Billing,22.69,1
TKT000804,C000571,2025-05-13,Refund,76.71,0
TKT000805,C000571,2025-05-17,AppBug,63.57,1
TKT000806,C000571,2025-05-05,Billing,54.25,1
TKT000807,C000573,2025-07-08,Network,34.53,1
TKT000808,C000573,2025-04-12,Account,16.94,1
TKT000809,C000573,2025-12-07,Account,3.11,1
TKT000810,C000574,2024-10-09,Network,17.32,1
TKT000811,C000575,2025-08-01,Refund,43.62,1
TKT000812,C000575,2025-09-09,Account,67.79,1
TKT000813,C000575,2025-07-04,Refund,26.83,1
TKT000814,C000576,2025-12-17,Network,9.65,1
TKT000815,C000577,2025-03-14,Network,60.44,1
TKT000816,C000577,2025-03-27,AppBug,33.71,0
TKT000817,C000577,2025-04-20,Billing,34.26,1
TKT000818,C000577,2025-04-05,Billing,70.2,1
TKT000819,C000578,2025-12-21,Account,9.83,1
TKT000820,C000579,2025-08-10,Refund,72.9,1
TKT000821,C000579,2025-09-28,Billing,39.77,0
TKT000822,C000580,2025-11-19,Refund,11.92,1
TKT000823,C000580,2025-11-25,Account,4.41,1
TKT000824,C000580,2025-09-09,AppBug,7.75,1
TKT000825,C000581,2025-11-04,Network,23.17,1
TKT000826,C000581,2025-10-22,AppBug,19.61,1
TKT000827,C000582,2025-11-23,Billing,11.26,0
TKT000828,C000583,2025-07-12,Billing,57.08,0
TKT000829,C000584,2025-06-02,Network,28.91,1
TKT000830,C000584,2025-04-14,AppBug,12.04,1
TKT000831,C000585,2025-12-15,AppBug,11.05,1
TKT000832,C000588,2025-09-17,Billing,4.64,1
TKT000833,C000589,2025-10-07,AppBug,29.41,1
TKT000834,C000589,2025-08-15,Refund,38.27,0
TKT000835,C000589,2025-10-24,Account,9.75,1
TKT000836,C000591,2025-08-02,Billing,33.95,1
TKT000837,C000591,2025-10-02,Billing,25.03,1
TKT000838,C000592,2025-11-05,Account,10.78,1
TKT000839,C000593,2025-01-31,AppBug,75.04,1
TKT000840,C000593,2025-02-21,AppBug,37.34,1
TKT000841,C000593,2025-03-05,Refund,39.18,0
TKT000842,C000593,2025-03-09,Account,53.53,1
TKT000843,C000593,2025-03-02,Billing,31.26,0
TKT000844,C000593,2025-03-16,Billing,44.83,1
TKT000845,C000594,2025-11-12,Billing,31.11,0
TKT000846,C000595,2025-11-11,AppBug,77.88,1
TKT000847,C000595,2025-10-10,Network,39.09,0
TKT000848,C000595,2025-04-18,Refund,23.69,0
TKT000849,C000595,2025-08-14,Billing,27.85,1
TKT000850,C000595,2025-04-30,Refund,22.94,1
TKT000851,C000596,2025-11-04,Account,30.64,1
TKT000852,C000597,2025-12-30,Network,18.24,1
TKT000853,C000597,2025-11-21,Network,33.88,1
TKT000854,C000598,2025-11-09,Network,26.95,0
TKT000855,C000598,2025-05-12,AppBug,18.56,1
TKT000856,C000599,2025-11-14,Refund,18.12,1
TKT000857,C000600,2025-11-30,Network,22.9,0
TKT000858,C000600,2025-11-28,Refund,24.98,1
TKT000859,C000601,2025-12-21,Billing,20.5,1
TKT000860,C000601,2025-12-06,Refund,38.61,0
TKT000861,C000602,2024-11-01,Account,26.07,1
TKT000862,C000603,2025-11-17,AppBug,23.52,0
TKT000863,C000603,2025-05-07,AppBug,6.74,1
TKT000864,C000603,2025-06-16,Account,36.81,1
TKT000865,C000604,2025-07-17,Network,39.58,1
TKT000866,C000605,2025-06-15,AppBug,12.08,1
TKT000867,C000605,2025-06-02,Account,7.96,1
TKT000868,C000606,2025-09-03,Billing,28.7,1
TKT000869,C000608,2025-05-17,Refund,40.52,0
TKT000870,C000608,2025-08-12,Billing,63.9,1
TKT000871,C000608,2025-12-24,Billing,35.71,0
TKT000872,C000608,2025-07-18,AppBug,78.43,1
TKT000873,C000608,2025-08-12,Network,77.66,1
TKT000874,C000608,2025-11-02,Network,36.36,1
TKT000875,C000609,2025-08-05,Refund,51.75,1
TKT000876,C000609,2025-08-07,Network,75.9,1
TKT000877,C000610,2025-12-22,AppBug,4.23,1
TKT000878,C000610,2025-12-25,AppBug,14.45,1
TKT000879,C000610,2025-12-27,Billing,8.06,1
TKT000880,C000610,2025-12-02,Network,37.93,0
TKT000881,C000610,2025-11-02,Network,7.48,1
TKT000882,C000611,2025-07-07,Billing,34.87,1
TKT000883,C000611,2025-09-15,AppBug,36.2,1
TKT000884,C000612,2025-11-06,Account,13.86,1
TKT000885,C000612,2025-09-26,AppBug,24.58,1
TKT000886,C000612,2025-11-30,Network,1.2,1
TKT000887,C000613,2025-08-04,Network,54.1,1
TKT000888,C000613,2025-07-07,Billing,34.26,1
TKT000889,C000614,2025-11-19,Account,37.4,0
TKT000890,C000615,2025-11-08,AppBug,8.37,1
TKT000891,C000615,2025-12-12,AppBug,8.27,1
TKT000892,C000616,2025-08-17,Refund,22.73,1
TKT000893,C000618,2025-06-13,Account,60.87,1
TKT000894,C000618,2025-10-04,Refund,25.06,1
TKT000895,C000619,2025-08-25,Account,10.39,1
TKT000896,C000620,2025-12-02,Billing,18.79,1
TKT000897,C000620,2024-11-27,AppBug,7.64,1
TKT000898,C000620,2025-12-03,Billing,33.35,1
TKT000899,C000620,2025-08-16,Billing,37.23,1
TKT000900,C000623,2025-03-19,Network,29.47,1
TKT000901,C000624,2025-03-27,Billing,7.39,1
TKT000902,C000625,2025-10-06,AppBug,39.26,1
TKT000903,C000625,2025-11-21,AppBug,8.33,1
TKT000904,C000627,2025-12-23,Billing,2.03,1
TKT000905,C000628,2025-06-05,Refund,6.62,1
TKT000906,C000628,2025-05-08,Billing,15.98,1
TKT000907,C000631,2025-08-30,Refund,36.76,1
TKT000908,C000632,2025-08-28,Refund,35.95,1
TKT000909,C000632,2025-05-31,Refund,25.83,0
TKT000910,C000632,2025-05-30,Network,40.77,0
TKT000911,C000633,2025-03-06,Billing,34.0,1
TKT000912,C000633,2025-02-26,Network,67.74,1
TKT000913,C000633,2025-04-26,Billing,61.08,1
TKT000914,C000634,2025-08-03,Billing,27.94,1
TKT000915,C000635,2025-03-29,AppBug,3.48,1
TKT000916,C000636,2025-10-17,Refund,33.1,1
TKT000917,C000636,2025-06-08,Refund,17.66,1
TKT000918,C000636,2025-12-17,Billing,9.17,1
TKT000919,C000637,2025-02-13,Billing,38.23,1
TKT000920,C000637,2025-07-23,Account,11.1,1
TKT000921,C000639,2025-06-29,Account,1.03,1
TKT000922,C000639,2025-09-06,AppBug,15.26,1
TKT000923,C000641,2025-08-25,Account,15.77,0
TKT000924,C000642,2025-08-20,Network,32.35,1
TKT000925,C000644,2025-12-20,Account,31.42,1
TKT000926,C000644,2025-12-19,Network,14.76,0
TKT000927,C000645,2024-12-06,Refund,32.89,1
TKT000928,C000646,2024-12-20,Billing,10.25,0
TKT000929,C000646,2025-07-23,Network,10.38,1
TKT000930,C000646,2025-06-23,AppBug,20.41,1
TKT000931,C000647,2025-11-16,Billing,34.03,1
TKT000932,C000648,2025-11-04,Billing,22.44,1
TKT000933,C000648,2025-11-03,Billing,42.23,1
TKT000934,C000648,2025-12-20,AppBug,67.05,1
TKT000935,C000648,2025-11-08,Account,50.35,1
TKT000936,C000649,2025-12-04,Network,32.77,1
TKT000937,C000652,2025-08-08,AppBug,39.57,1
TKT000938,C000656,2025-11-25,Account,10.84,1
TKT000939,C000657,2025-10-06,Refund,17.31,1
TKT000940,C000658,2025-08-18,Billing,30.03,1
TKT000941,C000658,2025-09-18,Network,50.59,1
TKT000942,C000659,2025-12-19,Network,7.23,1
TKT000943,C000659,2025-12-10,Network,1.12,1
TKT000944,C000660,2025-02-10,Account,19.31,0
TKT000945,C000660,2025-06-02,Billing,18.79,1
TKT000946,C000661,2024-11-22,Network,21.44,1
TKT000947,C000663,2025-01-15,Account,14.27,0
TKT000948,C000663,2025-04-18,AppBug,23.34,1
TKT000949,C000664,2025-08-14,Account,28.32,1
TKT000950,C000665,2025-09-30,Billing,15.47,1
TKT000951,C000665,2025-10-20,Billing,17.69,1
TKT000952,C000666,2025-10-13,AppBug,10.75,1
TKT000953,C000668,2025-10-19,Network,27.39,1
TKT000954,C000669,2025-06-25,Network,55.36,1
TKT000955,C000669,2025-05-08,Billing,22.63,0
TKT000956,C000669,2025-09-23,Network,32.8,1
TKT000957,C000669,2025-06-16,Network,44.34,1
TKT000958,C000671,2025-10-25,Refund,37.64,1
TKT000959,C000672,2025-11-23,Network,11.58,1
TKT000960,C000672,2025-11-21,Network,29.28,1
TKT000961,C000673,2025-08-16,AppBug,54.26,1
TKT000962,C000674,2025-11-13,Network,38.73,1
TKT000963,C000674,2025-11-21,Network,25.34,1
TKT000964,C000676,2025-03-07,Billing,31.96,1
TKT000965,C000676,2024-09-18,Billing,68.2,0
TKT000966,C000679,2025-09-19,Refund,7.26,1
TKT000967,C000679,2025-04-20,Network,11.04,1
TKT000968,C000680,2025-04-05,AppBug,35.02,1
TKT000969,C000680,2025-12-20,Account,10.41,1
TKT000970,C000680,2025-05-05,Network,28.25,1
TKT000971,C000681,2024-11-07,Refund,6.22,1
TKT000972,C000681,2025-03-17,Account,4.34,1
TKT000973,C000683,2025-08-14,AppBug,5.56,1
TKT000974,C000685,2025-04-11,Billing,23.91,1
TKT000975,C000686,2025-03-05,Billing,20.51,1
TKT000976,C000688,2025-12-15,Account,13.19,0
TKT000977,C000688,2025-09-10,Refund,6.09,1
TKT000978,C000690,2025-11-22,Network,57.7,0
TKT000979,C000690,2025-12-15,Billing,53.3,1
TKT000980,C000692,2024-09-12,Network,14.35,1
TKT000981,C000693,2025-05-14,Billing,22.44,0
TKT000982,C000693,2025-12-17,Network,27.02,1
TKT000983,C000694,2025-05-09,Network,30.35,0
TKT000984,C000695,2025-09-17,Refund,12.71,1
TKT000985,C000696,2025-12-03,Billing,13.83,1
TKT000986,C000696,2025-12-01,AppBug,25.69,0
TKT000987,C000697,2025-02-02,Billing,63.63,1
TKT000988,C000697,2024-11-30,AppBug,44.31,1
TKT000989,C000697,2024-12-03,Billing,65.99,0
TKT000990,C000699,2025-09-23,Refund,36.23,1
TKT000991,C000699,2025-04-04,Network,4.65,0
TKT000992,C000699,2025-08-21,Network,17.24,1
TKT000993,C000700,2025-10-19,Account,12.54,1
TKT000994,C000701,2025-11-29,Account,25.4,0
TKT000995,C000701,2025-09-30,Account,30.45,1
TKT000996,C000701,2025-12-10,AppBug,31.05,1
TKT000997,C000702,2025-05-23,Account,32.44,0
TKT000998,C000703,2025-10-05,Network,21.79,1
TKT000999,C000704,2025-10-28,Network,17.54,1
TKT001000,C000705,2025-07-16,Network,20.28,1
TKT001001,C000706,2025-08-31,Billing,25.83,1
TKT001002,C000706,2025-10-11,Account,34.08,0
TKT001003,C000707,2025-10-23,AppBug,8.32,0
TKT001004,C000708,2025-07-16,Account,9.72,1
TKT001005,C000708,2025-08-02,AppBug,37.51,1
TKT001006,C000709,2025-02-14,Network,78.64,0
TKT001007,C000709,2025-03-19,Network,49.76,1
TKT001008,C000709,2025-02-02,Billing,69.22,1
TKT001009,C000711,2025-08-06,AppBug,24.0,1
TKT001010,C000711,2025-06-14,Network,49.31,1
TKT001011,C000711,2025-07-11,Network,27.65,0
TKT001012,C000711,2025-05-16,Refund,29.75,1
