customer_id,segment_id,segment_name
C004218,1,At Risk
C004219,2,Low Engagement
C004220,2,Low Engagement
C004221,1,At Risk
C004222,0,High Value Engaged
C004223,2,Low Engagement
C004224,0,High Value Engaged
C004225,0,High Value Engaged
C004226,0,High Value Engaged
C004227,1,At Risk
C004228,1,At Risk
C004229,1,At Risk
C004230,0,High Value Engaged
C004231,0,High Value Engaged
C004232,0,High Value Engaged
C004233,1,At Risk
C004234,1,At Risk
C004235,2,Low Engagement
C004236,1,At Risk
C004237,0,High Value Engaged
C004238,1,At Risk
C004239,0,High Value Engaged
C004240,0,High Value Engaged
C004241,0,High Value Engaged
C004242,1,At Risk
C004243,0,High Value Engaged
C004244,0,High Value Engaged
C004245,0,High Value Engaged
C004246,0,High Value Engaged
C004247,3,Price Sensitive
C004248,0,High Value Engaged
C004249,0,High Value Engaged
C004250,0,High Value Engaged
C004251,0,High Value Engaged
C004252,0,High Value Engaged
C004253,0,High Value Engaged
C004254,0,High Value Engaged
C004255,0,High Value Engaged
C004256,2,Low Engagement
C004257,0,High Value Engaged
C004258,1,At Risk
C004259,0,High Value Engaged
C004260,0,High Value Engaged
C004261,0,High Value Engaged
C004262,1,At Risk
C004263,1,At Risk
C004264,0,High Value Engaged
C004265,2,Low Engagement
C004266,2,Low Engagement
C004267,1,At Risk
C004268,0,High Value Engaged
C004269,0,High Value Engaged
C004270,0,High Value Engaged
C004271,2,Low Engagement
C004272,0,High Value Engaged
C004273,2,Low Engagement
C004274,0,High Value Engaged
C004275,0,High Value Engaged
C004276,1,At Risk
C004277,0,High Value Engaged
C004278,0,High Value Engaged
C004279,0,High Value Engaged
C004280,0,High Value Engaged
C004281,0,High Value Engaged
C004282,1,At Risk
C004283,0,High Value Engaged
C004284,0,High Value Engaged
C004285,0,High Value Engaged
C004286,0,High Value Engaged
C004287,0,High Value Engaged
C004288,0,High Value Engaged
C004289,0,High Value Engaged
C004290,2,Low Engagement
C004291,0,High Value Engaged
C004292,3,Price Sensitive
C004293,0,High Value Engaged
C004294,0,High Value Engaged
C004295,0,High Value Engaged
C004296,3,Price Sensitive
C004297,1,At Risk
C004298,1,At Risk
C004299,0,High Value Engaged
C004300,0,High Value Engaged
C004301,0,High Value Engaged
C004302,0,High Value Engaged
C004303,0,High Value Engaged
C004304,1,At Risk
C004305,1,At Risk
C004306,0,High Value Engaged
C004307,1,At Risk
C004308,1,At Risk
C004309,0,High Value Engaged
C004310,0,High Value Engaged
C004311,2,Low Engagement
C004312,2,Low Engagement
C004313,1,At Risk
C004314,0,High Value Engaged
C004315,0,High Value Engaged
C004316,0,High Value Engaged
C004317,0,High Value Engaged
C004318,1,At Risk
C004319,0,High Value Engaged
C004320,0,High Value Engaged
C004321,1,At Risk
C004322,3,Price Sensitive
C004323,0,High Value Engaged
C004324,1,At Risk
C004325,2,Low Engagement
C004326,0,High Value Engaged
C004327,0,High Value Engaged
C004328,0,High Value Engaged
C004329,1,At Risk
C004330,1,At Risk
C004331,0,High Value Engaged
C004332,0,High Value Engaged
C004333,1,At Risk
C004334,0,High Value Engaged
C004335,0,High Value Engaged
C004336,0,High Value Engaged
C004337,0,High Value Engaged
C004338,0,High Value Engaged
C004339,2,Low Engagement
C004340,2,Low Engagement
C004341,1,At Risk
C004342,1,At Risk
C004343,0,High Value Engaged
C004344,0,High Value Engaged
C004345,0,High Value Engaged
C004346,3,Price Sensitive
C004347,0,High Value Engaged
C004348,3,Price Sensitive
C004349,2,Low Engagement
C004350,0,High Value Engaged
C004351,0,High Value Engaged
C004352,0,High Value Engaged
C004353,1,At Risk
C004354,1,At Risk
C004355,0,High Value Engaged
C004356,2,Low Engagement
C004357,1,At Risk
C004358,0,High Value Engaged
C004359,1,At Risk
C004360,0,High Value Engaged
C004361,2,Low Engagement
C004362,0,High Value Engaged
C004363,0,High Value Engaged
C004364,2,Low Engagement
C004365,1,At Risk
C004366,2,Low Engagement
C004367,2,Low Engagement
C004368,0,High Value Engaged
C004369,0,High Value Engaged
C004370,1,At Risk
C004371,1,At Risk
C004372,1,At Risk
C004373,3,Price Sensitive
C004374,0,High Value Engaged
C004375,0,High Value Engaged
C004376,0,High Value Engaged
C004377,0,High Value Engaged
C004378,0,High Value Engaged
C004379,3,Price Sensitive
C004380,2,Low Engagement
C004381,0,High Value Engaged
C004382,0,High Value Engaged
C004383,1,At Risk
C004384,0,High Value Engaged
C004385,0,High Value Engaged
C004386,1,At Risk
C004387,0,High Value Engaged
C004388,0,High Value Engaged
C004389,0,High Value Engaged
C004390,0,High Value Engaged
C004391,0,High Value Engaged
C004392,2,Low Engagement
C004393,2,Low Engagement
C004394,1,At Risk
C004395,0,High Value Engaged
C004396,0,High Value Engaged
C004397,0,High Value Engaged
C004398,1,At Risk
C004399,2,Low Engagement
C004400,1,At Risk
C004401,1,At Risk
C004402,0,High Value Engaged
C004403,0,High Value Engaged
C004404,0,High Value Engaged
C004405,3,Price Sensitive
C004406,0,High Value Engaged
C004407,0,High Value Engaged
C004408,2,Low Engagement
C004409,3,Price Sensitive
C004410,2,Low Engagement
C004411,0,High Value Engaged
C004412,0,High Value Engaged
C004413,1,At Risk
C004414,0,High Value Engaged
C004415,2,Low Engagement
C004416,0,High Value Engaged
C004417,0,High Value Engaged
C004418,1,At Risk
C004419,0,High Value Engaged
C004420,0,High Value Engaged
C004421,0,High Value Engaged
C004422,1,At Risk
C004423,0,High Value Engaged
C004424,0,High Value Engaged
C004425,0,High Value Engaged
C004426,0,High Value Engaged
C004427,0,High Value Engaged
C004428,0,High Value Engaged
C004429,1,At Risk
C004430,1,At Risk
C004431,0,High Value Engaged
C004432,0,High Value Engaged
C004433,0,High Value Engaged
C004434,0,High Value Engaged
C004435,1,At Risk
C004436,0,High Value Engaged
C004437,0,High Value Engaged
C004438,0,High Value Engaged
C004439,1,At Risk
C004440,0,High Value Engaged
C004441,0,High Value Engaged
C004442,0,High Value Engaged
C004443,3,Price Sensitive
C004444,0,High Value Engaged
C004445,0,High Value Engaged
C004446,0,High Value Engaged
C004447,0,High Value Engaged
C004448,0,High Value Engaged
C004449,0,High Value Engaged
C004450,1,At Risk
C004451,0,High Value Engaged
C004452,1,At Risk
C004453,0,High Value Engaged
C004454,1,At Risk
C004455,1,At Risk
C004456,2,Low Engagement
C004457,0,High Value Engaged
C004458,1,At Risk
C004459,0,High Value Engaged
C004460,3,Price Sensitive
C004461,1,At Risk
C004462,0,High Value Engaged
C004463,0,High Value Engaged
C004464,1,At Risk
C004465,1,At Risk
C004466,0,High Value Engaged
C004467,0,High Value Engaged
C004468,0,High Value Engaged
C004469,0,High Value Engaged
C004470,0,High Value Engaged
C004471,0,High Value Engaged
C004472,0,High Value Engaged
C004473,0,High Value Engaged
C004474,1,At Risk
C004475,0,High Value Engaged
C004476,0,High Value Engaged
C004477,1,At Risk
C004478,0,High Value Engaged
C004479,0,High Value Engaged
C004480,2,Low Engagement
C004481,0,High Value Engaged
C004482,1,At Risk
C004483,0,High Value Engaged
C004484,0,High Value Engaged
C004485,1,At Risk
C004486,1,At Risk
C004487,1,At Risk
C004488,0,High Value Engaged
C004489,0,High Value Engaged
C004490,2,Low Engagement
C004491,2,Low Engagement
C004492,0,High Value Engaged
C004493,0,High Value Engaged
C004494,2,Low Engagement
C004495,0,High Value Engaged
C004496,1,At Risk
C004497,0,High Value Engaged
C004498,0,High Value Engaged
C004499,3,Price Sensitive
C004500,0,High Value Engaged
C004501,0,High Value Engaged
C004502,0,High Value Engaged
C004503,0,High Value Engaged
C004504,0,High Value Engaged
C004505,0,High Value Engaged
C004506,1,At Risk
C004507,0,High Value Engaged
C004508,0,High Value Engaged
C004509,0,High Value Engaged
C004510,0,High Value Engaged
C004511,0,High Value Engaged
C004512,0,High Value Engaged
C004513,1,At Risk
C004514,0,High Value Engaged
C004515,1,At Risk
C004516,0,High Value Engaged
C004517,1,At Risk
C004518,1,At Risk
C004519,0,High Value Engaged
C004520,0,High Value Engaged
C004521,0,High Value Engaged
C004522,0,High Value Engaged
C004523,0,High Value Engaged
C004524,0,High Value Engaged
C004525,1,At Risk
C004526,0,High Value Engaged
C004527,0,High Value Engaged
C004528,0,High Value Engaged
C004529,0,High Value Engaged
C004530,0,High Value Engaged
C004531,0,High Value Engaged
C004532,0,High Value Engaged
C004533,0,High Value Engaged
C004534,0,High Value Engaged
C004535,0,High Value Engaged
C004536,0,High Value Engaged
C004537,0,High Value Engaged
C004538,0,High Value Engaged
C004539,1,At Risk
C004540,0,High Value Engaged
C004541,0,High Value Engaged
C004542,0,High Value Engaged
C004543,1,At Risk
C004544,0,High Value Engaged
C004545,0,High Value Engaged
C004546,3,Price Sensitive
C004547,0,High Value Engaged
C004548,1,At Risk
C004549,0,High Value Engaged
C004550,0,High Value Engaged
C004551,0,High Value Engaged
C004552,1,At Risk
C004553,0,High Value Engaged
C004554,1,At Risk
C004555,0,High Value Engaged
C004556,0,High Value Engaged
C004557,0,High Value Engaged
C004558,2,Low Engagement
C004559,0,High Value Engaged
C004560,3,Price Sensitive
C004561,0,High Value Engaged
C004562,1,At Risk
C004563,0,High Value Engaged
C004564,0,High Value Engaged
C004565,0,High Value Engaged
C004566,0,High Value Engaged
C004567,0,High Value Engaged
C004568,0,High Value Engaged
C004569,0,High Value Engaged
C004570,0,High Value Engaged
C004571,1,At Risk
C004572,0,High Value Engaged
C004573,0,High Value Engaged
C004574,1,At Risk
C004575,0,High Value Engaged
C004576,0,High Value Engaged
C004577,0,High Value Engaged
C004578,0,High Value Engaged
C004579,0,High Value Engaged
C004580,2,Low Engagement
C004581,2,Low Engagement
C004582,0,High Value Engaged
C004583,0,High Value Engaged
C004584,0,High Value Engaged
C004585,0,High Value Engaged
C004586,0,High Value Engaged
C004587,0,High Value Engaged
C004588,0,High Value Engaged
C004589,0,High Value Engaged
C004590,1,At Risk
C004591,3,Price Sensitive
C004592,1,At Risk
C004593,0,High Value Engaged
C004594,0,High Value Engaged
C004595,0,High Value Engaged
C004596,0,High Value Engaged
C004597,1,At Risk
C004598,0,High Value Engaged
C004599,0,High Value Engaged
C004600,1,At Risk
C004601,0,High Value Engaged
C004602,2,Low Engagement
C004603,2,Low Engagement
C004604,0,High Value Engaged
C004605,0,High Value Engaged
C004606,0,High Value Engaged
C004607,1,At Risk
C004608,1,At Risk
C004609,2,Low Engagement
C004610,0,High Value Engaged
C004611,0,High Value Engaged
C004612,3,Price Sensitive
C004613,0,High Value Engaged
C004614,0,High Value Engaged
C004615,2,Low Engagement
C004616,0,High Value Engaged
C004617,1,At Risk
C004618,0,High Value Engaged
C004619,1,At Risk
C004620,0,High Value Engaged
C004621,0,High Value Engaged
C004622,0,High Value Engaged
C004623,0,High Value Engaged
C004624,2,Low Engagement
C004625,2,Low Engagement
C004626,0,High Value Engaged
C004627,0,High Value Engaged
C004628,0,High Value Engaged
C004629,0,High Value Engaged
C004630,0,High Value Engaged
C004631,0,High Value Engaged
C004632,0,High Value Engaged
C004633,0,High Value Engaged
C004634,1,At Risk
C004635,1,At Risk
C004636,0,High Value Engaged
C004637,1,At Risk
C004638,1,At Risk
C004639,0,High Value Engaged
C004640,0,High Value Engaged
C004641,1,At Risk
C004642,0,High Value Engaged
C004643,0,High Value Engaged
C004644,2,Low Engagement
C004645,0,High Value Engaged
C004646,0,High Value Engaged
C004647,0,High Value Engaged
C004648,0,High Value Engaged
C004649,0,High Value Engaged
C004650,0,High Value Engaged
C004651,0,High Value Engaged
C004652,0,High Value Engaged
C004653,0,High Value Engaged
C004654,0,High Value Engaged
C004655,1,At Risk
C004656,0,High Value Engaged
C004657,2,Low Engagement
C004658,2,Low Engagement
C004659,0,High Value Engaged
C004660,1,At Risk
C004661,0,High Value Engaged
C004662,0,High Value Engaged
C004663,0,High Value Engaged
C004664,0,High Value Engaged
C004665,0,High Value Engaged
C004666,0,High Value Engaged
C004667,0,High Value Engaged
C004668,0,High Value Engaged
C004669,0,High Value Engaged
C004670,2,Low Engagement
C004671,2,Low Engagement
C004672,0,High Value Engaged
C004673,0,High Value Engaged
C004674,1,At Risk
C004675,0,High Value Engaged
C004676,0,High Value Engaged
C004677,0,High Value Engaged
C004678,0,High Value Engaged
C004679,0,High Value Engaged
C004680,3,Price Sensitive
C004681,0,High Value Engaged
C004682,1,At Risk
C004683,0,High Value Engaged
C004684,0,High Value Engaged
C004685,2,Low Engagement
C004686,0,High Value Engaged
C004687,0,High Value Engaged
C004688,0,High Value Engaged
C004689,0,High Value Engaged
C004690,0,High Value Engaged
C004691,1,At Risk
C004692,0,High Value Engaged
C004693,0,High Value Engaged
C004694,0,High Value Engaged
C004695,0,High Value Engaged
C004696,0,High Value Engaged
C004697,1,At Risk
C004698,0,High Value Engaged
C004699,1,At Risk
C004700,0,High Value Engaged
C004701,1,At Risk
C004702,2,Low Engagement
C004703,0,High Value Engaged
C004704,0,High Value Engaged
C004705,1,At Risk
C004706,0,High Value Engaged
C004707,0,High Value Engaged
C004708,1,At Risk
C004709,0,High Value Engaged
C004710,0,High Value Engaged
C004711,2,Low Engagement
C004712,0,High Value Engaged
C004713,0,High Value Engaged
C004714,0,High Value Engaged
C004715,0,High Value Engaged
C004716,0,High Value Engaged
C004717,0,High Value Engaged
C004718,0,High Value Engaged
C004719,1,At Risk
C004720,0,High Value Engaged
C004721,1,At Risk
C004722,0,High Value Engaged
C004723,1,At Risk
C004724,0,High Value Engaged
C004725,0,High Value Engaged
C004726,3,Price Sensitive
C004727,0,High Value Engaged
C004728,0,High Value Engaged
C004729,1,At Risk
C004730,0,High Value Engaged
C004731,0,High Value Engaged
C004732,0,High Value Engaged
C004733,0,High Value Engaged
C004734,1,At Risk
C004735,0,High Value Engaged
C004736,2,Low Engagement
C004737,2,Low Engagement
C004738,1,At Risk
C004739,0,High Value Engaged
C004740,1,At Risk
C004741,2,Low Engagement
C004742,0,High Value Engaged
C004743,0,High Value Engaged
C004744,0,High Value Engaged
C004745,0,High Value Engaged
C004746,0,High Value Engaged
C004747,0,High Value Engaged
C004748,1,At Risk
C004749,0,High Value Engaged
C004750,0,High Value Engaged
C004751,0,High Value Engaged
C004752,0,High Value Engaged
C004753,2,Low Engagement
C004754,1,At Risk
C004755,0,High Value Engaged
C004756,0,High Value Engaged
C004757,2,Low Engagement
C004758,0,High Value Engaged
C004759,0,High Value Engaged
C004760,1,At Risk
C004761,1,At Risk
C004762,1,At Risk
C004763,0,High Value Engaged
C004764,0,High Value Engaged
C004765,0,High Value Engaged
C004766,1,At Risk
C004767,1,At Risk
C004768,0,High Value Engaged
C004769,0,High Value Engaged
C004770,0,High Value Engaged
C004771,0,High Value Engaged
C004772,1,At Risk
C004773,0,High Value Engaged
C004774,1,At Risk
C004775,1,At Risk
C004776,1,At Risk
C004777,2,Low Engagement
C004778,0,High Value Engaged
C004779,1,At Risk
C004780,1,At Risk
C004781,0,High Value Engaged
C004782,1,At Risk
C004783,0,High Value Engaged
C004784,3,Price Sensitive
C004785,2,Low Engagement
C004786,2,Low Engagement
C004787,0,High Value Engaged
C004788,0,High Value Engaged
C004789,0,High Value Engaged
C004790,0,High Value Engaged
C004791,0,High Value Engaged
C004792,0,High Value Engaged
C004793,0,High Value Engaged
C004794,0,High Value Engaged
C004795,0,High Value Engaged
C004796,0,High Value Engaged
C004797,0,High Value Engaged
C004798,0,High Value Engaged
C004799,0,High Value Engaged
C004800,0,High Value Engaged
C004801,0,High Value Engaged
C004802,0,High Value Engaged
C004803,2,Low Engagement
C004804,1,At Risk
C004805,0,High Value Engaged
C004806,0,High Value Engaged
C004807,0,High Value Engaged
C004808,0,High Value Engaged
C004809,2,Low Engagement
C004810,0,High Value Engaged
C004811,0,High Value Engaged
C004812,3,Price Sensitive
C004813,0,High Value Engaged
C004814,0,High Value Engaged
C004815,0,High Value Engaged
C004816,0,High Value Engaged
C004817,2,Low Engagement
C004818,0,High Value Engaged
C004819,2,Low Engagement
C004820,0,High Value Engaged
C004821,0,High Value Engaged
C004822,2,Low Engagement
C004823,2,Low Engagement
C004824,0,High Value Engaged
C004825,0,High Value Engaged
C004826,0,High Value Engaged
C004827,0,High Value Engaged
C004828,1,At Risk
C004829,0,High Value Engaged
C004830,0,High Value Engaged
C004831,0,High Value Engaged
C004832,1,At Risk
C004833,0,High Value Engaged
C004834,0,High Value Engaged
C004835,0,High Value Engaged
C004836,1,At Risk
C004837,0,High Value Engaged
C004838,1,At Risk
C004839,2,Low Engagement
C004840,0,High Value Engaged
C004841,0,High Value Engaged
C004842,0,High Value Engaged
C004843,2,Low Engagement
C004844,1,At Risk
C004845,0,High Value Engaged
C004846,0,High Value Engaged
C004847,0,High Value Engaged
C004848,0,High Value Engaged
C004849,0,High Value Engaged
C004850,0,High Value Engaged
C004851,2,Low Engagement
C004852,0,High Value Engaged
C004853,0,High Value Engaged
C004854,0,High Value Engaged
C004855,0,High Value Engaged
C004856,0,High Value Engaged
C004857,2,Low Engagement
C004858,0,High Value Engaged
C004859,0,High Value Engaged
C004860,0,High Value Engaged
C004861,1,At Risk
C004862,1,At Risk
C004863,0,High Value Engaged
C004864,2,Low Engagement
C004865,0,High Value Engaged
C004866,0,High Value Engaged
C004867,0,High Value Engaged
C004868,0,High Value Engaged
C004869,1,At Risk
C004870,0,High Value Engaged
C004871,1,At Risk
C004872,2,Low Engagement
C004873,2,Low Engagement
C004874,2,Low Engagement
C004875,0,High Value Engaged
C004876,0,High Value Engaged
C004877,0,High Value Engaged
C004878,2,Low Engagement
C004879,2,Low Engagement
C004880,0,High Value Engaged
C004881,1,At Risk
C004882,0,High Value Engaged
C004883,0,High Value Engaged
C004884,0,High Value Engaged
C004885,0,High Value Engaged
C004886,2,Low Engagement
C004887,0,High Value Engaged
C004888,0,High Value Engaged
C004889,0,High Value Engaged
C004890,1,At Risk
C004891,1,At Risk
C004892,0,High Value Engaged
C004893,0,High Value Engaged
C004894,2,Low Engagement
C004895,0,High Value Engaged
C004896,0,High Value Engaged
C004897,0,High Value Engaged
C004898,3,Price Sensitive
C004899,1,At Risk
C004900,0,High Value Engaged
C004901,0,High Value Engaged
C004902,0,High Value Engaged
C004903,0,High Value Engaged
C004904,0,High Value Engaged
C004905,0,High Value Engaged
C004906,0,High Value Engaged
C004907,0,High Value Engaged
C004908,0,High Value Engaged
C004909,1,At Risk
C004910,0,High Value Engaged
C004911,0,High Value Engaged
C004912,2,Low Engagement
C004913,2,Low Engagement
C004914,1,At Risk
C004915,0,High Value Engaged
C004916,0,High Value Engaged
C004917,1,At Risk
C004918,0,High Value Engaged
C004919,0,High Value Engaged
C004920,0,High Value Engaged
C004921,0,High Value Engaged
C004922,1,At Risk
C004923,2,Low Engagement
C004924,0,High Value Engaged
C004925,2,Low Engagement
C004926,1,At Risk
C004927,3,Price Sensitive
C004928,2,Low Engagement
C004929,0,High Value Engaged
C004930,1,At Risk
C004931,2,Low Engagement
C004932,0,High Value Engaged
C004933,0,High Value Engaged
C004934,0,High Value Engaged
C004935,2,Low Engagement
C004936,0,High Value Engaged
C004937,0,High Value Engaged
C004938,1,At Risk
C004939,0,High Value Engaged
C004940,0,High Value Engaged
C004941,2,Low Engagement
C004942,0,High Value Engaged
C004943,0,High Value Engaged
C004944,0,High Value Engaged
C004945,0,High Value Engaged
C004946,0,High Value Engaged
C004947,2,Low Engagement
C004948,0,High Value Engaged
C004949,0,High Value Engaged
C004950,0,High Value Engaged
C004951,0,High Value Engaged
C004952,0,High Value Engaged
C004953,2,Low Engagement
C004954,0,High Value Engaged
C004955,2,Low Engagement
C004956,0,High Value Engaged
C004957,0,High Value Engaged
C004958,0,High Value Engaged
C004959,0,High Value Engaged
C004960,0,High Value Engaged
C004961,0,High Value Engaged
C004962,0,High Value Engaged
C004963,0,High Value Engaged
C004964,1,At Risk
C004965,0,High Value Engaged
C004966,1,At Risk
C004967,2,Low Engagement
C004968,0,High Value Engaged
C004969,0,High Value Engaged
C004970,0,High Value Engaged
C004971,0,High Value Engaged
C004972,2,Low Engagement
C004973,0,High Value Engaged
C004974,0,High Value Engaged
C004975,1,At Risk
C004976,0,High Value Engaged
C004977,0,High Value Engaged
C004978,0,High Value Engaged
C004979,1,At Risk
C004980,2,Low Engagement
C004981,1,At Risk
C004982,1,At Risk
C004983,0,High Value Engaged
C004984,1,At Risk
C004985,0,High Value Engaged
C004986,0,High Value Engaged
C004987,1,At Risk
C004988,0,High Value Engaged
C004989,0,High Value Engaged
C004990,0,High Value Engaged
C004991,0,High Value Engaged
C004992,0,High Value Engaged
C004993,1,At Risk
C004994,0,High Value Engaged
C004995,1,At Risk
C004996,0,High Value Engaged
C004997,0,High Value Engaged
C004998,2,Low Engagement
C004999,0,High Value Engaged
C005000,0,High Value Engaged
