customer_id,age,gender,location,device_type,acquisition_channel,plan_type,monthly_price,auto_renew,total_sessions_30d,avg_session_minutes_30d,total_crashes_30d,failed_payments_30d,total_amount_success_30d,support_tickets_30d,avg_resolution_time_30d,churn
C000264,18,Female,Thane,Android,Organic,Standard,499,1,182,24.09,5,0,518.65,0,0.0,0
C000265,35,Female,Thane,iOS,Referral,Standard,499,0,44,8.13,8,1,0.0,0,0.0,1
C000266,35,Male,Bhopal,Web,Referral,Standard,499,1,223,23.34,1,0,519.55,1,14.54,0
C000267,33,Male,Mumbai,Android,Referral,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C000268,30,Female,Lucknow,Android,Organic,Premium,999,1,202,31.16,2,0,953.62,0,0.0,0
C000269,18,Other,Vadodara,Android,Ads,Standard,499,1,201,26.61,5,0,479.48,2,24.15,0
C000270,40,Female,Chennai,Android,Organic,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C000271,35,Other,Patna,iOS,Organic,Basic,199,1,229,28.01,4,0,191.62,1,1.55,0
C000272,43,Female,Bangalore,iOS,Referral,Premium,999,0,173,23.71,0,0,991.12,0,0.0,0
C000273,18,Female,Hyderabad,Android,Organic,Standard,499,0,146,17.88,3,0,509.96,0,0.0,0
C000274,37,Male,Hyderabad,Android,Partner,Premium,999,1,176,33.35030000000001,4,0,996.77,0,0.0,0
C000275,29,Male,Surat,Android,Organic,Standard,499,1,214,24.3,2,0,478.11,0,0.0,0
C000276,33,Male,Jaipur,Android,Ads,Standard,499,1,214,27.61,9,0,487.64,0,0.0,0
C000277,29,Female,Mumbai,Android,Referral,Basic,199,1,214,25.23,7,0,195.41,0,0.0,0
C000278,37,Female,Bhopal,Android,Ads,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C000279,30,Female,Jaipur,Android,Referral,Standard,499,0,246,27.82,0,0,519.34,0,0.0,0
C000280,21,Male,Surat,Android,Referral,Standard,499,1,233,24.12,2,0,512.82,1,4.83,0
C000281,32,Male,Kolkata,iOS,Partner,Standard,499,0,248,29.14,0,0,506.19,0,0.0,0
C000282,29,Male,Visakhapatnam,Android,Organic,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C000283,31,Male,Kanpur,iOS,Organic,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C000284,18,Female,Ahmedabad,iOS,Ads,Premium,999,1,187,25.84,5,0,976.25,0,0.0,0
C000285,38,Female,Bhopal,iOS,Referral,Premium,999,1,181,22.2,2,0,1027.59,0,0.0,0
C000286,28,Male,Chennai,Android,Ads,Premium,999,1,179,22.37,2,0,1002.69,0,0.0,0
C000287,18,Male,Mumbai,iOS,Organic,Standard,499,1,252,30.73,3,0,493.71,2,2.45,0
C000288,41,Female,Visakhapatnam,Android,Organic,Premium,999,1,184,23.9,2,0,1004.65,0,0.0,0
C000289,38,Male,Ahmedabad,Web,Organic,Premium,999,1,193,22.2,1,0,951.58,0,0.0,0
C000290,28,Female,Lucknow,iOS,Referral,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C000291,20,Male,Patna,Android,Organic,Basic,199,1,256,31.07,1,0,201.33,0,0.0,0
C000292,33,Male,Thane,Android,Organic,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C000293,33,Male,Ghaziabad,Web,Organic,Premium,999,1,211,19.62,1,0,952.72,0,0.0,0
C000294,41,Male,Nagpur,Web,Referral,Standard,499,1,221,23.93,1,0,486.25,0,0.0,0
C000295,27,Female,Lucknow,Web,Partner,Basic,199,1,216,22.63,3,0,195.87,0,0.0,0
C000296,43,Male,Jaipur,iOS,Ads,Premium,999,0,196,26.53,1,1,0.0,0,0.0,0
C000297,26,Male,Nagpur,iOS,Organic,Basic,199,0,220,25.94,0,0,203.79,0,0.0,0
C000298,18,Male,Bangalore,iOS,Organic,Standard,499,0,167,20.7,5,0,522.39,1,39.88,0
C000299,20,Male,Bangalore,Android,Ads,Basic,199,1,142,18.2,1,0,196.63,0,0.0,0
C000300,31,Male,Mumbai,Android,Ads,Standard,499,1,160,23.78,2,0,522.9,0,0.0,0
C000301,31,Female,Delhi,iOS,Ads,Premium,999,1,256,31.64,8,0,990.98,0,0.0,0
C000302,35,Female,Surat,Android,Partner,Basic,199,1,155,19.96,0,0,205.04,1,26.02,0
C000303,31,Female,Indore,iOS,Partner,Basic,199,1,182,23.39,3,0,205.93,0,0.0,0
C000304,41,Male,Lucknow,Android,Organic,Basic,199,1,220,26.39,6,0,194.4,0,0.0,0
C000305,29,Male,Pune,iOS,Organic,Basic,199,1,202,28.5,3,0,193.62,0,0.0,0
C000306,18,Male,Mumbai,Android,Ads,Basic,199,1,233,28.51,1,0,208.7,0,0.0,0
C000307,30,Male,Pune,Android,Ads,Standard,499,1,209,26.11,4,0,491.62,0,0.0,0
C000308,18,Female,Thane,Android,Ads,Premium,999,1,256,27.27,4,0,993.97,0,0.0,0
C000309,34,Female,Surat,Android,Referral,Basic,199,1,212,23.11,3,0,204.8,0,0.0,0
C000310,42,Female,Kolkata,Web,Organic,Basic,199,1,195,28.36,3,0,195.5,0,0.0,0
C000311,22,Male,Pune,Android,Referral,Basic,199,0,154,19.24,2,1,0.0,0,0.0,0
C000312,46,Male,Pune,Web,Ads,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C000313,40,Female,Mumbai,Android,Partner,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C000314,44,Male,Lucknow,Android,Referral,Standard,499,1,152,23.61,0,0,493.76,0,0.0,0
C000315,33,Female,Thane,Android,Referral,Premium,999,1,166,26.1,0,0,1047.3201,0,0.0,0
C000316,22,Female,Ahmedabad,Android,Organic,Basic,199,1,247,31.61,0,0,198.37,0,0.0,0
C000317,39,Female,Vadodara,Android,Referral,Standard,499,1,192,24.14,0,0,499.31,0,0.0,0
C000318,25,Female,Bangalore,Android,Organic,Standard,499,1,232,26.78,2,0,505.42,1,27.05,0
C000319,33,Male,Thane,Web,Referral,Standard,499,1,223,27.39,1,0,502.62,1,36.67,0
C000320,30,Male,Hyderabad,Web,Organic,Standard,499,1,138,23.0,5,0,492.34,0,0.0,0
C000321,43,Male,Kolkata,Web,Organic,Basic,199,1,223,24.5,3,0,203.89,0,0.0,0
C000322,39,Female,Lucknow,Web,Organic,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C000323,31,Male,Patna,Android,Organic,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C000324,18,Female,Bhopal,Android,Organic,Premium,999,1,221,25.01,4,0,1036.58,0,0.0,0
C000325,25,Female,Patna,Android,Partner,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C000326,39,Female,Kolkata,Android,Organic,Premium,999,0,200,22.36,8,0,992.04,0,0.0,0
C000327,34,Male,Vadodara,iOS,Referral,Basic,199,1,170,23.64,4,0,206.33,0,0.0,0
C000328,18,Male,Visakhapatnam,Web,Organic,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C000329,18,Female,Patna,iOS,Ads,Premium,999,0,148,19.79,3,0,1030.1,0,0.0,0
C000330,33,Female,Nagpur,iOS,Organic,Standard,499,1,204,22.59,3,1,0.0,1,37.74,0
C000331,21,Female,Pune,Android,Organic,Basic,199,0,218,28.59,2,0,204.35,0,0.0,0
C000332,22,Male,Ghaziabad,Android,Organic,Basic,199,0,194,26.53,0,0,203.6,0,0.0,0
C000333,38,Female,Kanpur,Android,Ads,Premium,999,0,206,30.03,6,0,1045.28,0,0.0,0
C000334,44,Female,Delhi,Web,Organic,Basic,199,1,205,27.54,1,0,196.17,0,0.0,0
C000335,24,Male,Kanpur,Web,Partner,Standard,499,0,42,6.9,6,0,0.0,2,37.46,1
C000336,31,Female,Kanpur,iOS,Ads,Premium,999,1,169,24.43,3,0,987.58,1,32.95,0
C000337,31,Female,Hyderabad,Android,Referral,Premium,999,1,141,24.89,4,0,962.6,0,0.0,0
C000338,30,Male,Hyderabad,Android,Partner,Basic,199,1,222,26.86,1,0,195.23,2,19.27,0
C000339,32,Male,Patna,Android,Referral,Standard,499,1,198,25.91,2,0,509.94,0,0.0,0
C000340,39,Female,Bhopal,Web,Partner,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C000341,25,Male,Indore,Android,Organic,Basic,199,1,219,23.68,3,0,208.5,0,0.0,0
C000342,18,Female,Visakhapatnam,Android,Referral,Basic,199,0,191,23.38,6,0,192.91,0,0.0,0
C000343,48,Female,Visakhapatnam,Android,Organic,Basic,199,1,215,23.95,0,0,206.22,0,0.0,0
C000344,42,Female,Bangalore,Web,Ads,Premium,999,1,155,20.41,2,0,1000.38,0,0.0,0
C000345,20,Female,Kolkata,Android,Ads,Premium,999,0,181,27.24,2,0,949.47,1,23.03,0
C000346,33,Male,Nagpur,iOS,Partner,Standard,499,0,46,7.19,7,0,518.89,0,0.0,1
C000347,42,Male,Jaipur,Android,Partner,Basic,199,1,164,14.6,2,0,202.64,0,0.0,0
C000348,39,Female,Jaipur,Android,Organic,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C000349,36,Male,Ahmedabad,Android,Ads,Basic,199,0,25,3.8,10,0,192.66,0,0.0,1
C000350,30,Female,Visakhapatnam,iOS,Referral,Standard,499,1,191,23.51,2,0,505.99,0,0.0,0
C000351,49,Female,Bhopal,Web,Referral,Standard,499,0,251,27.98,3,0,499.39,0,0.0,0
C000352,34,Male,Bhopal,Android,Organic,Basic,199,0,206,22.08,6,0,207.18,0,0.0,0
C000353,26,Male,Vadodara,Android,Ads,Basic,199,1,171,23.45,0,0,208.74,0,0.0,0
C000354,40,Female,Bhopal,iOS,Referral,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C000355,32,Female,Indore,iOS,Referral,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C000356,35,Male,Ghaziabad,Android,Ads,Basic,199,0,157,16.86,4,0,203.47,0,0.0,0
C000357,34,Female,Indore,Android,Referral,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C000358,36,Female,Indore,iOS,Ads,Standard,499,0,201,25.52,5,0,512.24,0,0.0,0
C000359,22,Other,Indore,iOS,Partner,Premium,999,1,169,17.91,4,0,965.53,0,0.0,0
C000360,18,Male,Kanpur,Web,Ads,Standard,499,0,166,23.83,3,0,518.36,0,0.0,0
C000361,46,Male,Kolkata,Web,Ads,Standard,499,0,3,0.99,4,0,0.0,0,0.0,1
C000362,34,Female,Ghaziabad,Android,Partner,Premium,999,1,192,23.87,3,0,1016.77,0,0.0,0
C000363,39,Female,Nagpur,iOS,Organic,Basic,199,1,233,27.75,3,0,205.99,1,35.09,0
C000364,18,Male,Bhopal,Android,Partner,Basic,199,1,203,24.27,2,0,195.77,0,0.0,0
C000365,42,Female,Jaipur,iOS,Referral,Standard,499,1,167,21.3,1,0,521.32,0,0.0,0
C000366,26,Female,Delhi,iOS,Partner,Premium,999,1,194,26.07,1,0,959.01,0,0.0,0
C000367,23,Male,Bangalore,Android,Organic,Basic,199,0,187,20.67,2,0,190.47,0,0.0,0
C000368,31,Female,Lucknow,Web,Referral,Premium,999,1,214,24.44,1,0,975.64,0,0.0,0
C000369,22,Female,Ghaziabad,iOS,Referral,Basic,199,0,42,4.43,6,0,206.47,1,20.85,1
C000370,31,Male,Delhi,Web,Referral,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C000371,30,Male,Lucknow,Android,Organic,Basic,199,0,249,31.11,3,0,206.91,0,0.0,0
C000372,42,Female,Ahmedabad,Android,Organic,Basic,199,1,199,24.99,0,0,196.63,0,0.0,0
C000373,47,Male,Visakhapatnam,iOS,Ads,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C000374,46,Male,Mumbai,Web,Ads,Basic,199,1,256,31.5,4,0,206.98,0,0.0,0
C000375,18,Female,Kolkata,Android,Referral,Basic,199,1,205,27.14,3,0,202.13,0,0.0,0
C000376,22,Female,Pune,Android,Ads,Basic,199,1,173,30.82,3,0,191.63,1,16.21,0
C000377,18,Female,Thane,Android,Partner,Standard,499,0,170,23.33,2,0,508.77,0,0.0,0
C000378,20,Female,Patna,Android,Ads,Premium,999,0,14,3.37,6,0,993.28,0,0.0,1
C000379,25,Male,Jaipur,iOS,Organic,Standard,499,0,57,7.37,10,0,495.09,0,0.0,1
C000380,36,Male,Ahmedabad,iOS,Organic,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C000381,26,Male,Lucknow,Web,Ads,Premium,999,0,1,0.2,2,0,0.0,0,0.0,1
C000382,27,Male,Hyderabad,iOS,Ads,Premium,999,1,182,25.79,6,0,986.4,0,0.0,0
C000383,33,Female,Ghaziabad,Android,Ads,Basic,199,1,157,20.83,0,0,201.12,0,0.0,0
C000384,18,Female,Ahmedabad,iOS,Referral,Standard,499,0,189,16.2,0,0,479.23,0,0.0,0
C000385,23,Female,Mumbai,iOS,Ads,Standard,499,1,214,30.91,0,0,492.95,0,0.0,0
C000386,26,Male,Ahmedabad,Web,Partner,Standard,499,1,201,23.8,6,0,509.49,2,25.6,0
C000387,29,Male,Kanpur,Android,Partner,Premium,999,1,210,28.29,1,0,956.88,0,0.0,0
C000388,32,Female,Thane,Android,Organic,Standard,499,0,213,26.5,4,0,474.92,0,0.0,0
C000389,47,Male,Nagpur,Android,Partner,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C000390,41,Male,Bhopal,iOS,Referral,Basic,199,0,197,24.0,5,0,197.45,0,0.0,0
C000391,24,Female,Patna,Android,Ads,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C000392,29,Male,Mumbai,iOS,Ads,Standard,499,1,224,25.98,2,0,482.54,0,0.0,0
C000393,28,Male,Visakhapatnam,iOS,Referral,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C000394,26,Female,Bhopal,Android,Partner,Premium,999,1,163,21.48,7,0,1047.3201,0,0.0,0
C000395,34,Male,Chennai,iOS,Ads,Standard,499,0,0,0.0,2,0,0.0,0,0.0,1
C000396,18,Female,Ghaziabad,Web,Organic,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C000397,40,Male,Lucknow,iOS,Ads,Standard,499,0,11,2.21,10,0,0.0,0,0.0,1
C000398,48,Male,Kolkata,Android,Organic,Basic,199,1,180,23.41,6,0,201.55,0,0.0,0
C000399,29,Male,Kanpur,Android,Ads,Premium,999,1,174,28.44,2,0,997.61,0,0.0,0
C000400,29,Female,Lucknow,Android,Referral,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C000401,33,Female,Visakhapatnam,Android,Ads,Premium,999,1,195,24.29,0,0,1033.01,1,5.66,0
C000402,42,Other,Delhi,iOS,Organic,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C000403,28,Female,Vadodara,Web,Referral,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C000404,41,Female,Ghaziabad,iOS,Organic,Premium,999,0,203,21.34,3,0,995.83,0,0.0,0
C000405,36,Male,Kolkata,Android,Organic,Premium,999,1,182,25.33,1,0,1044.45,0,0.0,0
C000406,55,Male,Nagpur,Android,Referral,Standard,499,1,215,25.89,1,0,994.78,0,0.0,0
C000407,28,Male,Jaipur,Web,Partner,Basic,199,0,218,26.32,0,0,202.34,0,0.0,0
C000408,18,Male,Kanpur,Web,Referral,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C000409,18,Male,Patna,Android,Ads,Premium,999,1,192,19.51,2,0,996.57,0,0.0,0
C000410,32,Male,Ahmedabad,Android,Ads,Premium,999,1,196,25.99,8,0,1021.78,0,0.0,0
C000411,42,Male,Patna,iOS,Organic,Premium,999,0,153,17.94,6,0,986.27,0,0.0,0
C000412,25,Male,Delhi,Android,Referral,Basic,199,1,193,24.67,0,0,205.34,0,0.0,0
C000413,29,Male,Ahmedabad,Android,Ads,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C000414,38,Female,Lucknow,Android,Partner,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C000415,22,Female,Jaipur,Android,Partner,Standard,499,1,215,29.68,0,0,503.52,0,0.0,0
C000416,25,Male,Patna,Android,Ads,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C000417,20,Male,Ahmedabad,Android,Partner,Standard,499,1,200,28.69,4,0,492.29,1,32.86,0
C000418,43,Male,Vadodara,Android,Partner,Premium,999,1,206,26.62,4,0,1033.06,2,19.7,0
C000419,47,Female,Bangalore,iOS,Ads,Basic,199,1,185,24.8,2,0,189.17,0,0.0,0
C000420,18,Male,Jaipur,iOS,Organic,Standard,499,1,222,23.54,0,0,494.07,0,0.0,0
C000421,30,Female,Nagpur,Android,Referral,Standard,499,0,155,21.55,0,0,499.22,1,37.14,0
C000422,46,Male,Jaipur,Web,Organic,Premium,999,0,26,5.39,4,1,0.0,2,55.92,1
C000423,35,Male,Ghaziabad,Android,Ads,Standard,499,1,178,22.05,1,0,511.3,0,0.0,0
C000424,27,Male,Kanpur,Android,Organic,Basic,199,1,191,25.28,4,0,194.4,0,0.0,0
C000425,18,Male,Nagpur,Android,Ads,Standard,499,0,196,25.44,5,0,976.92,0,0.0,0
C000426,43,Female,Ahmedabad,iOS,Partner,Basic,199,0,223,24.34,3,0,197.27,0,0.0,0
C000427,35,Female,Thane,Android,Organic,Premium,999,0,1,0.71,0,0,0.0,0,0.0,1
C000428,18,Female,Nagpur,Android,Referral,Basic,199,1,162,21.99,3,0,201.05,1,18.34,0
C000429,43,Female,Nagpur,iOS,Organic,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C000430,18,Female,Visakhapatnam,Android,Referral,Premium,999,1,209,22.11,0,0,972.54,0,0.0,0
C000431,29,Female,Thane,iOS,Referral,Standard,499,0,210,28.22,3,0,514.6,0,0.0,0
C000432,29,Male,Vadodara,iOS,Organic,Standard,499,0,180,29.71,3,0,485.3,1,22.77,0
C000433,48,Male,Bangalore,Web,Ads,Premium,999,1,169,17.52,0,0,1044.29,0,0.0,0
C000434,29,Male,Indore,Android,Partner,Basic,199,1,136,24.36,0,0,197.08,0,0.0,0
C000435,29,Female,Lucknow,Android,Ads,Basic,199,1,156,19.51,0,0,198.25,0,0.0,0
C000436,18,Male,Visakhapatnam,Web,Referral,Premium,999,1,214,26.31,3,0,1013.95,0,0.0,0
C000437,25,Female,Ahmedabad,iOS,Referral,Premium,999,1,131,20.32,1,0,1027.85,0,0.0,0
C000438,23,Male,Patna,iOS,Organic,Basic,199,1,194,26.38,3,0,190.96,0,0.0,0
C000439,24,Female,Kanpur,Android,Partner,Basic,199,1,190,21.66,5,0,190.21,0,0.0,0
C000440,32,Male,Visakhapatnam,Android,Ads,Standard,499,1,207,22.66,0,0,485.16,2,18.62,0
C000441,18,Male,Surat,Android,Ads,Basic,199,0,180,25.49,5,0,208.72,0,0.0,0
C000442,18,Female,Jaipur,Android,Organic,Standard,499,0,47,9.54,3,0,514.83,2,51.84,1
C000443,30,Male,Thane,Android,Ads,Standard,499,0,193,24.41,0,0,509.04,0,0.0,0
C000444,33,Other,Jaipur,Android,Referral,Basic,199,1,185,23.68,2,0,194.57,2,18.11,0
C000445,29,Male,Kanpur,iOS,Ads,Standard,499,0,197,22.02,0,0,497.45,1,18.52,0
C000446,31,Male,Surat,Android,Referral,Premium,999,1,184,22.04,3,0,1044.87,0,0.0,0
C000447,27,Female,Visakhapatnam,Android,Referral,Standard,499,0,34,4.91,4,1,0.0,0,0.0,1
C000448,31,Female,Kolkata,Android,Ads,Premium,999,0,226,25.78,3,0,960.17,0,0.0,0
C000449,36,Male,Ahmedabad,Android,Ads,Standard,499,1,222,27.71,2,0,477.36,1,4.7,0
C000450,36,Female,Lucknow,Android,Partner,Basic,199,1,229,31.19,8,0,195.38,0,0.0,0
C000451,25,Female,Thane,Android,Partner,Basic,199,1,156,18.96,6,0,202.0,0,0.0,0
C000452,41,Female,Hyderabad,Android,Ads,Basic,199,1,175,24.08,2,1,0.0,1,3.13,0
C000453,33,Male,Patna,iOS,Referral,Premium,999,1,164,24.9,0,0,969.33,0,0.0,0
C000454,44,Male,Surat,Android,Organic,Standard,499,0,223,27.4,10,0,476.31,0,0.0,0
C000455,46,Female,Jaipur,iOS,Organic,Premium,999,1,188,21.81,6,0,956.58,0,0.0,0
C000456,18,Female,Jaipur,Web,Referral,Basic,199,1,189,20.49,4,0,195.19,0,0.0,0
C000457,23,Female,Ahmedabad,iOS,Ads,Basic,199,1,169,18.29,0,0,207.45,0,0.0,0
C000458,40,Male,Bangalore,Android,Organic,Basic,199,1,201,23.13,5,0,203.09,0,0.0,0
C000459,18,Male,Patna,Android,Referral,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C000460,46,Female,Indore,iOS,Partner,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C000461,28,Male,Bangalore,Web,Partner,Standard,499,1,241,25.5,3,0,502.15,1,25.81,0
C000462,37,Male,Visakhapatnam,Web,Ads,Basic,199,1,148,24.06,0,1,0.0,0,0.0,0
C000463,30,Male,Hyderabad,Android,Ads,Standard,499,0,166,20.78,2,0,481.38,0,0.0,0
C000464,18,Female,Patna,iOS,Organic,Standard,499,1,202,24.34,5,0,968.32,0,0.0,0
C000465,42,Male,Thane,Web,Referral,Standard,499,1,254,31.56,0,0,519.91,0,0.0,0
C000466,55,Female,Vadodara,iOS,Partner,Basic,199,1,233,28.23,1,0,204.46,1,11.94,0
C000467,26,Female,Kolkata,Android,Partner,Basic,199,0,190,25.86,2,0,198.96,0,0.0,0
C000468,28,Female,Thane,Android,Referral,Premium,999,1,190,24.61,1,0,1038.44,0,0.0,0
C000469,18,Male,Pune,Android,Organic,Standard,499,1,202,28.11,1,0,1007.72,0,0.0,0
C000470,45,Male,Kanpur,Android,Ads,Basic,199,0,169,24.73,1,0,193.34,0,0.0,0
C000471,41,Female,Bhopal,iOS,Ads,Basic,199,1,213,26.74,3,0,194.92,0,0.0,0
C000472,18,Female,Jaipur,Web,Partner,Standard,499,1,243,23.04,2,0,499.88,0,0.0,0
C000473,18,Female,Ghaziabad,Web,Organic,Standard,499,0,194,23.41,3,0,482.34,0,0.0,0
C000474,18,Female,Chennai,Android,Ads,Premium,999,1,185,19.2,3,0,964.91,0,0.0,0
C000475,38,Female,Surat,iOS,Organic,Premium,999,1,194,27.5,1,0,968.07,1,25.24,0
C000476,39,Female,Delhi,Android,Referral,Basic,199,1,213,27.25,4,0,203.76,1,8.88,0
C000477,22,Male,Bhopal,iOS,Referral,Premium,999,1,214,27.37,4,0,955.27,1,19.72,0
C000478,36,Male,Hyderabad,iOS,Ads,Basic,199,0,212,32.18,4,0,189.37,0,0.0,0
C000479,33,Female,Chennai,Android,Referral,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C000480,28,Male,Pune,Android,Ads,Standard,499,1,215,33.35030000000001,1,0,490.32,1,27.54,0
C000481,41,Female,Kolkata,Android,Organic,Basic,199,1,207,25.74,3,0,204.86,0,0.0,0
C000482,19,Male,Lucknow,Android,Ads,Premium,999,1,193,24.13,0,0,977.93,0,0.0,0
C000483,43,Female,Indore,Web,Partner,Basic,199,0,160,21.64,2,0,191.59,0,0.0,0
C000484,24,Male,Ahmedabad,Android,Organic,Premium,999,1,185,16.19,1,0,1019.27,0,0.0,0
C000485,49,Male,Indore,Android,Organic,Basic,199,1,210,26.76,2,0,208.67,0,0.0,0
C000486,21,Other,Indore,Android,Ads,Basic,199,1,233,31.63,3,0,208.88,0,0.0,0
C000487,28,Male,Ghaziabad,Web,Ads,Standard,499,0,56,8.19,10,0,484.67,1,43.92,1
C000488,32,Male,Bangalore,Android,Ads,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C000489,32,Male,Mumbai,Android,Ads,Basic,199,1,193,23.55,7,0,192.76,0,0.0,0
C000490,36,Female,Jaipur,iOS,Partner,Standard,499,1,165,17.64,2,0,490.07,0,0.0,0
C000491,19,Female,Jaipur,Android,Referral,Standard,499,0,166,24.99,0,0,500.41,0,0.0,0
C000492,31,Female,Delhi,Android,Organic,Basic,199,1,161,22.69,0,0,201.74,1,28.81,0
C000493,33,Male,Bhopal,iOS,Referral,Basic,199,1,171,21.59,3,1,0.0,1,23.91,0
C000494,26,Female,Ahmedabad,Android,Referral,Standard,499,1,210,22.89,2,0,505.94,0,0.0,0
C000495,36,Male,Kolkata,Web,Partner,Standard,499,1,191,21.9,4,0,496.56,0,0.0,0
C000496,18,Female,Nagpur,iOS,Ads,Premium,999,1,143,20.94,2,0,954.91,0,0.0,0
C000497,28,Female,Mumbai,Android,Organic,Basic,199,1,181,21.51,0,0,206.0,0,0.0,0
C000498,24,Female,Vadodara,Android,Referral,Basic,199,1,178,19.88,0,0,193.14,0,0.0,0
C000499,28,Female,Thane,iOS,Referral,Standard,499,1,216,29.33,0,0,493.78,0,0.0,0
C000500,46,Female,Mumbai,iOS,Ads,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C000501,46,Female,Lucknow,Android,Organic,Standard,499,1,183,20.97,3,0,495.22,1,38.66,0
C000502,44,Male,Mumbai,Android,Referral,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C000503,27,Female,Kanpur,Android,Organic,Basic,199,1,203,27.69,1,0,189.37,0,0.0,0
C000504,41,Male,Surat,iOS,Organic,Basic,199,1,209,23.48,1,0,207.99,0,0.0,0
C000505,33,Male,Visakhapatnam,Web,Organic,Premium,999,0,228,25.99,4,0,1031.45,0,0.0,0
C000506,32,Male,Hyderabad,iOS,Ads,Basic,199,1,225,33.06,1,1,193.87,1,9.2,0
C000507,31,Male,Pune,Android,Ads,Premium,999,1,182,20.59,5,0,1047.09,0,0.0,0
C000508,49,Male,Kanpur,Android,Organic,Basic,199,1,191,25.48,5,0,197.87,0,0.0,0
C000509,45,Female,Nagpur,iOS,Organic,Basic,199,0,216,28.78,1,0,203.68,1,34.13,0
C000510,39,Male,Chennai,Web,Organic,Premium,999,1,178,23.29,5,0,973.14,0,0.0,0
C000511,30,Male,Kolkata,Android,Organic,Standard,499,0,177,18.0,3,0,501.07,1,15.26,0
C000512,32,Female,Delhi,Android,Ads,Standard,499,1,232,26.6,8,0,493.97,0,0.0,0
C000513,37,Male,Pune,Android,Organic,Premium,999,1,217,18.91,3,0,1010.59,0,0.0,0
C000514,26,Female,Indore,Android,Organic,Basic,199,0,195,25.36,2,0,203.96,0,0.0,0
C000515,41,Female,Indore,iOS,Ads,Premium,999,1,256,27.12,0,0,953.09,0,0.0,0
C000516,22,Female,Lucknow,Web,Organic,Standard,499,0,209,26.06,3,0,511.31,1,11.75,0
C000517,35,Female,Hyderabad,Android,Organic,Basic,199,0,220,22.8,3,1,0.0,0,0.0,0
C000518,18,Male,Bangalore,Android,Referral,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C000519,26,Male,Indore,Android,Ads,Standard,499,1,196,27.79,1,0,477.97,0,0.0,0
C000520,52,Male,Kolkata,Web,Partner,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C000521,42,Female,Thane,Android,Ads,Basic,199,0,161,21.18,3,0,204.93,0,0.0,0
C000522,47,Male,Ahmedabad,Android,Partner,Standard,499,1,231,26.05,3,0,520.17,0,0.0,0
C000523,25,Male,Chennai,Android,Organic,Premium,999,1,194,28.41,5,0,1029.21,0,0.0,0
C000524,33,Male,Bangalore,Android,Ads,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C000525,44,Female,Bangalore,iOS,Ads,Standard,499,1,216,27.25,1,0,499.16,1,1.43,0
C000526,38,Male,Nagpur,Android,Partner,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C000527,37,Other,Delhi,Android,Ads,Premium,999,1,220,32.37,7,0,997.33,0,0.0,0
C000528,48,Male,Mumbai,iOS,Partner,Premium,999,1,187,20.38,1,0,1010.03,0,0.0,0
