customer_id,churn_probability,segment_id,recommended_action
C000409,0.0001647330831377299,0,Offer loyalty reward + Exclusive content access
C000410,0.00022332920361320505,0,Offer loyalty reward + Exclusive content access
C000411,0.020154896314070934,0,Offer loyalty reward + Exclusive content access
C000412,9.567094345824346e-06,0,Offer loyalty reward + Exclusive content access
C000413,0.9999475340558317,1,Send re-engagement push notification + Personalized content
C000414,0.9999130302373697,1,Offer premium discount (20%) + Schedule retention call
C000415,6.491713059039835e-07,0,Offer loyalty reward + Exclusive content access
C000416,0.9999466879366267,1,Send re-engagement push notification + Personalized content
C000417,0.00011695128064733176,2,Offer loyalty reward + Exclusive content access
C000418,0.00010183982961877198,2,Offer loyalty reward + Exclusive content access
C000419,4.6431328825601517e-05,0,Offer loyalty reward + Exclusive content access
C000420,1.6399824179789389e-06,0,Offer loyalty reward + Exclusive content access
C000421,0.0023379813729848967,2,Offer loyalty reward + Exclusive content access
C000422,0.9999006916868536,3,Offer premium discount (20%) + Schedule retention call
C000423,0.00010729342829928649,0,Offer loyalty reward + Exclusive content access
C000424,0.00010507425971830982,0,Offer loyalty reward + Exclusive content access
C000425,0.000753794207394161,0,Offer loyalty reward + Exclusive content access
C000426,0.00010019554180432364,0,Offer loyalty reward + Exclusive content access
C000427,0.999994562270287,1,Offer premium discount (20%) + Schedule retention call
C000428,0.0008575030536212646,2,Offer loyalty reward + Exclusive content access
C000429,0.9998782686739605,1,Send re-engagement push notification + Personalized content
C000430,3.926849113040476e-06,0,Offer loyalty reward + Exclusive content access
C000431,7.684782325796972e-05,0,Offer loyalty reward + Exclusive content access
C000432,0.000676565455721177,2,Offer loyalty reward + Exclusive content access
C000433,0.00012128379352884716,0,Offer loyalty reward + Exclusive content access
C000434,0.0003045097744259616,0,Offer loyalty reward + Exclusive content access
C000435,0.00011339698294308574,0,Offer loyalty reward + Exclusive content access
C000436,2.266250282454206e-05,0,Offer loyalty reward + Exclusive content access
C000437,0.0008585088738102834,0,Offer loyalty reward + Exclusive content access
C000438,3.8938782979713555e-05,0,Offer loyalty reward + Exclusive content access
C000439,0.0002366927719192515,0,Offer loyalty reward + Exclusive content access
C000440,1.1735597825274351e-05,2,Offer loyalty reward + Exclusive content access
C000441,0.0017283804265471989,0,Offer loyalty reward + Exclusive content access
C000442,0.9924643120493171,2,Assign priority support + Issue apology credit (₹100)
C000443,6.444070952409395e-05,0,Offer loyalty reward + Exclusive content access
C000444,0.00021693773826794656,2,Offer loyalty reward + Exclusive content access
C000445,0.00013184703973411274,2,Offer loyalty reward + Exclusive content access
C000446,0.00021670700800431288,0,Offer loyalty reward + Exclusive content access
C000447,0.9968111867024876,3,Send payment reminder + Offer UPI cashback (5%)
C000448,7.065036540013029e-05,0,Offer loyalty reward + Exclusive content access
C000449,1.0110967200899407e-05,2,Offer loyalty reward + Exclusive content access
C000450,1.220433417116213e-05,0,Offer loyalty reward + Exclusive content access
C000451,0.002281368473376566,0,Offer loyalty reward + Exclusive content access
C000452,0.0001973530787708734,3,Offer loyalty reward + Exclusive content access
C000453,3.154057554725585e-05,0,Offer loyalty reward + Exclusive content access
C000454,0.0004918234337434229,0,Offer loyalty reward + Exclusive content access
C000455,0.0002146603828082826,0,Offer loyalty reward + Exclusive content access
C000456,0.00026937594739322976,0,Offer loyalty reward + Exclusive content access
C000457,6.255114581874024e-05,0,Offer loyalty reward + Exclusive content access
C000458,0.00013147148593990464,0,Offer loyalty reward + Exclusive content access
C000459,0.9999480564855171,1,Send re-engagement push notification + Personalized content
C000460,0.9999274523310474,1,Offer premium discount (20%) + Schedule retention call
C000461,1.9760427390468662e-05,2,Offer loyalty reward + Exclusive content access
C000462,0.00022606501249271618,3,Offer loyalty reward + Exclusive content access
C000463,0.002859090032594299,0,Offer loyalty reward + Exclusive content access
C000464,3.944393906378893e-05,0,Offer loyalty reward + Exclusive content access
C000465,9.834026477728261e-08,0,Offer loyalty reward + Exclusive content access
C000466,2.5267949922215857e-06,2,Offer loyalty reward + Exclusive content access
C000467,0.00023175796258918428,0,Offer loyalty reward + Exclusive content access
C000468,2.45929411733e-05,0,Offer loyalty reward + Exclusive content access
C000469,6.336915777283745e-06,0,Offer loyalty reward + Exclusive content access
C000470,0.0008799635639680062,0,Offer loyalty reward + Exclusive content access
C000471,1.3271480998990236e-05,0,Offer loyalty reward + Exclusive content access
C000472,6.0433868485422385e-06,0,Offer loyalty reward + Exclusive content access
C000473,0.00032672750502706023,0,Offer loyalty reward + Exclusive content access
C000474,0.00020253164789007844,0,Offer loyalty reward + Exclusive content access
C000475,1.581371538990057e-05,2,Offer loyalty reward + Exclusive content access
C000476,2.9916824314675515e-05,2,Offer loyalty reward + Exclusive content access
C000477,4.078165380736394e-05,2,Offer loyalty reward + Exclusive content access
C000478,6.60887997093705e-05,0,Offer loyalty reward + Exclusive content access
C000479,0.9999115873981175,1,Send re-engagement push notification + Personalized content
C000480,4.8405582406255355e-06,2,Offer loyalty reward + Exclusive content access
C000481,2.0997653970343216e-05,0,Offer loyalty reward + Exclusive content access
C000482,7.944812515438098e-06,0,Offer loyalty reward + Exclusive content access
C000483,0.003082592933322966,0,Offer loyalty reward + Exclusive content access
C000484,0.00020719954218163475,0,Offer loyalty reward + Exclusive content access
C000485,2.1629256058923714e-05,0,Offer loyalty reward + Exclusive content access
C000486,4.533246517870109e-06,0,Offer loyalty reward + Exclusive content access
C000487,0.9976224359970897,2,No specific action - Continue standard engagement
C000488,0.9999450312910765,1,Send re-engagement push notification + Personalized content
C000489,0.0003687475597054724,0,Offer loyalty reward + Exclusive content access
C000490,0.0004975269073015278,0,Offer loyalty reward + Exclusive content access
C000491,0.00017906380049855655,0,Offer loyalty reward + Exclusive content access
C000492,0.00010700745545918789,2,Offer loyalty reward + Exclusive content access
C000493,0.0016394639901542527,3,Offer loyalty reward + Exclusive content access
C000494,2.7244633366181383e-05,0,Offer loyalty reward + Exclusive content access
C000495,0.00020812026705963066,0,Offer loyalty reward + Exclusive content access
C000496,0.0006453053544973387,0,Offer loyalty reward + Exclusive content access
C000497,1.6218019147582784e-05,0,Offer loyalty reward + Exclusive content access
C000498,4.546447770614978e-05,0,Offer loyalty reward + Exclusive content access
C000499,5.451449222598165e-07,0,Offer loyalty reward + Exclusive content access
C000500,0.9998989240207039,1,Send re-engagement push notification + Personalized content
C000501,0.0005625750957135549,2,Offer loyalty reward + Exclusive content access
C000502,0.9999515199768402,1,Send re-engagement push notification + Personalized content
C000503,6.3361369439692175e-06,0,Offer loyalty reward + Exclusive content access
C000504,1.3366827062388374e-05,0,Offer loyalty reward + Exclusive content access
C000505,0.00010164994779318994,0,Offer loyalty reward + Exclusive content access
C000506,1.6547314607745926e-06,3,Offer loyalty reward + Exclusive content access
C000507,0.0005264448599581166,0,Offer loyalty reward + Exclusive content access
C000508,0.00014506285759861428,0,Offer loyalty reward + Exclusive content access
C000509,5.354586008277646e-05,2,Offer loyalty reward + Exclusive content access
C000510,0.00026494131760115,0,Offer loyalty reward + Exclusive content access
C000511,0.006170132292819113,2,Offer loyalty reward + Exclusive content access
C000512,2.9461203020880477e-05,0,Offer loyalty reward + Exclusive content access
C000513,7.515305274852165e-05,0,Offer loyalty reward + Exclusive content access
C000514,0.00023344529687258303,0,Offer loyalty reward + Exclusive content access
C000515,1.441768335600042e-07,0,Offer loyalty reward + Exclusive content access
C000516,0.00013897705523350265,2,Offer loyalty reward + Exclusive content access
C000517,0.0002668552852932136,3,Offer loyalty reward + Exclusive content access
C000518,0.9999442756932143,1,Send re-engagement push notification + Personalized content
C000519,1.9906479707103568e-05,0,Offer loyalty reward + Exclusive content access
C000520,0.9999479129639283,1,Offer premium discount (20%) + Schedule retention call
C000521,0.003993420552275569,0,Offer loyalty reward + Exclusive content access
C000522,1.2924878605159545e-05,0,Offer loyalty reward + Exclusive content access
C000523,4.586595914930345e-05,0,Offer loyalty reward + Exclusive content access
C000524,0.9999452280835214,1,Send re-engagement push notification + Personalized content
C000525,3.2825263257025795e-06,2,Offer loyalty reward + Exclusive content access
C000526,0.9999469308225133,1,Send re-engagement push notification + Personalized content
C000527,1.4902417514011178e-05,0,Offer loyalty reward + Exclusive content access
C000528,7.574978008112095e-05,0,Offer loyalty reward + Exclusive content access
C000529,0.9999484434736451,1,Send re-engagement push notification + Personalized content
C000530,0.00029865221310907666,2,Offer loyalty reward + Exclusive content access
C000531,1.8200636190050966e-05,0,Offer loyalty reward + Exclusive content access
C000532,7.200406671411687e-05,0,Offer loyalty reward + Exclusive content access
C000533,0.0030303029584541194,0,Offer loyalty reward + Exclusive content access
C000534,3.9161074649486306e-05,0,Offer loyalty reward + Exclusive content access
C000535,0.0001430282100848258,0,Offer loyalty reward + Exclusive content access
C000536,0.0005890412928489554,0,Offer loyalty reward + Exclusive content access
C000537,0.9999290238712343,1,Send re-engagement push notification + Personalized content
C000538,4.803885259054611e-06,0,Offer loyalty reward + Exclusive content access
C000539,7.293430979734534e-06,0,Offer loyalty reward + Exclusive content access
C000540,0.002037145008733982,0,Offer loyalty reward + Exclusive content access
C000541,6.565989893166846e-05,0,Offer loyalty reward + Exclusive content access
C000542,0.0018012148121345634,0,Offer loyalty reward + Exclusive content access
C000543,0.9998398362811927,1,Offer premium discount (20%) + Schedule retention call
C000544,0.9999460326667137,3,Send payment reminder + Offer UPI cashback (5%)
C000545,1.858055132231385e-06,0,Offer loyalty reward + Exclusive content access
C000546,1.8892924808317953e-05,2,Offer loyalty reward + Exclusive content access
C000547,0.0015154104738884142,0,Offer loyalty reward + Exclusive content access
C000548,0.9999286780259696,1,Offer premium discount (20%) + Schedule retention call
C000549,1.6923689050595792e-07,0,Offer loyalty reward + Exclusive content access
C000550,0.00033745297860738926,0,Offer loyalty reward + Exclusive content access
C000551,0.0008271818221915039,0,Offer loyalty reward + Exclusive content access
C000552,0.00015242585344329472,0,Offer loyalty reward + Exclusive content access
