customer_id,churn_probability,churn_prediction,risk_category
C000050,0.9999048405179508,1,Very High
C003717,0.9999047931562588,1,Very High
C004324,0.9999047577841568,1,Very High
C004207,0.9999047577841568,1,Very High
C001962,0.9999044170453506,1,Very High
C003609,0.9999044041972871,1,Very High
C002011,0.9999043993620222,1,Very High
C002248,0.9999043803058394,1,Very High
C001779,0.9999042896989279,1,Very High
C002558,0.9999041038526824,1,Very High
C002217,0.999903681095644,1,Very High
C002794,0.9999033224589156,1,Very High
C001188,0.9999029458471367,1,Very High
C003452,0.9999029314338032,1,Very High
C002956,0.9999025586797992,1,Very High
C001354,0.9999025547141251,1,Very High
C000949,0.9999024937047472,1,Very High
C004600,0.9999024826877358,1,Very High
C003983,0.9999022972929376,1,Very High
C000247,0.9999022795857275,1,Very High
C003363,0.9999021876784723,1,Very High
C002258,0.9999021021097356,1,Very High
C004701,0.9999020220286751,1,Very High
C002521,0.9999019807563646,1,Very High
C001248,0.9999019655360569,1,Very High
C004229,0.9999012295824797,1,Very High
C003834,0.9999011905500369,1,Very High
C001667,0.9999009970195808,1,Very High
C003243,0.999900920389482,1,Very High
C000422,0.9999006916868536,1,Very High
C000354,0.9999006568038816,1,Very High
C001121,0.9999006283453988,1,Very High
C001242,0.9999005525496879,1,Very High
C003720,0.9999003636421657,1,Very High
C001931,0.999900299885279,1,Very High
C000929,0.9999002356924391,1,Very High
C000133,0.9998999288876009,1,Very High
C002233,0.999899730410321,1,Very High
C001448,0.9998997016473541,1,Very High
C002580,0.9998996355633527,1,Very High
C000739,0.9998996098425886,1,Very High
C001224,0.9998994619270117,1,Very High
C001092,0.99989938629019,1,Very High
C003782,0.9998992411985025,1,Very High
C000500,0.9998989240207039,1,Very High
C003660,0.9998988924755225,1,Very High
C001311,0.9998988715952494,1,Very High
C004774,0.9998988483761346,1,Very High
C004171,0.9998985522291185,1,Very High
C003002,0.9998984091010076,1,Very High
C003382,0.9998981628691644,1,Very High
C001477,0.9998981613271833,1,Very High
C002668,0.9998981156544483,1,Very High
C003143,0.9998978775655001,1,Very High
C004506,0.9998978285388231,1,Very High
C000652,0.9998977997000201,1,Very High
C002859,0.9998976493338104,1,Very High
C001703,0.9998974262352104,1,Very High
C002454,0.9998970135623452,1,Very High
C003060,0.999896896394462,1,Very High
C000759,0.999896877815976,1,Very High
C004995,0.9998965603248118,1,Very High
C000571,0.9998962865880316,1,Very High
C004305,0.9998960138699278,1,Very High
C004218,0.9998959746485708,1,Very High
C000094,0.9998959692755356,1,Very High
C002731,0.9998958923175484,1,Very High
C002324,0.9998954066808233,1,Very High
C001994,0.9998953287385514,1,Very High
C002925,0.9998950256929504,1,Very High
C001376,0.9998948672572282,1,Very High
C001820,0.999894845545772,1,Very High
C001824,0.9998946541350433,1,Very High
C000555,0.9998946418697887,1,Very High
C000965,0.9998944677507803,1,Very High
C003348,0.9998940924800206,1,Very High
C000855,0.9998937980799403,1,Very High
C004608,0.9998937488437905,1,Very High
C002720,0.9998933217698373,1,Very High
C002437,0.9998926797181339,1,Very High
C004982,0.9998922334497944,1,Very High
C002777,0.9998921512812993,1,Very High
C001515,0.9998918755212091,1,Very High
C003638,0.9998918706338771,1,Very High
C003204,0.9998917573578521,1,Very High
C000290,0.9998913916070001,1,Very High
C003011,0.999891164720452,1,Very High
C004109,0.9998911241852871,1,Very High
C002395,0.9998909696395671,1,Very High
C002886,0.9998909696395671,1,Very High
C002256,0.9998909254585896,1,Very High
C002446,0.9998909238328426,1,Very High
C001240,0.9998908667904974,1,Very High
C001106,0.9998908199291825,1,Very High
C002342,0.9998907897950389,1,Very High
C002408,0.9998904177406475,1,Very High
C003816,0.9998903258684049,1,Very High
C001484,0.9998901536563973,1,Very High
C003165,0.9998899191938204,1,Very High
C002574,0.9998897314973211,1,Very High
C003846,0.9998896084672063,1,Very High
C003516,0.9998894506942838,1,Very High
C001802,0.9998893841424686,1,Very High
C004782,0.9998893278944405,1,Very High
C001182,0.9998893003193389,1,Very High
C001407,0.9998887186003139,1,Very High
C001926,0.9998886672778416,1,Very High
C001489,0.9998884810527696,1,Very High
C002939,0.9998884143623653,1,Very High
C001846,0.999888341505832,1,Very High
C003598,0.9998883332984771,1,Very High
C001232,0.9998880803942247,1,Very High
C001590,0.9998880596063974,1,Very High
C003646,0.9998880342163198,1,Very High
C002981,0.9998876421370947,1,Very High
C002024,0.9998875512163663,1,Very High
C000029,0.99988743793581,1,Very High
C002456,0.9998874297958452,1,Very High
C002329,0.9998872306307068,1,Very High
C001406,0.9998872125339352,1,Very High
C004804,0.999886856352352,1,Very High
C004862,0.9998863855988234,1,Very High
C003386,0.9998863180047691,1,Very High
C000613,0.9998860442229416,1,Very High
C004061,0.9998858166919895,1,Very High
C002439,0.9998857179001706,1,Very High
C001927,0.999885091368973,1,Very High
C004869,0.9998848014816881,1,Very High
C003485,0.9998848004991079,1,Very High
C003656,0.9998846577537835,1,Very High
C000270,0.9998841487492824,1,Very High
C001485,0.9998839947712018,1,Very High
C002224,0.9998838969958885,1,Very High
C004619,0.9998837003735572,1,Very High
C001878,0.9998835039278168,1,Very High
C002425,0.9998825835952497,1,Very High
C003879,0.9998814705529916,1,Very High
C003343,0.9998813894193913,1,Very High
C002218,0.9998813305446297,1,Very High
C000322,0.999880823950659,1,Very High
C004429,0.9998802403317019,1,Very High
C002298,0.9998799660821118,1,Very High
C001722,0.999879514324128,1,Very High
C000186,0.9998794787447819,1,Very High
C004267,0.999879327010802,1,Very High
C001928,0.99987906775647,1,Very High
C004134,0.999878689985899,1,Very High
C004617,0.9998782804980061,1,Very High
C000429,0.9998782686739605,1,Very High
C000118,0.9998775022940771,1,Very High
C000396,0.9998774551940324,1,Very High
C003128,0.9998771187591822,1,Very High
C002380,0.9998770426305166,1,Very High
C004917,0.999876530103032,1,Very High
C004342,0.9998751228300711,1,Very High
C000142,0.9998742520946056,1,Very High
C002801,0.9998735718624691,1,Very High
C001628,0.9998724854561828,1,Very High
C004184,0.9998724352418865,1,Very High
C002073,0.9998721101753894,1,Very High
C004048,0.9998718863684111,1,Very High
C003473,0.9998707650127036,1,Very High
C002493,0.9998705563862523,1,Very High
C000190,0.9998694237541728,1,Very High
C003330,0.9998672997585482,1,Very High
C001623,0.9998663379025802,1,Very High
C004189,0.9998660921001442,1,Very High
C002670,0.9998653907410872,1,Very High
C001449,0.9998653907410872,1,Very High
C002173,0.9998647968671082,1,Very High
C004333,0.9998641661974622,1,Very High
C004450,0.9998636805728762,1,Very High
C000091,0.9998628434204692,1,Very High
C003157,0.9998622320901844,1,Very High
C004660,0.999860741896408,1,Very High
C002847,0.9998601574783164,1,Very High
C004018,0.999859685247888,1,Very High
C004136,0.9998592365789557,1,Very High
C002050,0.9998590127378447,1,Very High
C001673,0.9998577433652458,1,Very High
C000070,0.999857557568399,1,Very High
C004772,0.9998566832909399,1,Very High
C003812,0.9998551396559389,1,Very High
C000239,0.9998548159238915,1,Very High
C004370,0.9998545619789888,1,Very High
C000815,0.9998545015246261,1,Very High
C004734,0.9998544737787036,1,Very High
C002537,0.9998520222510195,1,Very High
C002067,0.9998509673974234,1,Very High
C004439,0.999849759013398,1,Very High
C004886,0.9998488333925641,1,Very High
C002129,0.999847619796697,1,Very High
C001984,0.9998470723567496,1,Very High
C000970,0.9998468241068117,1,Very High
C002188,0.9998456896747234,1,Very High
C000543,0.9998398362811927,1,Very High
C000110,0.9998374872964935,1,Very High
C001103,0.9998349816874921,1,Very High
C003838,0.9998332253939273,1,Very High
C001493,0.9998301482776066,1,Very High
C003884,0.9998292754477301,1,Very High
C001369,0.9998248758114224,1,Very High
C004036,0.9998242709984816,1,Very High
C000648,0.9998182356794366,1,Very High
C003968,0.9998119231987984,1,Very High
C003995,0.9998034916141384,1,Very High
C003192,0.9997991863870184,1,Very High
C002553,0.9997979543116661,1,Very High
C000826,0.9997952253199743,1,Very High
C002197,0.9997932282629307,1,Very High
C003401,0.9997919577749462,1,Very High
C000690,0.9997904572821222,1,Very High
C000793,0.9997855049628802,1,Very High
C003745,0.9997721148799508,1,Very High
C000869,0.9997700008280646,1,Very High
C002418,0.9997658933077728,1,Very High
C001761,0.9997658929588461,1,Very High
C004041,0.9997648647479896,1,Very High
C004122,0.9997591647841126,1,Very High
C000862,0.9997466253449723,1,Very High
C001568,0.9997436218658685,1,Very High
C004922,0.9997347554673708,1,Very High
C002372,0.999732769301922,1,Very High
C001819,0.9997314860704991,1,Very High
C000378,0.9997273703970339,1,Very High
C002337,0.9997246712331541,1,Very High
C002138,0.9997221695249396,1,Very High
C000741,0.9997215955008992,1,Very High
C004926,0.9997166788747991,1,Very High
C001392,0.9997161394695955,1,Very High
C002034,0.999700683037857,1,Very High
C003155,0.9996798687520039,1,Very High
C003349,0.9996792926761328,1,Very High
C003105,0.9996700592917658,1,Very High
C001241,0.9996690035549806,1,Very High
C000740,0.9996674416909505,1,Very High
C004641,0.9996611443390463,1,Very High
C000349,0.9996304003844444,1,Very High
C003546,0.9996281821543299,1,Very High
C002943,0.9996277317024008,1,Very High
C002791,0.9996260293659874,1,Very High
C000240,0.9995995355380698,1,Very High
C001630,0.9995994439105292,1,Very High
C002555,0.9995617171346552,1,Very High
C002312,0.9995509426036858,1,Very High
C001045,0.9995168200525479,1,Very High
C004741,0.9995154894715802,1,Very High
C003751,0.9995140150099509,1,Very High
C004757,0.9994805562119874,1,Very High
C003496,0.9994546701594389,1,Very High
C000614,0.99944647130801,1,Very High
C004318,0.9994379131100071,1,Very High
C003524,0.9994134742956231,1,Very High
C001687,0.9994121688519818,1,Very High
C003444,0.9994119332480305,1,Very High
C004197,0.9993934577627787,1,Very High
C002486,0.9993891849416735,1,Very High
C003289,0.9993764778453255,1,Very High
C003583,0.9993367753915432,1,Very High
C004786,0.9993355365181602,1,Very High
C002091,0.9993139609955618,1,Very High
C001859,0.9992530254214579,1,Very High
C004571,0.9992018496134134,1,Very High
C004372,0.9991913828813284,1,Very High
C003602,0.9991231763996482,1,Very High
C001917,0.9991215022326843,1,Very High
C002766,0.999113702590705,1,Very High
C001606,0.9991113881334177,1,Very High
C004822,0.9990699050544297,1,Very High
C004339,0.9989912357848225,1,Very High
C003149,0.9989737729973265,1,Very High
C001155,0.9989651945135622,1,Very High
C001478,0.9988646469110829,1,Very High
C000335,0.9988502836293649,1,Very High
C003446,0.9987771231845957,1,Very High
C001992,0.9987076000052414,1,Very High
C002436,0.9986673131169852,1,Very High
C002116,0.9986198105299063,1,Very High
C000242,0.9985408365051707,1,Very High
C001921,0.9984416626127757,1,Very High
C001649,0.9982434802608988,1,Very High
C001409,0.9978887436981928,1,Very High
C004592,0.9978691076454379,1,Very High
C002926,0.9978570141755061,1,Very High
C002891,0.997766986592588,1,Very High
C004839,0.9977331642647271,1,Very High
C000182,0.9976944504303706,1,Very High
C004133,0.9976756802241524,1,Very High
C000487,0.9976224359970897,1,Very High
C003778,0.9975823420885009,1,Very High
C003324,0.997572697023264,1,Very High
C004219,0.9975047584390297,1,Very High
C000154,0.9973711970224302,1,Very High
C001119,0.9972200190868934,1,Very High
C000129,0.997155596459108,1,Very High
C004682,0.9970946903323239,1,Very High
C001390,0.9970358925703451,1,Very High
C000968,0.9970209777005813,1,Very High
C004691,0.9969926172585676,1,Very High
C001084,0.9969160474881347,1,Very High
C000447,0.9968111867024876,1,Very High
C002545,0.9967661844902939,1,Very High
C003961,0.9967606015848292,1,Very High
C001739,0.9966877473475317,1,Very High
C003359,0.9966291497304769,1,Very High
C002728,0.9964904356064643,1,Very High
C003232,0.995654287978537,1,Very High
C001374,0.9955616033929763,1,Very High
C000369,0.9955349718086295,1,Very High
C002359,0.9955342824883106,1,Very High
C003992,0.9954880961058802,1,Very High
C002864,0.9952491350100103,1,Very High
C001887,0.9951747870389965,1,Very High
C004271,0.9949669137420442,1,Very High
C004304,0.994943767842367,1,Very High
C000265,0.9946524847470828,1,Very High
C003866,0.9944297855515616,1,Very High
C002854,0.9941708999817662,1,Very High
C000733,0.9938431958925245,1,Very High
C002353,0.9937299543299675,1,Very High
C000608,0.9935456025195597,1,Very High
C001686,0.9933476922992787,1,Very High
C001427,0.9932068355264676,1,Very High
C002515,0.9924740732457311,1,Very High
C000442,0.9924643120493171,1,Very High
C004775,0.9924365432429111,1,Very High
C002179,0.9918655568453734,1,Very High
C001877,0.991799507569435,1,Very High
C001996,0.9913517456376868,1,Very High
C002661,0.991205846283703,1,Very High
C003543,0.9911044590670063,1,Very High
C000583,0.9908355569801156,1,Very High
C004574,0.9904235373463754,1,Very High
C001735,0.9904114253558156,1,Very High
C004485,0.9901627551890382,1,Very High
C004204,0.989889188294216,1,Very High
C002951,0.9895648700716173,1,Very High
C003955,0.9895166190807577,1,Very High
C002184,0.9894439684668302,1,Very High
C000346,0.9893956835896631,1,Very High
C001419,0.9886983141922508,1,Very High
C000825,0.9878700197432126,1,Very High
C002053,0.9875718268312963,1,Very High
C002749,0.9858396571836968,1,Very High
C004002,0.9857616353559286,1,Very High
C000379,0.9853769489629154,1,Very High
C002824,0.9852483942634034,1,Very High
C004607,0.9852344784594627,1,Very High
C002398,0.9846158105707009,1,Very High
C004767,0.9831508402597819,1,Very High
C002897,0.9830743586034647,1,Very High
C001879,0.9822856502507534,1,Very High
C000209,0.9742664930656724,1,Very High
C003759,0.969009990767597,1,Very High
C004027,0.9630852258536196,1,Very High
C001899,0.946866455508762,1,Very High
C004979,0.93669094647655,1,Very High
C003595,0.912199322364646,1,Very High
C002765,0.1215705309712648,0,Low
C001335,0.07887842071337989,0,Low
C001774,0.06966544053046374,0,Low
C001410,0.05408624323318051,0,Low
C004358,0.04509192935473789,0,Low
C000706,0.04373732118855207,0,Low
C002894,0.03549647177247163,0,Low
C004764,0.03382489379929893,0,Low
C004676,0.032371218947013385,0,Low
C003971,0.03214648209833969,0,Low
C001960,0.03153169636720828,0,Low
C003388,0.026712774367661337,0,Low
C001502,0.02617974277051056,0,Low
C003637,0.024267757302407652,0,Low
C000778,0.023042275033160586,0,Low
C000039,0.02190539119804592,0,Low
C000356,0.0214942974688155,0,Low
C000411,0.020154896314070934,0,Low
C004939,0.01808598110805188,0,Low
C000298,0.018076725214167005,0,Low
C002169,0.017764882021704047,0,Low
C000812,0.01710601538846245,0,Low
C001443,0.017043561192072246,0,Low
C004923,0.016833065614188104,0,Low
C000649,0.01652814116815088,0,Low
C000219,0.016526377633435337,0,Low
C003513,0.01649117509082148,0,Low
C002624,0.016454524568768895,0,Low
C001856,0.015776060921105565,0,Low
C003100,0.015728445957598793,0,Low
C003329,0.015513645203733023,0,Low
C003572,0.015296995450948488,0,Low
C002583,0.014784527098328499,0,Low
C003434,0.014653100040063032,0,Low
C000311,0.014137003542530856,0,Low
C003577,0.01369574260513547,0,Low
C002352,0.013460909456095247,0,Low
C003391,0.013304865179841006,0,Low
C002519,0.012890905797256783,0,Low
C004269,0.012059001641118701,0,Low
C004765,0.01204741673116453,0,Low
C001641,0.011664096386888388,0,Low
C004530,0.011347377757146634,0,Low
C001459,0.010370627772985556,0,Low
C002243,0.010354159962075376,0,Low
C004115,0.010254292053921867,0,Low
C003706,0.01024920158531063,0,Low
C004924,0.010141265213884225,0,Low
C001676,0.010072356495210722,0,Low
C000753,0.01004709891871777,0,Low
C002475,0.010036133684032677,0,Low
C004577,0.009958040306729745,0,Low
C001445,0.009849117182027032,0,Low
C000680,0.009586347735315633,0,Low
C001479,0.009564513507765004,0,Low
C004778,0.009218379942437661,0,Low
C000779,0.009163051503539734,0,Low
C004373,0.009039398338755021,0,Low
C003172,0.009018056887743169,0,Low
C000273,0.008941884042802009,0,Low
C003990,0.008859951309440124,0,Low
C001504,0.008696944739794057,0,Low
C000098,0.008683711112838976,0,Low
C001000,0.008676570892009485,0,Low
C003831,0.008654294361665317,0,Low
C002921,0.008125094343983506,0,Low
C000806,0.008066557381821228,0,Low
